hellorotuine.started,hellorotuine.stopped,hellokey.keys,hellokey.rt,hellokey.duration,participant,性別,年齡,台語檢定成績,date,expName,psychopyVersion,OS,frameRate,fbclid,instructionroutine.started,instructionroutine.stopped,intructionkeyboard.keys,intructionkeyboard.rt,intructionkeyboard.duration,fixation.started,fixation.stopped,practiceroutine.started,practiceroutine.stopped,practrial.keys,practrial.rt,practrial.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,臺羅,isword,response,ifile,pracroutine.started,pracroutine.stopped,prackey.keys,prackey.rt,prackey.duration,trialroutine.started,trialroutine.stopped,trialkeyboard.keys,trialkeyboard.corr,trialkeyboard.rt,trialkeyboard.duration,trialloop.thisRepN,trialloop.thisTrialN,trialloop.thisN,trialloop.thisIndex,trialloop.ran,分組,台語詞頻分組,華語詞頻分組,漢字,thanksroutine.started,thanksroutine.stopped
0,15.997,space,15.954,,277223,Cha-po͘ ,52,0,2026-05-01_01h04.42.825,ldt,2025.1.1,Linux x86_64,58.41121495,IwY2xjawRhPbdleHRuA2FlbQIxMABicmlkETE5bHVXOFpMRTRpSVZxRHNoc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHli4fw4DxNYWlRxtxs_D07KowlbEuK3RkXM4XINwOyAhHhzzruuh4Lzqo-S8_aem_ZNAvrIqhMgjVZUrzAsru1Q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,277223,Cha-po͘ ,52,0,2026-05-01_01h04.42.825,ldt,2025.1.1,Linux x86_64,58.41121495,IwY2xjawRhPbdleHRuA2FlbQIxMABicmlkETE5bHVXOFpMRTRpSVZxRHNoc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHli4fw4DxNYWlRxtxs_D07KowlbEuK3RkXM4XINwOyAhHhzzruuh4Lzqo-S8_aem_ZNAvrIqhMgjVZUrzAsru1Q,15.997,34.788,space,18.761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,277223,Cha-po͘ ,52,0,2026-05-01_01h04.42.825,ldt,2025.1.1,Linux x86_64,58.41121495,IwY2xjawRhPbdleHRuA2FlbQIxMABicmlkETE5bHVXOFpMRTRpSVZxRHNoc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHli4fw4DxNYWlRxtxs_D07KowlbEuK3RkXM4XINwOyAhHhzzruuh4Lzqo-S8_aem_ZNAvrIqhMgjVZUrzAsru1Q,,,,,,34.797,35.287,35.288,37.739,f,2.38,,0,0,0,1,1,__,0,f,w92.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,277223,Cha-po͘ ,52,0,2026-05-01_01h04.42.825,ldt,2025.1.1,Linux x86_64,58.41121495,IwY2xjawRhPbdleHRuA2FlbQIxMABicmlkETE5bHVXOFpMRTRpSVZxRHNoc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHli4fw4DxNYWlRxtxs_D07KowlbEuK3RkXM4XINwOyAhHhzzruuh4Lzqo-S8_aem_ZNAvrIqhMgjVZUrzAsru1Q,,,,,,37.74,38.239,38.24,39.306,j,0.986,,0,1,1,0,1,__,1,j,w40.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,277223,Cha-po͘ ,52,0,2026-05-01_01h04.42.825,ldt,2025.1.1,Linux x86_64,58.41121495,IwY2xjawRhPbdleHRuA2FlbQIxMABicmlkETE5bHVXOFpMRTRpSVZxRHNoc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHli4fw4DxNYWlRxtxs_D07KowlbEuK3RkXM4XINwOyAhHhzzruuh4Lzqo-S8_aem_ZNAvrIqhMgjVZUrzAsru1Q,,,,,,39.307,39.805,39.806,40.789,j,0.914,,0,2,2,2,1,__,1,j,w49.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,277223,Cha-po͘ ,52,0,2026-05-01_01h04.42.825,ldt,2025.1.1,Linux x86_64,58.41121495,IwY2xjawRhPbdleHRuA2FlbQIxMABicmlkETE5bHVXOFpMRTRpSVZxRHNoc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHli4fw4DxNYWlRxtxs_D07KowlbEuK3RkXM4XINwOyAhHhzzruuh4Lzqo-S8_aem_ZNAvrIqhMgjVZUrzAsru1Q,,,,,,40.79,41.289,41.291,42.407,f,1.038,,0,3,3,3,1,__,0,f,w97.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,277223,Cha-po͘ ,52,0,2026-05-01_01h04.42.825,ldt,2025.1.1,Linux x86_64,58.41121495,IwY2xjawRhPbdleHRuA2FlbQIxMABicmlkETE5bHVXOFpMRTRpSVZxRHNoc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHli4fw4DxNYWlRxtxs_D07KowlbEuK3RkXM4XINwOyAhHhzzruuh4Lzqo-S8_aem_ZNAvrIqhMgjVZUrzAsru1Q,,,,,,,,,,,,,,,,,,,,,,42.407,47.892,space,5.451,,,,,,,,,,,,,,,,,,
,,,,,277223,Cha-po͘ ,52,0,2026-05-01_01h04.42.825,ldt,2025.1.1,Linux x86_64,58.41121495,IwY2xjawRhPbdleHRuA2FlbQIxMABicmlkETE5bHVXOFpMRTRpSVZxRHNoc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHli4fw4DxNYWlRxtxs_D07KowlbEuK3RkXM4XINwOyAhHhzzruuh4Lzqo-S8_aem_ZNAvrIqhMgjVZUrzAsru1Q,,,,,,47.906,48.392,,,,,,,,,,,,0,f,w82.png,,,,,,48.393,49.743,f,1,1.272,,0,0,0,71,1,filler_假詞,,,食轉,,
,,,,,277223,Cha-po͘ ,52,0,2026-05-01_01h04.42.825,ldt,2025.1.1,Linux x86_64,58.41121495,IwY2xjawRhPbdleHRuA2FlbQIxMABicmlkETE5bHVXOFpMRTRpSVZxRHNoc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHli4fw4DxNYWlRxtxs_D07KowlbEuK3RkXM4XINwOyAhHhzzruuh4Lzqo-S8_aem_ZNAvrIqhMgjVZUrzAsru1Q,,,,,,49.744,50.242,,,,,,,,,,,tsú-kàu,1,j,w24.png,,,,,,50.243,51.243,j,1,0.919,,0,1,1,19,1,實驗材料,懸,低,主教,,
,,,,,277223,Cha-po͘ ,52,0,2026-05-01_01h04.42.825,ldt,2025.1.1,Linux x86_64,58.41121495,IwY2xjawRhPbdleHRuA2FlbQIxMABicmlkETE5bHVXOFpMRTRpSVZxRHNoc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHli4fw4DxNYWlRxtxs_D07KowlbEuK3RkXM4XINwOyAhHhzzruuh4Lzqo-S8_aem_ZNAvrIqhMgjVZUrzAsru1Q,,,,,,51.244,51.743,,,,,,,,,,,,0,f,w61.png,,,,,,51.743,54.079,f,1,2.259,,0,2,2,50,1,filler_假詞,,,呆膽,,
