hellorotuine.started,hellorotuine.stopped,hellokey.keys,hellokey.rt,hellokey.duration,participant,性別,年齡,台語檢定成績,date,expName,psychopyVersion,OS,frameRate,fbclid,instructionroutine.started,instructionroutine.stopped,intructionkeyboard.keys,intructionkeyboard.rt,intructionkeyboard.duration,fixation.started,fixation.stopped,practiceroutine.started,practiceroutine.stopped,practrial.keys,practrial.rt,practrial.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,臺羅,isword,response,ifile,pracroutine.started,pracroutine.stopped,prackey.keys,prackey.rt,prackey.duration,trialroutine.started,trialroutine.stopped,trialkeyboard.keys,trialkeyboard.corr,trialkeyboard.rt,trialkeyboard.duration,trialloop.thisRepN,trialloop.thisTrialN,trialloop.thisN,trialloop.thisIndex,trialloop.ran,分組,台語詞頻分組,華語詞頻分組,漢字,thanksroutine.started,thanksroutine.stopped
0.0011,21.1135,space,21.0686,,780231,男,23,B1,2026-05-02_21h20.59.777,ldt,2025.1.1,Win32,147.0588235,IwY2xjawRi2WNleHRuA2FlbQIxMABicmlkETFVeTNHM2hVamN4YVd6NzZBc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHuxXKlt36jSA_asXR-zRSjONrIieGLp-VrMToyZ602x7IG9irrfgDkn7XQIV_aem_SiBkyvVAMUIcH-dYokOAxA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,780231,男,23,B1,2026-05-02_21h20.59.777,ldt,2025.1.1,Win32,147.0588235,IwY2xjawRi2WNleHRuA2FlbQIxMABicmlkETFVeTNHM2hVamN4YVd6NzZBc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHuxXKlt36jSA_asXR-zRSjONrIieGLp-VrMToyZ602x7IG9irrfgDkn7XQIV_aem_SiBkyvVAMUIcH-dYokOAxA,21.1139,28.3497,space,7.2173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,780231,男,23,B1,2026-05-02_21h20.59.777,ldt,2025.1.1,Win32,147.0588235,IwY2xjawRi2WNleHRuA2FlbQIxMABicmlkETFVeTNHM2hVamN4YVd6NzZBc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHuxXKlt36jSA_asXR-zRSjONrIieGLp-VrMToyZ602x7IG9irrfgDkn7XQIV_aem_SiBkyvVAMUIcH-dYokOAxA,,,,,,28.3656,28.8478,28.8501,30.4703,j,1.5232,,0,0,0,3,1,__,0,f,w97.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,780231,男,23,B1,2026-05-02_21h20.59.777,ldt,2025.1.1,Win32,147.0588235,IwY2xjawRi2WNleHRuA2FlbQIxMABicmlkETFVeTNHM2hVamN4YVd6NzZBc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHuxXKlt36jSA_asXR-zRSjONrIieGLp-VrMToyZ602x7IG9irrfgDkn7XQIV_aem_SiBkyvVAMUIcH-dYokOAxA,,,,,,30.4714,30.9729,30.9736,32.7909,f,1.7277,,0,1,1,1,1,__,0,f,w92.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,780231,男,23,B1,2026-05-02_21h20.59.777,ldt,2025.1.1,Win32,147.0588235,IwY2xjawRi2WNleHRuA2FlbQIxMABicmlkETFVeTNHM2hVamN4YVd6NzZBc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHuxXKlt36jSA_asXR-zRSjONrIieGLp-VrMToyZ602x7IG9irrfgDkn7XQIV_aem_SiBkyvVAMUIcH-dYokOAxA,,,,,,32.7922,33.2914,33.2926,34.0202,f,0.6595,,0,2,2,0,1,__,1,j,w40.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,780231,男,23,B1,2026-05-02_21h20.59.777,ldt,2025.1.1,Win32,147.0588235,IwY2xjawRi2WNleHRuA2FlbQIxMABicmlkETFVeTNHM2hVamN4YVd6NzZBc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHuxXKlt36jSA_asXR-zRSjONrIieGLp-VrMToyZ602x7IG9irrfgDkn7XQIV_aem_SiBkyvVAMUIcH-dYokOAxA,,,,,,34.0215,34.5171,34.5176,35.372,j,0.8069,,0,3,3,2,1,__,1,j,w49.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,780231,男,23,B1,2026-05-02_21h20.59.777,ldt,2025.1.1,Win32,147.0588235,IwY2xjawRi2WNleHRuA2FlbQIxMABicmlkETFVeTNHM2hVamN4YVd6NzZBc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHuxXKlt36jSA_asXR-zRSjONrIieGLp-VrMToyZ602x7IG9irrfgDkn7XQIV_aem_SiBkyvVAMUIcH-dYokOAxA,,,,,,,,,,,,,,,,,,,,,,35.3735,36.7305,space,1.3327,,,,,,,,,,,,,,,,,,
,,,,,780231,男,23,B1,2026-05-02_21h20.59.777,ldt,2025.1.1,Win32,147.0588235,IwY2xjawRi2WNleHRuA2FlbQIxMABicmlkETFVeTNHM2hVamN4YVd6NzZBc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHuxXKlt36jSA_asXR-zRSjONrIieGLp-VrMToyZ602x7IG9irrfgDkn7XQIV_aem_SiBkyvVAMUIcH-dYokOAxA,,,,,,36.7477,37.2286,,,,,,,,,,,,0,f,w61.png,,,,,,37.2301,38.6393,f,1,1.3315,,0,0,0,50,1,filler_假詞,,,呆膽,,
,,,,,780231,男,23,B1,2026-05-02_21h20.59.777,ldt,2025.1.1,Win32,147.0588235,IwY2xjawRi2WNleHRuA2FlbQIxMABicmlkETFVeTNHM2hVamN4YVd6NzZBc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHuxXKlt36jSA_asXR-zRSjONrIieGLp-VrMToyZ602x7IG9irrfgDkn7XQIV_aem_SiBkyvVAMUIcH-dYokOAxA,,,,,,38.6407,39.1366,,,,,,,,,,,,0,f,w66.png,,,,,,39.1375,43.0046,j,0,3.7863,,0,1,1,55,1,filler_假詞,,,冒張,,
,,,,,780231,男,23,B1,2026-05-02_21h20.59.777,ldt,2025.1.1,Win32,147.0588235,IwY2xjawRi2WNleHRuA2FlbQIxMABicmlkETFVeTNHM2hVamN4YVd6NzZBc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHuxXKlt36jSA_asXR-zRSjONrIieGLp-VrMToyZ602x7IG9irrfgDkn7XQIV_aem_SiBkyvVAMUIcH-dYokOAxA,,,,,,43.0057,43.5054,,,,,,,,,,,tsâi-bū,1,j,w35.png,,,,,,43.5061,45.0471,f,0,1.4691,,0,2,2,28,1,實驗材料,低,懸,財務,,
