hellorotuine.started,hellorotuine.stopped,hellokey.keys,hellokey.rt,hellokey.duration,participant,性別,年齡,台語檢定成績,date,expName,psychopyVersion,OS,frameRate,instructionroutine.started,instructionroutine.stopped,intructionkeyboard.keys,intructionkeyboard.rt,intructionkeyboard.duration,fixation.started,fixation.stopped,practiceroutine.started,practiceroutine.stopped,practrial.keys,practrial.rt,practrial.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,臺羅,isword,response,ifile,pracroutine.started,pracroutine.stopped,prackey.keys,prackey.rt,prackey.duration,trialroutine.started,trialroutine.stopped,trialkeyboard.keys,trialkeyboard.corr,trialkeyboard.rt,trialkeyboard.duration,trialloop.thisRepN,trialloop.thisTrialN,trialloop.thisN,trialloop.thisIndex,trialloop.ran,分組,台語詞頻分組,華語詞頻分組,漢字,thanksroutine.started,thanksroutine.stopped
0,27.678,space,27.656,,988127,男,29,B2,2026-04-30_23h22.56.843,ldt,2025.1.1,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,988127,男,29,B2,2026-04-30_23h22.56.843,ldt,2025.1.1,MacIntel,62.5,27.678,37.269,space,9.568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,988127,男,29,B2,2026-04-30_23h22.56.843,ldt,2025.1.1,MacIntel,62.5,,,,,,37.281,37.768,37.77,39.379,f,1.565,,0,0,0,3,1,__,0,f,w97.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,988127,男,29,B2,2026-04-30_23h22.56.843,ldt,2025.1.1,MacIntel,62.5,,,,,,39.379,39.868,39.868,42.034,f,2.102,,0,1,1,1,1,__,0,f,w92.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,988127,男,29,B2,2026-04-30_23h22.56.843,ldt,2025.1.1,MacIntel,62.5,,,,,,42.034,42.534,42.535,43.834,j,1.263,,0,2,2,0,1,__,1,j,w40.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,988127,男,29,B2,2026-04-30_23h22.56.843,ldt,2025.1.1,MacIntel,62.5,,,,,,43.835,44.335,44.335,45.684,j,1.313,,0,3,3,2,1,__,1,j,w49.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,988127,男,29,B2,2026-04-30_23h22.56.843,ldt,2025.1.1,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,45.685,48.935,space,3.231,,,,,,,,,,,,,,,,,,
,,,,,988127,男,29,B2,2026-04-30_23h22.56.843,ldt,2025.1.1,MacIntel,62.5,,,,,,48.945,49.435,,,,,,,,,,,,0,f,w78.png,,,,,,49.436,51.418,f,1,1.954,,0,0,0,67,1,filler_假詞,,,假闊,,
,,,,,988127,男,29,B2,2026-04-30_23h22.56.843,ldt,2025.1.1,MacIntel,62.5,,,,,,51.418,51.917,,,,,,,,,,,būn-tê/būn-tuê,1,j,w3.png,,,,,,51.918,53.168,j,1,1.209,,0,1,1,2,1,實驗材料,懸,懸,問題,,
,,,,,988127,男,29,B2,2026-04-30_23h22.56.843,ldt,2025.1.1,MacIntel,62.5,,,,,,53.169,53.667,,,,,,,,,,,,0,f,w68.png,,,,,,53.667,55.043,f,1,1.323,,0,2,2,57,1,filler_假詞,,,變縱,,
,,,,,988127,男,29,B2,2026-04-30_23h22.56.843,ldt,2025.1.1,MacIntel,62.5,,,,,,55.044,55.534,,,,,,,,,,,,0,f,w55.png,,,,,,55.535,57.342,f,1,1.747,,0,3,3,44,1,filler_假詞,,,苦碗,,
,,,,,988127,男,29,B2,2026-04-30_23h22.56.843,ldt,2025.1.1,MacIntel,62.5,,,,,,57.342,57.835,,,,,,,,,,,,0,f,w80.png,,,,,,57.835,59.942,f,1,2.061,,0,4,4,69,1,filler_假詞,,,煮配,,
,,,,,988127,男,29,B2,2026-04-30_23h22.56.843,ldt,2025.1.1,MacIntel,62.5,,,,,,59.942,60.434,,,,,,,,,,,tsí-sòo,1,j,w31.png,,,,,,60.435,62.169,j,1,1.685,,0,5,5,24,1,實驗材料,低,懸,指數,,
,,,,,988127,男,29,B2,2026-04-30_23h22.56.843,ldt,2025.1.1,MacIntel,62.5,,,,,,62.17,62.668,,,,,,,,,,,khai-sí,1,j,w2.png,,,,,,62.668,63.618,j,1,0.902,,0,6,6,1,1,實驗材料,懸,懸,開始,,
,,,,,988127,男,29,B2,2026-04-30_23h22.56.843,ldt,2025.1.1,MacIntel,62.5,,,,,,63.618,64.117,,,,,,,,,,,kóng-huat,1,j,w28.png,,,,,,64.118,65.119,j,1,0.971,,0,7,7,23,1,實驗材料,懸,低,講法,,
,,,,,988127,男,29,B2,2026-04-30_23h22.56.843,ldt,2025.1.1,MacIntel,62.5,,,,,,65.119,65.618,,,,,,,,,,,,0,f,w65.png,,,,,,65.619,66.777,f,1,1.117,,0,8,8,54,1,filler_假詞,,,分然,,
,,,,,988127,男,29,B2,2026-04-30_23h22.56.843,ldt,2025.1.1,MacIntel,62.5,,,,,,66.777,67.268,,,,,,,,,,,,0,f,w53.png,,,,,,67.268,68.976,f,1,1.649,,0,9,9,42,1,filler_假詞,,,水空,,
,,,,,988127,男,29,B2,2026-04-30_23h22.56.843,ldt,2025.1.1,MacIntel,62.5,,,,,,68.976,69.468,,,,,,,,,,,,0,f,w59.png,,,,,,69.468,70.724,f,1,1.208,,0,10,10,48,1,filler_假詞,,,貓快,,
,,,,,988127,男,29,B2,2026-04-30_23h22.56.843,ldt,2025.1.1,MacIntel,62.5,,,,,,70.724,71.218,,,,,,,,,,,,0,f,w88.png,,,,,,71.218,72.568,f,1,1.291,,0,11,11,77,1,filler_假詞,,,了物,,
,,,,,988127,男,29,B2,2026-04-30_23h22.56.843,ldt,2025.1.1,MacIntel,62.5,,,,,,72.569,73.068,,,,,,,,,,,,0,f,w70.png,,,,,,73.069,75.084,f,1,1.975,,0,12,12,59,1,filler_假詞,,,年指,,
,,,,,988127,男,29,B2,2026-04-30_23h22.56.843,ldt,2025.1.1,MacIntel,62.5,,,,,,75.085,75.584,,,,,,,,,,,,0,f,w77.png,,,,,,75.585,78.309,f,1,2.68,,0,13,13,66,1,filler_假詞,,,土悲,,
,,,,,988127,男,29,B2,2026-04-30_23h22.56.843,ldt,2025.1.1,MacIntel,62.5,,,,,,78.309,78.801,,,,,,,,,,,,0,f,w62.png,,,,,,78.801,80.127,f,1,1.266,,0,14,14,51,1,filler_假詞,,,慌沉,,
,,,,,988127,男,29,B2,2026-04-30_23h22.56.843,ldt,2025.1.1,MacIntel,62.5,,,,,,80.127,80.618,,,,,,,,,,,hâng-ūn,1,j,w17.png,,,,,,80.618,81.768,j,1,1.091,,0,15,15,14,1,實驗材料,低,低,航運,,
,,,,,988127,男,29,B2,2026-04-30_23h22.56.843,ldt,2025.1.1,MacIntel,62.5,,,,,,81.769,82.268,,,,,,,,,,,,0,f,w58.png,,,,,,82.269,83.793,f,1,1.479,,0,16,16,47,1,filler_假詞,,,輕牛,,
,,,,,988127,男,29,B2,2026-04-30_23h22.56.843,ldt,2025.1.1,MacIntel,62.5,,,,,,83.793,84.284,,,,,,,,,,,,0,f,w82.png,,,,,,84.285,85.618,f,1,1.284,,0,17,17,71,1,filler_假詞,,,食轉,,
,,,,,988127,男,29,B2,2026-04-30_23h22.56.843,ldt,2025.1.1,MacIntel,62.5,,,,,,85.618,86.118,,,,,,,,,,,,0,f,w67.png,,,,,,86.118,88.376,f,1,2.218,,0,18,18,56,1,filler_假詞,,,出措,,
,,,,,988127,男,29,B2,2026-04-30_23h22.56.843,ldt,2025.1.1,MacIntel,62.5,,,,,,88.377,88.868,,,,,,,,,,,,0,f,w86.png,,,,,,88.868,90.089,f,1,1.162,,0,19,19,75,1,filler_假詞,,,涼層,,
,,,,,988127,男,29,B2,2026-04-30_23h22.56.843,ldt,2025.1.1,MacIntel,62.5,,,,,,90.09,90.584,,,,,,,,,,,,0,f,w56.png,,,,,,90.585,91.859,f,1,1.213,,0,20,20,45,1,filler_假詞,,,心果,,
,,,,,988127,男,29,B2,2026-04-30_23h22.56.843,ldt,2025.1.1,MacIntel,62.5,,,,,,91.86,92.351,,,,,,,,,,,i-kì/i-kù,1,j,w33.png,,,,,,92.352,95.018,j,1,2.614,,0,21,21,26,1,實驗材料,低,懸,依據,,
,,,,,988127,男,29,B2,2026-04-30_23h22.56.843,ldt,2025.1.1,MacIntel,62.5,,,,,,95.018,95.518,,,,,,,,,,,,0,f,w73.png,,,,,,95.518,97.207,f,1,1.65,,0,22,22,62,1,filler_假詞,,,腹伏,,
,,,,,988127,男,29,B2,2026-04-30_23h22.56.843,ldt,2025.1.1,MacIntel,62.5,,,,,,97.207,97.701,,,,,,,,,,,thua-tiàu,1,j,w14.png,,,,,,97.701,99.568,f,0,1.806,,0,23,23,11,1,實驗材料,低,低,拖吊,,
,,,,,988127,男,29,B2,2026-04-30_23h22.56.843,ldt,2025.1.1,MacIntel,62.5,,,,,,99.569,100.068,,,,,,,,,,,kuè--lâi,1,j,w8.png,,,,,,100.068,102.451,j,1,2.35,,0,24,24,7,1,實驗材料,懸,懸,過來,,
