hellorotuine.started,hellorotuine.stopped,hellokey.keys,hellokey.rt,hellokey.duration,participant,性別,年齡,台語檢定成績,date,expName,psychopyVersion,OS,frameRate,fbclid,instructionroutine.started,instructionroutine.stopped,intructionkeyboard.keys,intructionkeyboard.rt,intructionkeyboard.duration,fixation.started,fixation.stopped,practiceroutine.started,practiceroutine.stopped,practrial.keys,practrial.rt,practrial.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,臺羅,isword,response,ifile,pracroutine.started,pracroutine.stopped,prackey.keys,prackey.rt,prackey.duration,trialroutine.started,trialroutine.stopped,trialkeyboard.keys,trialkeyboard.corr,trialkeyboard.rt,trialkeyboard.duration,trialloop.thisRepN,trialloop.thisTrialN,trialloop.thisN,trialloop.thisIndex,trialloop.ran,分組,台語詞頻分組,華語詞頻分組,漢字,thanksroutine.started,thanksroutine.stopped
0.0005,17.7354,space,17.6643,,259845,女,24,B1,2026-05-01_11h24.23.110,ldt,2025.1.1,Win32,60.24096386,IwY2xjawRg-6ZleHRuA2FlbQIxMABicmlkETBPQnR5eVF5eThvSE5kaHZ3c3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHpalWwsKyqthVtlkUlMb9S7RodBAoP2o4FMESNTj6cEsP5p5AiY3GZSvrecK_aem_YQ0TV41nYqMmxFcyKyqWeA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,259845,女,24,B1,2026-05-01_11h24.23.110,ldt,2025.1.1,Win32,60.24096386,IwY2xjawRg-6ZleHRuA2FlbQIxMABicmlkETBPQnR5eVF5eThvSE5kaHZ3c3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHpalWwsKyqthVtlkUlMb9S7RodBAoP2o4FMESNTj6cEsP5p5AiY3GZSvrecK_aem_YQ0TV41nYqMmxFcyKyqWeA,17.7356,26.8355,space,9.0753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,259845,女,24,B1,2026-05-01_11h24.23.110,ldt,2025.1.1,Win32,60.24096386,IwY2xjawRg-6ZleHRuA2FlbQIxMABicmlkETBPQnR5eVF5eThvSE5kaHZ3c3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHpalWwsKyqthVtlkUlMb9S7RodBAoP2o4FMESNTj6cEsP5p5AiY3GZSvrecK_aem_YQ0TV41nYqMmxFcyKyqWeA,,,,,,26.8438,27.3352,27.3356,30.0351,j,2.6582,,0,0,0,2,1,__,1,j,w49.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,259845,女,24,B1,2026-05-01_11h24.23.110,ldt,2025.1.1,Win32,60.24096386,IwY2xjawRg-6ZleHRuA2FlbQIxMABicmlkETBPQnR5eVF5eThvSE5kaHZ3c3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHpalWwsKyqthVtlkUlMb9S7RodBAoP2o4FMESNTj6cEsP5p5AiY3GZSvrecK_aem_YQ0TV41nYqMmxFcyKyqWeA,,,,,,30.0356,30.5349,30.5353,32.5683,f,1.9946,,0,1,1,1,1,__,0,f,w92.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,259845,女,24,B1,2026-05-01_11h24.23.110,ldt,2025.1.1,Win32,60.24096386,IwY2xjawRg-6ZleHRuA2FlbQIxMABicmlkETBPQnR5eVF5eThvSE5kaHZ3c3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHpalWwsKyqthVtlkUlMb9S7RodBAoP2o4FMESNTj6cEsP5p5AiY3GZSvrecK_aem_YQ0TV41nYqMmxFcyKyqWeA,,,,,,32.5688,33.0683,33.0687,35.6849,j,2.5796,,0,2,2,3,1,__,0,f,w97.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,259845,女,24,B1,2026-05-01_11h24.23.110,ldt,2025.1.1,Win32,60.24096386,IwY2xjawRg-6ZleHRuA2FlbQIxMABicmlkETBPQnR5eVF5eThvSE5kaHZ3c3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHpalWwsKyqthVtlkUlMb9S7RodBAoP2o4FMESNTj6cEsP5p5AiY3GZSvrecK_aem_YQ0TV41nYqMmxFcyKyqWeA,,,,,,35.6854,36.1849,36.1853,38.8849,f,2.6631,,0,3,3,0,1,__,1,j,w40.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,259845,女,24,B1,2026-05-01_11h24.23.110,ldt,2025.1.1,Win32,60.24096386,IwY2xjawRg-6ZleHRuA2FlbQIxMABicmlkETBPQnR5eVF5eThvSE5kaHZ3c3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHpalWwsKyqthVtlkUlMb9S7RodBAoP2o4FMESNTj6cEsP5p5AiY3GZSvrecK_aem_YQ0TV41nYqMmxFcyKyqWeA,,,,,,,,,,,,,,,,,,,,,,38.8852,40.2352,space,1.3251,,,,,,,,,,,,,,,,,,
,,,,,259845,女,24,B1,2026-05-01_11h24.23.110,ldt,2025.1.1,Win32,60.24096386,IwY2xjawRg-6ZleHRuA2FlbQIxMABicmlkETBPQnR5eVF5eThvSE5kaHZ3c3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHpalWwsKyqthVtlkUlMb9S7RodBAoP2o4FMESNTj6cEsP5p5AiY3GZSvrecK_aem_YQ0TV41nYqMmxFcyKyqWeA,,,,,,40.2432,40.7349,,,,,,,,,,,,0,f,w75.png,,,,,,40.7355,43.1352,f,1,2.3595,,0,0,0,64,1,filler_假詞,,,野吉,,
,,,,,259845,女,24,B1,2026-05-01_11h24.23.110,ldt,2025.1.1,Win32,60.24096386,IwY2xjawRg-6ZleHRuA2FlbQIxMABicmlkETBPQnR5eVF5eThvSE5kaHZ3c3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHpalWwsKyqthVtlkUlMb9S7RodBAoP2o4FMESNTj6cEsP5p5AiY3GZSvrecK_aem_YQ0TV41nYqMmxFcyKyqWeA,,,,,,43.1356,43.635,,,,,,,,,,,,0,f,w82.png,,,,,,43.6355,45.6515,j,0,1.9669,,0,1,1,71,1,filler_假詞,,,食轉,,
,,,,,259845,女,24,B1,2026-05-01_11h24.23.110,ldt,2025.1.1,Win32,60.24096386,IwY2xjawRg-6ZleHRuA2FlbQIxMABicmlkETBPQnR5eVF5eThvSE5kaHZ3c3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHpalWwsKyqthVtlkUlMb9S7RodBAoP2o4FMESNTj6cEsP5p5AiY3GZSvrecK_aem_YQ0TV41nYqMmxFcyKyqWeA,,,,,,45.6519,46.1515,,,,,,,,,,,,0,f,w65.png,,,,,,46.1519,48.0016,j,0,1.816,,0,2,2,54,1,filler_假詞,,,分然,,
,,,,,259845,女,24,B1,2026-05-01_11h24.23.110,ldt,2025.1.1,Win32,60.24096386,IwY2xjawRg-6ZleHRuA2FlbQIxMABicmlkETBPQnR5eVF5eThvSE5kaHZ3c3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHpalWwsKyqthVtlkUlMb9S7RodBAoP2o4FMESNTj6cEsP5p5AiY3GZSvrecK_aem_YQ0TV41nYqMmxFcyKyqWeA,,,,,,48.002,48.5015,,,,,,,,,,,ha̍k-huē,1,j,w36.png,,,,,,48.5019,49.7682,f,0,1.2343,,0,3,3,29,1,實驗材料,低,懸,學會,,
,,,,,259845,女,24,B1,2026-05-01_11h24.23.110,ldt,2025.1.1,Win32,60.24096386,IwY2xjawRg-6ZleHRuA2FlbQIxMABicmlkETBPQnR5eVF5eThvSE5kaHZ3c3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHpalWwsKyqthVtlkUlMb9S7RodBAoP2o4FMESNTj6cEsP5p5AiY3GZSvrecK_aem_YQ0TV41nYqMmxFcyKyqWeA,,,,,,49.7686,50.2682,,,,,,,,,,,,0,f,w51.png,,,,,,50.2685,52.9349,j,0,2.6255,,0,4,4,40,1,filler_假詞,,,線瓜,,
,,,,,259845,女,24,B1,2026-05-01_11h24.23.110,ldt,2025.1.1,Win32,60.24096386,IwY2xjawRg-6ZleHRuA2FlbQIxMABicmlkETBPQnR5eVF5eThvSE5kaHZ3c3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHpalWwsKyqthVtlkUlMb9S7RodBAoP2o4FMESNTj6cEsP5p5AiY3GZSvrecK_aem_YQ0TV41nYqMmxFcyKyqWeA,,,,,,52.9352,53.4349,,,,,,,,,,,,0,f,w55.png,,,,,,53.4352,54.5682,j,0,1.1009,,0,5,5,44,1,filler_假詞,,,苦碗,,
