hellorotuine.started,hellorotuine.stopped,hellokey.keys,hellokey.rt,hellokey.duration,participant,性別,年齡,台語檢定成績,date,expName,psychopyVersion,OS,frameRate,instructionroutine.started,instructionroutine.stopped,intructionkeyboard.keys,intructionkeyboard.rt,intructionkeyboard.duration,fixation.started,fixation.stopped,practiceroutine.started,practiceroutine.stopped,practrial.keys,practrial.rt,practrial.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,臺羅,isword,response,ifile,pracroutine.started,pracroutine.stopped,prackey.keys,prackey.rt,prackey.duration,trialroutine.started,trialroutine.stopped,trialkeyboard.keys,trialkeyboard.corr,trialkeyboard.rt,trialkeyboard.duration,trialloop.thisRepN,trialloop.thisTrialN,trialloop.thisN,trialloop.thisIndex,trialloop.ran,分組,台語詞頻分組,華語詞頻分組,漢字,thanksroutine.started,thanksroutine.stopped
0.0002,29.908,space,29.8739,,399893,男,65,高級,2026-04-30_23h44.20.646,ldt,2025.1.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,399893,男,65,高級,2026-04-30_23h44.20.646,ldt,2025.1.1,Win32,60.24096386,29.9081,44.9569,space,15.027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,399893,男,65,高級,2026-04-30_23h44.20.646,ldt,2025.1.1,Win32,60.24096386,,,,,,44.961,45.4567,45.4577,47.6759,f,2.1829,,0,0,0,3,1,__,0,f,w97.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,399893,男,65,高級,2026-04-30_23h44.20.646,ldt,2025.1.1,Win32,60.24096386,,,,,,47.6773,48.1763,48.1769,50.1117,j,1.9031,,0,1,1,0,1,__,1,j,w40.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,399893,男,65,高級,2026-04-30_23h44.20.646,ldt,2025.1.1,Win32,60.24096386,,,,,,50.1126,50.6121,50.6127,52.5642,f,1.9183,,0,2,2,1,1,__,0,f,w92.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,399893,男,65,高級,2026-04-30_23h44.20.646,ldt,2025.1.1,Win32,60.24096386,,,,,,52.5653,53.0647,53.0654,53.9491,j,0.8498,,0,3,3,2,1,__,1,j,w49.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,399893,男,65,高級,2026-04-30_23h44.20.646,ldt,2025.1.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,53.9497,67.3812,space,13.3986,,,,,,,,,,,,,,,,,,
,,,,,399893,男,65,高級,2026-04-30_23h44.20.646,ldt,2025.1.1,Win32,60.24096386,,,,,,67.3852,67.8809,,,,,,,,,,,,0,f,w87.png,,,,,,67.882,69.8335,f,1,1.9185,,0,0,0,76,1,filler_假詞,,,大無,,
,,,,,399893,男,65,高級,2026-04-30_23h44.20.646,ldt,2025.1.1,Win32,60.24096386,,,,,,69.8343,70.3339,,,,,,,,,,,siu-thiann,1,j,w21.png,,,,,,70.3345,71.452,j,1,1.083,,0,1,1,16,1,實驗材料,懸,低,收聽,,
,,,,,399893,男,65,高級,2026-04-30_23h44.20.646,ldt,2025.1.1,Win32,60.24096386,,,,,,71.4526,71.9524,,,,,,,,,,,bân-phuê/bân-phê ,1,j,w42.png,,,,,,71.9531,73.4376,j,1,1.4503,,0,2,2,33,1,filler_純台語詞,,,蠻皮,,
