hellorotuine.started,hellorotuine.stopped,hellokey.keys,hellokey.rt,hellokey.duration,participant,性別,年齡,台語檢定成績,date,expName,psychopyVersion,OS,frameRate,fbclid,instructionroutine.started,instructionroutine.stopped,intructionkeyboard.keys,intructionkeyboard.rt,intructionkeyboard.duration,fixation.started,fixation.stopped,practiceroutine.started,practiceroutine.stopped,practrial.keys,practrial.rt,practrial.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,臺羅,isword,response,ifile,pracroutine.started,pracroutine.stopped,prackey.keys,prackey.rt,prackey.duration,trialroutine.started,trialroutine.stopped,trialkeyboard.keys,trialkeyboard.corr,trialkeyboard.rt,trialkeyboard.duration,trialloop.thisRepN,trialloop.thisTrialN,trialloop.thisN,trialloop.thisIndex,trialloop.ran,分組,台語詞頻分組,華語詞頻分組,漢字,thanksroutine.started,thanksroutine.stopped
0.0004,37.1093,space,37.0724,,654739,女,46,C1,2026-05-01_08h23.14.438,ldt,2025.1.1,Win32,59.98440406,IwY2xjawRgzqlleHRuA2FlbQIxMABicmlkETFoN2FFNE02NWR1TVhYa2NEc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHhlgqTj-QCo10V1YsnA-CqpyLkVNP9IIVC97gnkDgXiaUaRpfmw6q8-MfGfj_aem_nNR7FdPJH-TEW6eq8bhYHw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,654739,女,46,C1,2026-05-01_08h23.14.438,ldt,2025.1.1,Win32,59.98440406,IwY2xjawRgzqlleHRuA2FlbQIxMABicmlkETFoN2FFNE02NWR1TVhYa2NEc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHhlgqTj-QCo10V1YsnA-CqpyLkVNP9IIVC97gnkDgXiaUaRpfmw6q8-MfGfj_aem_nNR7FdPJH-TEW6eq8bhYHw,37.1096,63.3537,space,26.2232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,654739,女,46,C1,2026-05-01_08h23.14.438,ldt,2025.1.1,Win32,59.98440406,IwY2xjawRgzqlleHRuA2FlbQIxMABicmlkETFoN2FFNE02NWR1TVhYa2NEc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHhlgqTj-QCo10V1YsnA-CqpyLkVNP9IIVC97gnkDgXiaUaRpfmw6q8-MfGfj_aem_nNR7FdPJH-TEW6eq8bhYHw,,,,,,63.3675,63.8527,63.8532,67.6358,f,3.7137,,0,0,0,3,1,__,0,f,w97.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,654739,女,46,C1,2026-05-01_08h23.14.438,ldt,2025.1.1,Win32,59.98440406,IwY2xjawRgzqlleHRuA2FlbQIxMABicmlkETFoN2FFNE02NWR1TVhYa2NEc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHhlgqTj-QCo10V1YsnA-CqpyLkVNP9IIVC97gnkDgXiaUaRpfmw6q8-MfGfj_aem_nNR7FdPJH-TEW6eq8bhYHw,,,,,,67.6443,68.1355,68.1362,69.6852,j,1.5015,,0,1,1,2,1,__,1,j,w49.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,654739,女,46,C1,2026-05-01_08h23.14.438,ldt,2025.1.1,Win32,59.98440406,IwY2xjawRgzqlleHRuA2FlbQIxMABicmlkETFoN2FFNE02NWR1TVhYa2NEc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHhlgqTj-QCo10V1YsnA-CqpyLkVNP9IIVC97gnkDgXiaUaRpfmw6q8-MfGfj_aem_nNR7FdPJH-TEW6eq8bhYHw,,,,,,69.6856,70.1851,70.1856,73.5699,j,3.3335,,0,2,2,0,1,__,1,j,w40.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,654739,女,46,C1,2026-05-01_08h23.14.438,ldt,2025.1.1,Win32,59.98440406,IwY2xjawRgzqlleHRuA2FlbQIxMABicmlkETFoN2FFNE02NWR1TVhYa2NEc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHhlgqTj-QCo10V1YsnA-CqpyLkVNP9IIVC97gnkDgXiaUaRpfmw6q8-MfGfj_aem_nNR7FdPJH-TEW6eq8bhYHw,,,,,,73.5784,74.0699,74.0702,77.385,f,3.2667,,0,3,3,1,1,__,0,f,w92.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,654739,女,46,C1,2026-05-01_08h23.14.438,ldt,2025.1.1,Win32,59.98440406,IwY2xjawRgzqlleHRuA2FlbQIxMABicmlkETFoN2FFNE02NWR1TVhYa2NEc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHhlgqTj-QCo10V1YsnA-CqpyLkVNP9IIVC97gnkDgXiaUaRpfmw6q8-MfGfj_aem_nNR7FdPJH-TEW6eq8bhYHw,,,,,,,,,,,,,,,,,,,,,,77.3857,80.0039,space,2.5948,,,,,,,,,,,,,,,,,,
,,,,,654739,女,46,C1,2026-05-01_08h23.14.438,ldt,2025.1.1,Win32,59.98440406,IwY2xjawRgzqlleHRuA2FlbQIxMABicmlkETFoN2FFNE02NWR1TVhYa2NEc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHhlgqTj-QCo10V1YsnA-CqpyLkVNP9IIVC97gnkDgXiaUaRpfmw6q8-MfGfj_aem_nNR7FdPJH-TEW6eq8bhYHw,,,,,,80.0192,80.5021,,,,,,,,,,,iông-kuàn,1,j,w15.png,,,,,,80.5027,82.9208,f,0,2.3577,,0,0,0,12,1,實驗材料,低,低,融券,,
,,,,,654739,女,46,C1,2026-05-01_08h23.14.438,ldt,2025.1.1,Win32,59.98440406,IwY2xjawRgzqlleHRuA2FlbQIxMABicmlkETFoN2FFNE02NWR1TVhYa2NEc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHhlgqTj-QCo10V1YsnA-CqpyLkVNP9IIVC97gnkDgXiaUaRpfmw6q8-MfGfj_aem_nNR7FdPJH-TEW6eq8bhYHw,,,,,,82.9213,83.4203,,,,,,,,,,,,0,f,w70.png,,,,,,83.4207,85.4364,f,1,1.9457,,0,1,1,59,1,filler_假詞,,,年指,,
,,,,,654739,女,46,C1,2026-05-01_08h23.14.438,ldt,2025.1.1,Win32,59.98440406,IwY2xjawRgzqlleHRuA2FlbQIxMABicmlkETFoN2FFNE02NWR1TVhYa2NEc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHhlgqTj-QCo10V1YsnA-CqpyLkVNP9IIVC97gnkDgXiaUaRpfmw6q8-MfGfj_aem_nNR7FdPJH-TEW6eq8bhYHw,,,,,,85.437,85.9373,,,,,,,,,,,,0,f,w71.png,,,,,,85.9377,88.3365,f,1,2.3488,,0,2,2,60,1,filler_假詞,,,力巧,,
