hellorotuine.started,hellorotuine.stopped,hellokey.keys,hellokey.rt,hellokey.duration,participant,性別,年齡,台語檢定成績,date,expName,psychopyVersion,OS,frameRate,instructionroutine.started,instructionroutine.stopped,intructionkeyboard.keys,intructionkeyboard.rt,intructionkeyboard.duration,fixation.started,fixation.stopped,practiceroutine.started,practiceroutine.stopped,practrial.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,臺羅,isword,response,ifile,practrial.rt,practrial.duration,pracroutine.started,pracroutine.stopped,prackey.keys,prackey.rt,prackey.duration,trialroutine.started,trialroutine.stopped,trialkeyboard.keys,trialkeyboard.corr,trialkeyboard.rt,trialkeyboard.duration,trialloop.thisRepN,trialloop.thisTrialN,trialloop.thisN,trialloop.thisIndex,trialloop.ran,分組,台語詞頻分組,華語詞頻分組,漢字,thanksroutine.started,thanksroutine.stopped
,,,,,439542,女,57,C1,2026-05-01_21h54.03.430,ldt,2025.1.1,Win32,60.97560976,,,,,,126.4406,126.9376,,,,,,,,,,0,f,w78.png,,,,,,,,126.9386,129.2435,f,1,2.2728,,0,19,19,67,1,filler_假詞,,,假闊,,
,,,,,439542,女,57,C1,2026-05-01_21h54.03.430,ldt,2025.1.1,Win32,60.97560976,,,,,,129.2443,129.7406,,,,,,,,,,0,f,w77.png,,,,,,,,129.7416,130.9179,f,1,1.1362,,0,20,20,66,1,filler_假詞,,,土悲,,
,,,,,439542,女,57,C1,2026-05-01_21h54.03.430,ldt,2025.1.1,Win32,60.97560976,,,,,,130.9185,131.412,,,,,,,,,thua-tiàu,1,j,w14.png,,,,,,,,131.413,132.4726,j,1,0.999,,0,21,21,11,1,實驗材料,低,低,拖吊,,
,,,,,439542,女,57,C1,2026-05-01_21h54.03.430,ldt,2025.1.1,Win32,60.97560976,,,,,,132.4733,132.9694,,,,,,,,,ha̍k-huē,1,j,w36.png,,,,,,,,132.9698,134.2723,j,1,1.2556,,0,22,22,29,1,實驗材料,低,懸,學會,,
,,,,,439542,女,57,C1,2026-05-01_21h54.03.430,ldt,2025.1.1,Win32,60.97560976,,,,,,134.2727,134.7661,,,,,,,,,,0,f,w53.png,,,,,,,,134.767,136.9715,f,1,2.162,,0,23,23,42,1,filler_假詞,,,水空,,
,,,,,439542,女,57,C1,2026-05-01_21h54.03.430,ldt,2025.1.1,Win32,60.97560976,,,,,,136.9721,137.4714,,,,,,,,,,0,f,w71.png,,,,,,,,137.4725,138.8259,f,1,1.3169,,0,24,24,60,1,filler_假詞,,,力巧,,
,,,,,439542,女,57,C1,2026-05-01_21h54.03.430,ldt,2025.1.1,Win32,60.97560976,,,,,,138.827,139.3237,,,,,,,,,kî-bōng,1,j,w38.png,,,,,,,,139.3251,140.6061,j,1,1.2372,,0,25,25,31,1,實驗材料,低,懸,期望,,
,,,,,439542,女,57,C1,2026-05-01_21h54.03.430,ldt,2025.1.1,Win32,60.97560976,,,,,,140.6066,141.1026,,,,,,,,,,0,f,w86.png,,,,,,,,141.1035,143.2429,f,1,2.0989,,0,26,26,75,1,filler_假詞,,,涼層,,
,,,,,439542,女,57,C1,2026-05-01_21h54.03.430,ldt,2025.1.1,Win32,60.97560976,,,,,,143.2434,143.7407,,,,,,,,,tsâi-bū,1,j,w35.png,,,,,,,,143.7415,144.7157,j,1,0.9242,,0,27,27,28,1,實驗材料,低,懸,財務,,
,,,,,439542,女,57,C1,2026-05-01_21h54.03.430,ldt,2025.1.1,Win32,60.97560976,,,,,,144.7161,145.211,,,,,,,,,,0,f,w73.png,,,,,,,,145.2132,147.1427,f,1,1.8841,,0,28,28,62,1,filler_假詞,,,腹伏,,
,,,,,439542,女,57,C1,2026-05-01_21h54.03.430,ldt,2025.1.1,Win32,60.97560976,,,,,,147.1433,147.6364,,,,,,,,,,0,f,w87.png,,,,,,,,147.6368,148.7949,f,1,1.1021,,0,29,29,76,1,filler_假詞,,,大無,,
,,,,,439542,女,57,C1,2026-05-01_21h54.03.430,ldt,2025.1.1,Win32,60.97560976,,,,,,148.7962,149.2925,,,,,,,,,kíng-tsìng,1,j,w16.png,,,,,,,,149.2935,150.1936,j,1,0.8564,,0,30,30,13,1,實驗材料,低,低,警政,,
,,,,,439542,女,57,C1,2026-05-01_21h54.03.430,ldt,2025.1.1,Win32,60.97560976,,,,,,150.1941,150.6903,,,,,,,,,,0,f,w57.png,,,,,,,,150.6911,153.0743,j,0,2.3325,,0,31,31,46,1,filler_假詞,,,老失,,
,,,,,439542,女,57,C1,2026-05-01_21h54.03.430,ldt,2025.1.1,Win32,60.97560976,,,,,,153.0751,153.5723,,,,,,,,,būn-tê/būn-tuê,1,j,w3.png,,,,,,,,153.5735,154.4847,j,1,0.8628,,0,32,32,2,1,實驗材料,懸,懸,問題,,
,,,,,439542,女,57,C1,2026-05-01_21h54.03.430,ldt,2025.1.1,Win32,60.97560976,,,,,,154.4858,154.9827,,,,,,,,,,0,f,w51.png,,,,,,,,154.9836,156.0982,f,1,1.0732,,0,33,33,40,1,filler_假詞,,,線瓜,,
,,,,,439542,女,57,C1,2026-05-01_21h54.03.430,ldt,2025.1.1,Win32,60.97560976,,,,,,156.0988,156.5956,,,,,,,,,,0,f,w72.png,,,,,,,,156.5967,157.8886,f,1,1.2468,,0,34,34,61,1,filler_假詞,,,家覺,,
,,,,,439542,女,57,C1,2026-05-01_21h54.03.430,ldt,2025.1.1,Win32,60.97560976,,,,,,157.8897,158.3813,,,,,,,,,,0,f,w58.png,,,,,,,,158.382,159.6253,f,1,1.1935,,0,35,35,47,1,filler_假詞,,,輕牛,,
,,,,,439542,女,57,C1,2026-05-01_21h54.03.430,ldt,2025.1.1,Win32,60.97560976,,,,,,159.626,160.1288,,,,,,,,,,0,f,w66.png,,,,,,,,160.1297,161.3391,f,1,1.1809,,0,36,36,55,1,filler_假詞,,,冒張,,
,,,,,439542,女,57,C1,2026-05-01_21h54.03.430,ldt,2025.1.1,Win32,60.97560976,,,,,,161.3398,161.833,,,,,,,,,i-kì/i-kù,1,j,w33.png,,,,,,,,161.834,162.7159,j,1,0.8378,,0,37,37,26,1,實驗材料,低,懸,依據,,
,,,,,439542,女,57,C1,2026-05-01_21h54.03.430,ldt,2025.1.1,Win32,60.97560976,,,,,,162.7165,163.2147,,,,,,,,,,0,f,w60.png,,,,,,,,163.2158,164.2715,f,1,1.0187,,0,38,38,49,1,filler_假詞,,,豬力,,
,,,,,439542,女,57,C1,2026-05-01_21h54.03.430,ldt,2025.1.1,Win32,60.97560976,,,,,,164.2724,164.7692,,,,,,,,,,0,f,w89.png,,,,,,,,164.7707,165.8961,f,1,1.0657,,0,39,39,78,1,filler_假詞,,,義活,,
,,,,,439542,女,57,C1,2026-05-01_21h54.03.430,ldt,2025.1.1,Win32,60.97560976,,,,,,165.8969,166.3944,,,,,,,,,,0,f,w61.png,,,,,,,,166.395,169.3878,f,1,2.9448,,0,40,40,50,1,filler_假詞,,,呆膽,,
,,,,,439542,女,57,C1,2026-05-01_21h54.03.430,ldt,2025.1.1,Win32,60.97560976,,,,,,169.3884,169.8794,,,,,,,,,,0,f,w54.png,,,,,,,,169.88,171.0102,f,1,1.085,,0,41,41,43,1,filler_假詞,,,狗人,,
,,,,,439542,女,57,C1,2026-05-01_21h54.03.430,ldt,2025.1.1,Win32,60.97560976,,,,,,171.0107,171.507,,,,,,,,,liáu-kái,1,j,w7.png,,,,,,,,171.5081,172.3981,j,1,0.8379,,0,42,42,6,1,實驗材料,懸,懸,了解,,
,,,,,439542,女,57,C1,2026-05-01_21h54.03.430,ldt,2025.1.1,Win32,60.97560976,,,,,,172.3987,172.8961,,,,,,,,,kuè--lâi,1,j,w8.png,,,,,,,,172.8965,173.8097,j,1,0.8592,,0,43,43,7,1,實驗材料,懸,懸,過來,,
,,,,,439542,女,57,C1,2026-05-01_21h54.03.430,ldt,2025.1.1,Win32,60.97560976,,,,,,173.8102,174.3071,,,,,,,,,,0,f,w55.png,,,,,,,,174.3075,175.3517,f,1,0.9948,,0,44,44,44,1,filler_假詞,,,苦碗,,
,,,,,439542,女,57,C1,2026-05-01_21h54.03.430,ldt,2025.1.1,Win32,60.97560976,,,,,,175.3521,175.8503,,,,,,,,,,0,f,w69.png,,,,,,,,175.8506,177.2922,f,1,1.3926,,0,45,45,58,1,filler_假詞,,,把氣,,
,,,,,439542,女,57,C1,2026-05-01_21h54.03.430,ldt,2025.1.1,Win32,60.97560976,,,,,,177.2925,177.7891,,,,,,,,,uî-pio,1,j,w13.png,,,,,,,,177.7897,178.8039,j,1,0.9689,,0,46,46,10,1,實驗材料,低,低,圍標,,
,,,,,439542,女,57,C1,2026-05-01_21h54.03.430,ldt,2025.1.1,Win32,60.97560976,,,,,,178.8046,179.2997,,,,,,,,,jiá-hō/liá-hō,1,j,w11.png,,,,,,,,179.3002,180.146,j,1,0.7969,,0,47,47,8,1,實驗材料,低,低,惹禍,,
,,,,,439542,女,57,C1,2026-05-01_21h54.03.430,ldt,2025.1.1,Win32,60.97560976,,,,,,180.1471,180.6419,,,,,,,,,,0,f,w65.png,,,,,,,,180.6426,181.6597,f,1,0.9707,,0,48,48,54,1,filler_假詞,,,分然,,
,,,,,439542,女,57,C1,2026-05-01_21h54.03.430,ldt,2025.1.1,Win32,60.97560976,,,,,,181.6603,182.1538,,,,,,,,,huâinn-ti̍t/huînn-ti̍t,1,j,w48.png,,,,,,,,182.1547,183.0814,j,1,0.8694,,0,49,49,39,1,filler_純台語詞,,,橫直,,
,,,,,439542,女,57,C1,2026-05-01_21h54.03.430,ldt,2025.1.1,Win32,60.97560976,,,,,,183.0824,183.5794,,,,,,,,,,0,f,w67.png,,,,,,,,183.5806,185.6906,f,1,2.067,,0,50,50,56,1,filler_假詞,,,出措,,
,,,,,439542,女,57,C1,2026-05-01_21h54.03.430,ldt,2025.1.1,Win32,60.97560976,,,,,,185.6911,186.1873,,,,,,,,,,0,f,w74.png,,,,,,,,186.1881,187.2657,f,1,1.0466,,0,51,51,63,1,filler_假詞,,,動夜,,
,,,,,439542,女,57,C1,2026-05-01_21h54.03.430,ldt,2025.1.1,Win32,60.97560976,,,,,,187.2663,187.764,,,,,,,,,,0,f,w84.png,,,,,,,,187.7652,188.675,f,1,0.8695,,0,52,52,73,1,filler_假詞,,,川角,,
,,,,,439542,女,57,C1,2026-05-01_21h54.03.430,ldt,2025.1.1,Win32,60.97560976,,,,,,188.6755,189.1739,,,,,,,,,tshit-thô,1,j,w41.png,,,,,,,,189.1749,189.965,j,1,0.7533,,0,53,53,32,1,filler_純台語詞,,,𨑨迌,,
,,,,,439542,女,57,C1,2026-05-01_21h54.03.430,ldt,2025.1.1,Win32,60.97560976,,,,,,189.9659,190.4612,,,,,,,,,,0,f,w75.png,,,,,,,,190.4619,191.6444,f,1,1.1367,,0,54,54,64,1,filler_假詞,,,野吉,,
,,,,,439542,女,57,C1,2026-05-01_21h54.03.430,ldt,2025.1.1,Win32,60.97560976,,,,,,191.6449,192.1428,,,,,,,,,siu-thiann,1,j,w21.png,,,,,,,,192.1436,193.0859,j,1,0.8981,,0,55,55,16,1,實驗材料,懸,低,收聽,,
,,,,,439542,女,57,C1,2026-05-01_21h54.03.430,ldt,2025.1.1,Win32,60.97560976,,,,,,193.0868,193.5802,,,,,,,,,iông-kuàn,1,j,w15.png,,,,,,,,193.5809,194.9066,j,1,1.2801,,0,56,56,12,1,實驗材料,低,低,融券,,
,,,,,439542,女,57,C1,2026-05-01_21h54.03.430,ldt,2025.1.1,Win32,60.97560976,,,,,,194.907,195.4052,,,,,,,,,hòng-siā,1,j,w22.png,,,,,,,,195.406,196.5208,j,1,1.0694,,0,57,57,17,1,實驗材料,懸,低,放射,,
,,,,,439542,女,57,C1,2026-05-01_21h54.03.430,ldt,2025.1.1,Win32,60.97560976,,,,,,196.5213,197.0192,,,,,,,,,,0,f,w63.png,,,,,,,,197.0202,198.325,j,0,1.2574,,0,58,58,52,1,filler_假詞,,,語情,,
,,,,,439542,女,57,C1,2026-05-01_21h54.03.430,ldt,2025.1.1,Win32,60.97560976,,,,,,198.3257,198.8232,,,,,,,,,,0,f,w62.png,,,,,,,,198.8243,199.8375,f,1,0.9635,,0,59,59,51,1,filler_假詞,,,慌沉,,
,,,,,439542,女,57,C1,2026-05-01_21h54.03.430,ldt,2025.1.1,Win32,60.97560976,,,,,,199.8381,200.3324,,,,,,,,,,0,f,w56.png,,,,,,,,200.3337,201.4117,f,1,1.0307,,0,60,60,45,1,filler_假詞,,,心果,,
,,,,,439542,女,57,C1,2026-05-01_21h54.03.430,ldt,2025.1.1,Win32,60.97560976,,,,,,201.4123,201.9095,,,,,,,,,su-iàu,1,j,w4.png,,,,,,,,201.9102,202.9523,j,1,0.9899,,0,61,61,3,1,實驗材料,懸,懸,需要,,
,,,,,439542,女,57,C1,2026-05-01_21h54.03.430,ldt,2025.1.1,Win32,60.97560976,,,,,,202.9529,203.4511,,,,,,,,,khe-tsuí/khue-tsuí,1,j,w27.png,,,,,,,,203.4522,204.3668,j,1,0.8728,,0,62,62,22,1,實驗材料,懸,低,溪水,,
,,,,,439542,女,57,C1,2026-05-01_21h54.03.430,ldt,2025.1.1,Win32,60.97560976,,,,,,204.3671,204.8654,,,,,,,,,í-king,1,j,w1.png,,,,,,,,204.8662,205.8275,j,1,0.9201,,0,63,63,0,1,實驗材料,懸,懸,已經,,
,,,,,439542,女,57,C1,2026-05-01_21h54.03.430,ldt,2025.1.1,Win32,60.97560976,,,,,,205.828,206.3251,,,,,,,,,hāu-senn/hāu-sinn,1,j,w45.png,,,,,,,,206.3261,207.3036,j,1,0.9369,,0,64,64,36,1,filler_純台語詞,,,後生,,
,,,,,439542,女,57,C1,2026-05-01_21h54.03.430,ldt,2025.1.1,Win32,60.97560976,,,,,,207.3039,207.801,,,,,,,,,hâng-ūn,1,j,w17.png,,,,,,,,207.8019,208.7569,j,1,0.9082,,0,65,65,14,1,實驗材料,低,低,航運,,
,,,,,439542,女,57,C1,2026-05-01_21h54.03.430,ldt,2025.1.1,Win32,60.97560976,,,,,,208.7586,209.2595,,,,,,,,,khòng-sòo,1,j,w18.png,,,,,,,,209.2604,210.0888,j,1,0.8003,,0,66,66,15,1,實驗材料,低,低,控訴,,
,,,,,439542,女,57,C1,2026-05-01_21h54.03.430,ldt,2025.1.1,Win32,60.97560976,,,,,,210.0896,210.5829,,,,,,,,,,0,f,w76.png,,,,,,,,210.584,212.1636,j,0,1.5299,,0,67,67,65,1,filler_假詞,,,製般,,
,,,,,439542,女,57,C1,2026-05-01_21h54.03.430,ldt,2025.1.1,Win32,60.97560976,,,,,,212.1644,212.6568,,,,,,,,,,0,f,w80.png,,,,,,,,212.658,213.5022,j,0,0.8108,,0,68,68,69,1,filler_假詞,,,煮配,,
,,,,,439542,女,57,C1,2026-05-01_21h54.03.430,ldt,2025.1.1,Win32,60.97560976,,,,,,213.5033,214.0012,,,,,,,,,guân-lâi,1,j,w5.png,,,,,,,,214.0023,214.8181,j,1,0.7901,,0,69,69,4,1,實驗材料,懸,懸,原來,,
,,,,,439542,女,57,C1,2026-05-01_21h54.03.430,ldt,2025.1.1,Win32,60.97560976,,,,,,214.8187,215.3152,,,,,,,,,,0,f,w70.png,,,,,,,,215.3163,216.3414,f,1,0.9806,,0,70,70,59,1,filler_假詞,,,年指,,
,,,,,439542,女,57,C1,2026-05-01_21h54.03.430,ldt,2025.1.1,Win32,60.97560976,,,,,,216.3422,216.8367,,,,,,,,,,0,f,w88.png,,,,,,,,216.8379,217.8812,f,1,0.9962,,0,71,71,77,1,filler_假詞,,,了物,,
,,,,,439542,女,57,C1,2026-05-01_21h54.03.430,ldt,2025.1.1,Win32,60.97560976,,,,,,217.882,218.3799,,,,,,,,,gāi-gio̍h,1,j,w43.png,,,,,,,,218.3811,219.4447,j,1,1.022,,0,72,72,34,1,filler_純台語詞,,,礙虐,,
,,,,,439542,女,57,C1,2026-05-01_21h54.03.430,ldt,2025.1.1,Win32,60.97560976,,,,,,219.4453,219.9442,,,,,,,,,su-uî,1,j,w32.png,,,,,,,,219.9452,220.9833,j,1,1.0108,,0,73,73,25,1,實驗材料,低,懸,思維,,
,,,,,439542,女,57,C1,2026-05-01_21h54.03.430,ldt,2025.1.1,Win32,60.97560976,,,,,,220.9841,221.4813,,,,,,,,,,0,f,w81.png,,,,,,,,221.4823,222.8413,f,1,1.3022,,0,74,74,70,1,filler_假詞,,,部斑,,
,,,,,439542,女,57,C1,2026-05-01_21h54.03.430,ldt,2025.1.1,Win32,60.97560976,,,,,,222.8422,223.3391,,,,,,,,,,0,f,w90.png,,,,,,,,223.3399,225.1795,f,1,1.7768,,0,75,75,79,1,filler_假詞,,,失務,,
,,,,,439542,女,57,C1,2026-05-01_21h54.03.430,ldt,2025.1.1,Win32,60.97560976,,,,,,225.1804,225.6766,,,,,,,,,tsha-ī,1,j,w34.png,,,,,,,,225.6774,226.5238,j,1,0.7954,,0,76,76,27,1,實驗材料,低,懸,差異,,
,,,,,439542,女,57,C1,2026-05-01_21h54.03.430,ldt,2025.1.1,Win32,60.97560976,,,,,,226.5248,227.0204,,,,,,,,,,0,f,w52.png,,,,,,,,227.0212,229.0457,f,1,1.9674,,0,77,77,41,1,filler_假詞,,,頭舌,,
,,,,,439542,女,57,C1,2026-05-01_21h54.03.430,ldt,2025.1.1,Win32,60.97560976,,,,,,229.0466,229.5418,,,,,,,,,bân-phuê/bân-phê ,1,j,w42.png,,,,,,,,229.5423,230.3885,j,1,0.7914,,0,78,78,33,1,filler_純台語詞,,,蠻皮,,
,,,,,439542,女,57,C1,2026-05-01_21h54.03.430,ldt,2025.1.1,Win32,60.97560976,,,,,,230.389,230.8857,,,,,,,,,hôo-sîn,1,j,w47.png,,,,,,,,230.8862,232.0471,j,1,1.1029,,0,79,79,38,1,filler_純台語詞,,,胡蠅,,
,,,,,439542,女,57,C1,2026-05-01_21h54.03.430,ldt,2025.1.1,Win32,60.97560976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.0476,233.0425
