hellorotuine.started,hellorotuine.stopped,hellokey.keys,hellokey.rt,hellokey.duration,participant,性別,年齡,台語檢定成績,date,expName,psychopyVersion,OS,frameRate,fbclid,instructionroutine.started,instructionroutine.stopped,intructionkeyboard.keys,intructionkeyboard.rt,intructionkeyboard.duration,fixation.started,fixation.stopped,practiceroutine.started,practiceroutine.stopped,practrial.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,臺羅,isword,response,ifile,practrial.rt,practrial.duration,pracroutine.started,pracroutine.stopped,prackey.keys,prackey.rt,prackey.duration,trialroutine.started,trialroutine.stopped,trialkeyboard.keys,trialkeyboard.corr,trialkeyboard.rt,trialkeyboard.duration,trialloop.thisRepN,trialloop.thisTrialN,trialloop.thisN,trialloop.thisIndex,trialloop.ran,分組,台語詞頻分組,華語詞頻分組,漢字,thanksroutine.started,thanksroutine.stopped
,,,,,381637,女,12,0,2026-05-02_20h31.52.393,ldt,2025.1.1,Win32,30.03003003,IwZXh0bgNhZW0CMTAAYnJpZBExeWNTVzBYRXczR0tuVjNQWXNydGMGYXBwX2lkEDIyMjAzOTE3ODgyMDA4OTIAAR68m77qTb8g00RWr0ZrRqqef10pORTn34tsimG_R_st1fUvmVKiPGlAQNNy1w_aem_levltKX870M6pC6NDsgg4w,,,,,,113.9703,114.4588,,,,,,,,,khai-sí,1,j,w2.png,,,,,,,,114.4594,115.2518,j,1,0.6882,,0,27,27,1,1,實驗材料,懸,懸,開始,,
,,,,,381637,女,12,0,2026-05-02_20h31.52.393,ldt,2025.1.1,Win32,30.03003003,IwZXh0bgNhZW0CMTAAYnJpZBExeWNTVzBYRXczR0tuVjNQWXNydGMGYXBwX2lkEDIyMjAzOTE3ODgyMDA4OTIAAR68m77qTb8g00RWr0ZrRqqef10pORTn34tsimG_R_st1fUvmVKiPGlAQNNy1w_aem_levltKX870M6pC6NDsgg4w,,,,,,115.2522,115.7466,,,,,,,,,kî-bōng,1,j,w38.png,,,,,,,,115.7469,116.5639,j,1,0.7174,,0,28,28,31,1,實驗材料,低,懸,期望,,
,,,,,381637,女,12,0,2026-05-02_20h31.52.393,ldt,2025.1.1,Win32,30.03003003,IwZXh0bgNhZW0CMTAAYnJpZBExeWNTVzBYRXczR0tuVjNQWXNydGMGYXBwX2lkEDIyMjAzOTE3ODgyMDA4OTIAAR68m77qTb8g00RWr0ZrRqqef10pORTn34tsimG_R_st1fUvmVKiPGlAQNNy1w_aem_levltKX870M6pC6NDsgg4w,,,,,,116.5643,117.0515,,,,,,,,,,0,f,w71.png,,,,,,,,117.052,119.1249,f,1,1.974,,0,29,29,60,1,filler_假詞,,,力巧,,
,,,,,381637,女,12,0,2026-05-02_20h31.52.393,ldt,2025.1.1,Win32,30.03003003,IwZXh0bgNhZW0CMTAAYnJpZBExeWNTVzBYRXczR0tuVjNQWXNydGMGYXBwX2lkEDIyMjAzOTE3ODgyMDA4OTIAAR68m77qTb8g00RWr0ZrRqqef10pORTn34tsimG_R_st1fUvmVKiPGlAQNNy1w_aem_levltKX870M6pC6NDsgg4w,,,,,,119.1255,119.6184,,,,,,,,,,0,f,w53.png,,,,,,,,119.6188,121.3319,f,1,1.6114,,0,30,30,42,1,filler_假詞,,,水空,,
,,,,,381637,女,12,0,2026-05-02_20h31.52.393,ldt,2025.1.1,Win32,30.03003003,IwZXh0bgNhZW0CMTAAYnJpZBExeWNTVzBYRXczR0tuVjNQWXNydGMGYXBwX2lkEDIyMjAzOTE3ODgyMDA4OTIAAR68m77qTb8g00RWr0ZrRqqef10pORTn34tsimG_R_st1fUvmVKiPGlAQNNy1w_aem_levltKX870M6pC6NDsgg4w,,,,,,121.3324,121.8222,,,,,,,,,,0,f,w68.png,,,,,,,,121.8232,122.8684,f,1,0.9423,,0,31,31,57,1,filler_假詞,,,變縱,,
,,,,,381637,女,12,0,2026-05-02_20h31.52.393,ldt,2025.1.1,Win32,30.03003003,IwZXh0bgNhZW0CMTAAYnJpZBExeWNTVzBYRXczR0tuVjNQWXNydGMGYXBwX2lkEDIyMjAzOTE3ODgyMDA4OTIAAR68m77qTb8g00RWr0ZrRqqef10pORTn34tsimG_R_st1fUvmVKiPGlAQNNy1w_aem_levltKX870M6pC6NDsgg4w,,,,,,122.8689,123.3591,,,,,,,,,,0,f,w55.png,,,,,,,,123.3595,124.3583,f,1,0.8976,,0,32,32,44,1,filler_假詞,,,苦碗,,
,,,,,381637,女,12,0,2026-05-02_20h31.52.393,ldt,2025.1.1,Win32,30.03003003,IwZXh0bgNhZW0CMTAAYnJpZBExeWNTVzBYRXczR0tuVjNQWXNydGMGYXBwX2lkEDIyMjAzOTE3ODgyMDA4OTIAAR68m77qTb8g00RWr0ZrRqqef10pORTn34tsimG_R_st1fUvmVKiPGlAQNNy1w_aem_levltKX870M6pC6NDsgg4w,,,,,,124.3586,124.8498,,,,,,,,,kóng-huat,1,j,w28.png,,,,,,,,124.8502,125.7244,j,1,0.7767,,0,33,33,23,1,實驗材料,懸,低,講法,,
,,,,,381637,女,12,0,2026-05-02_20h31.52.393,ldt,2025.1.1,Win32,30.03003003,IwZXh0bgNhZW0CMTAAYnJpZBExeWNTVzBYRXczR0tuVjNQWXNydGMGYXBwX2lkEDIyMjAzOTE3ODgyMDA4OTIAAR68m77qTb8g00RWr0ZrRqqef10pORTn34tsimG_R_st1fUvmVKiPGlAQNNy1w_aem_levltKX870M6pC6NDsgg4w,,,,,,125.7249,126.2095,,,,,,,,,,0,f,w76.png,,,,,,,,126.2098,127.8852,f,1,1.5716,,0,34,34,65,1,filler_假詞,,,製般,,
,,,,,381637,女,12,0,2026-05-02_20h31.52.393,ldt,2025.1.1,Win32,30.03003003,IwZXh0bgNhZW0CMTAAYnJpZBExeWNTVzBYRXczR0tuVjNQWXNydGMGYXBwX2lkEDIyMjAzOTE3ODgyMDA4OTIAAR68m77qTb8g00RWr0ZrRqqef10pORTn34tsimG_R_st1fUvmVKiPGlAQNNy1w_aem_levltKX870M6pC6NDsgg4w,,,,,,127.8856,128.3795,,,,,,,,,hôo-sîn,1,j,w47.png,,,,,,,,128.3798,129.6265,j,1,1.144,,0,35,35,38,1,filler_純台語詞,,,胡蠅,,
,,,,,381637,女,12,0,2026-05-02_20h31.52.393,ldt,2025.1.1,Win32,30.03003003,IwZXh0bgNhZW0CMTAAYnJpZBExeWNTVzBYRXczR0tuVjNQWXNydGMGYXBwX2lkEDIyMjAzOTE3ODgyMDA4OTIAAR68m77qTb8g00RWr0ZrRqqef10pORTn34tsimG_R_st1fUvmVKiPGlAQNNy1w_aem_levltKX870M6pC6NDsgg4w,,,,,,129.6268,130.116,,,,,,,,,su-uî,1,j,w32.png,,,,,,,,130.1164,131.063,j,1,0.8521,,0,36,36,25,1,實驗材料,低,懸,思維,,
,,,,,381637,女,12,0,2026-05-02_20h31.52.393,ldt,2025.1.1,Win32,30.03003003,IwZXh0bgNhZW0CMTAAYnJpZBExeWNTVzBYRXczR0tuVjNQWXNydGMGYXBwX2lkEDIyMjAzOTE3ODgyMDA4OTIAAR68m77qTb8g00RWr0ZrRqqef10pORTn34tsimG_R_st1fUvmVKiPGlAQNNy1w_aem_levltKX870M6pC6NDsgg4w,,,,,,131.0635,131.5584,,,,,,,,,,0,f,w56.png,,,,,,,,131.5587,132.8742,j,0,1.2131,,0,37,37,45,1,filler_假詞,,,心果,,
,,,,,381637,女,12,0,2026-05-02_20h31.52.393,ldt,2025.1.1,Win32,30.03003003,IwZXh0bgNhZW0CMTAAYnJpZBExeWNTVzBYRXczR0tuVjNQWXNydGMGYXBwX2lkEDIyMjAzOTE3ODgyMDA4OTIAAR68m77qTb8g00RWr0ZrRqqef10pORTn34tsimG_R_st1fUvmVKiPGlAQNNy1w_aem_levltKX870M6pC6NDsgg4w,,,,,,132.8748,133.3612,,,,,,,,,,0,f,w58.png,,,,,,,,133.3615,134.577,j,0,1.1154,,0,38,38,47,1,filler_假詞,,,輕牛,,
,,,,,381637,女,12,0,2026-05-02_20h31.52.393,ldt,2025.1.1,Win32,30.03003003,IwZXh0bgNhZW0CMTAAYnJpZBExeWNTVzBYRXczR0tuVjNQWXNydGMGYXBwX2lkEDIyMjAzOTE3ODgyMDA4OTIAAR68m77qTb8g00RWr0ZrRqqef10pORTn34tsimG_R_st1fUvmVKiPGlAQNNy1w_aem_levltKX870M6pC6NDsgg4w,,,,,,134.5774,135.0653,,,,,,,,,jiá-hō/liá-hō,1,j,w11.png,,,,,,,,135.0659,135.89,j,1,0.7245,,0,39,39,8,1,實驗材料,低,低,惹禍,,
,,,,,381637,女,12,0,2026-05-02_20h31.52.393,ldt,2025.1.1,Win32,30.03003003,IwZXh0bgNhZW0CMTAAYnJpZBExeWNTVzBYRXczR0tuVjNQWXNydGMGYXBwX2lkEDIyMjAzOTE3ODgyMDA4OTIAAR68m77qTb8g00RWr0ZrRqqef10pORTn34tsimG_R_st1fUvmVKiPGlAQNNy1w_aem_levltKX870M6pC6NDsgg4w,,,,,,135.8914,136.3767,,,,,,,,,,0,f,w66.png,,,,,,,,136.3769,137.6421,f,1,1.1654,,0,40,40,55,1,filler_假詞,,,冒張,,
,,,,,381637,女,12,0,2026-05-02_20h31.52.393,ldt,2025.1.1,Win32,30.03003003,IwZXh0bgNhZW0CMTAAYnJpZBExeWNTVzBYRXczR0tuVjNQWXNydGMGYXBwX2lkEDIyMjAzOTE3ODgyMDA4OTIAAR68m77qTb8g00RWr0ZrRqqef10pORTn34tsimG_R_st1fUvmVKiPGlAQNNy1w_aem_levltKX870M6pC6NDsgg4w,,,,,,137.6425,138.1309,,,,,,,,,uî-pio,1,j,w13.png,,,,,,,,138.1314,139.6258,f,0,1.3922,,0,41,41,10,1,實驗材料,低,低,圍標,,
,,,,,381637,女,12,0,2026-05-02_20h31.52.393,ldt,2025.1.1,Win32,30.03003003,IwZXh0bgNhZW0CMTAAYnJpZBExeWNTVzBYRXczR0tuVjNQWXNydGMGYXBwX2lkEDIyMjAzOTE3ODgyMDA4OTIAAR68m77qTb8g00RWr0ZrRqqef10pORTn34tsimG_R_st1fUvmVKiPGlAQNNy1w_aem_levltKX870M6pC6NDsgg4w,,,,,,139.6262,140.1164,,,,,,,,,,0,f,w78.png,,,,,,,,140.1166,142.0326,j,0,1.8348,,0,42,42,67,1,filler_假詞,,,假闊,,
,,,,,381637,女,12,0,2026-05-02_20h31.52.393,ldt,2025.1.1,Win32,30.03003003,IwZXh0bgNhZW0CMTAAYnJpZBExeWNTVzBYRXczR0tuVjNQWXNydGMGYXBwX2lkEDIyMjAzOTE3ODgyMDA4OTIAAR68m77qTb8g00RWr0ZrRqqef10pORTn34tsimG_R_st1fUvmVKiPGlAQNNy1w_aem_levltKX870M6pC6NDsgg4w,,,,,,142.033,142.5191,,,,,,,,,,0,f,w72.png,,,,,,,,142.5197,143.9757,f,1,1.35,,0,43,43,61,1,filler_假詞,,,家覺,,
,,,,,381637,女,12,0,2026-05-02_20h31.52.393,ldt,2025.1.1,Win32,30.03003003,IwZXh0bgNhZW0CMTAAYnJpZBExeWNTVzBYRXczR0tuVjNQWXNydGMGYXBwX2lkEDIyMjAzOTE3ODgyMDA4OTIAAR68m77qTb8g00RWr0ZrRqqef10pORTn34tsimG_R_st1fUvmVKiPGlAQNNy1w_aem_levltKX870M6pC6NDsgg4w,,,,,,143.9762,144.4635,,,,,,,,,tsi-hù,1,j,w37.png,,,,,,,,144.464,145.4516,j,1,0.8906,,0,44,44,30,1,實驗材料,低,懸,支付,,
,,,,,381637,女,12,0,2026-05-02_20h31.52.393,ldt,2025.1.1,Win32,30.03003003,IwZXh0bgNhZW0CMTAAYnJpZBExeWNTVzBYRXczR0tuVjNQWXNydGMGYXBwX2lkEDIyMjAzOTE3ODgyMDA4OTIAAR68m77qTb8g00RWr0ZrRqqef10pORTn34tsimG_R_st1fUvmVKiPGlAQNNy1w_aem_levltKX870M6pC6NDsgg4w,,,,,,145.452,145.9472,,,,,,,,,bân-phuê/bân-phê ,1,j,w42.png,,,,,,,,145.9476,146.986,j,1,0.9406,,0,45,45,33,1,filler_純台語詞,,,蠻皮,,
,,,,,381637,女,12,0,2026-05-02_20h31.52.393,ldt,2025.1.1,Win32,30.03003003,IwZXh0bgNhZW0CMTAAYnJpZBExeWNTVzBYRXczR0tuVjNQWXNydGMGYXBwX2lkEDIyMjAzOTE3ODgyMDA4OTIAAR68m77qTb8g00RWr0ZrRqqef10pORTn34tsimG_R_st1fUvmVKiPGlAQNNy1w_aem_levltKX870M6pC6NDsgg4w,,,,,,146.9869,147.4756,,,,,,,,,khe-tsuí/khue-tsuí,1,j,w27.png,,,,,,,,147.4759,148.3951,j,1,0.8178,,0,46,46,22,1,實驗材料,懸,低,溪水,,
,,,,,381637,女,12,0,2026-05-02_20h31.52.393,ldt,2025.1.1,Win32,30.03003003,IwZXh0bgNhZW0CMTAAYnJpZBExeWNTVzBYRXczR0tuVjNQWXNydGMGYXBwX2lkEDIyMjAzOTE3ODgyMDA4OTIAAR68m77qTb8g00RWr0ZrRqqef10pORTn34tsimG_R_st1fUvmVKiPGlAQNNy1w_aem_levltKX870M6pC6NDsgg4w,,,,,,148.3957,148.8835,,,,,,,,,hiau-pai,1,j,w46.png,,,,,,,,148.8838,149.6563,j,1,0.6698,,0,47,47,37,1,filler_純台語詞,,,囂俳,,
,,,,,381637,女,12,0,2026-05-02_20h31.52.393,ldt,2025.1.1,Win32,30.03003003,IwZXh0bgNhZW0CMTAAYnJpZBExeWNTVzBYRXczR0tuVjNQWXNydGMGYXBwX2lkEDIyMjAzOTE3ODgyMDA4OTIAAR68m77qTb8g00RWr0ZrRqqef10pORTn34tsimG_R_st1fUvmVKiPGlAQNNy1w_aem_levltKX870M6pC6NDsgg4w,,,,,,149.6567,150.1526,,,,,,,,,,0,f,w69.png,,,,,,,,150.1537,151.349,f,1,1.0932,,0,48,48,58,1,filler_假詞,,,把氣,,
,,,,,381637,女,12,0,2026-05-02_20h31.52.393,ldt,2025.1.1,Win32,30.03003003,IwZXh0bgNhZW0CMTAAYnJpZBExeWNTVzBYRXczR0tuVjNQWXNydGMGYXBwX2lkEDIyMjAzOTE3ODgyMDA4OTIAAR68m77qTb8g00RWr0ZrRqqef10pORTn34tsimG_R_st1fUvmVKiPGlAQNNy1w_aem_levltKX870M6pC6NDsgg4w,,,,,,151.3495,151.8487,,,,,,,,,,0,f,w79.png,,,,,,,,151.8493,154.1508,f,1,2.2485,,0,49,49,68,1,filler_假詞,,,熱條,,
,,,,,381637,女,12,0,2026-05-02_20h31.52.393,ldt,2025.1.1,Win32,30.03003003,IwZXh0bgNhZW0CMTAAYnJpZBExeWNTVzBYRXczR0tuVjNQWXNydGMGYXBwX2lkEDIyMjAzOTE3ODgyMDA4OTIAAR68m77qTb8g00RWr0ZrRqqef10pORTn34tsimG_R_st1fUvmVKiPGlAQNNy1w_aem_levltKX870M6pC6NDsgg4w,,,,,,154.1514,154.6634,,,,,,,,,tshut-khì,1,j,w6.png,,,,,,,,154.6638,155.6348,j,1,0.8983,,0,50,50,5,1,實驗材料,懸,懸,出去,,
,,,,,381637,女,12,0,2026-05-02_20h31.52.393,ldt,2025.1.1,Win32,30.03003003,IwZXh0bgNhZW0CMTAAYnJpZBExeWNTVzBYRXczR0tuVjNQWXNydGMGYXBwX2lkEDIyMjAzOTE3ODgyMDA4OTIAAR68m77qTb8g00RWr0ZrRqqef10pORTn34tsimG_R_st1fUvmVKiPGlAQNNy1w_aem_levltKX870M6pC6NDsgg4w,,,,,,155.6355,156.143,,,,,,,,,tē-miâ/tuē-miâ,1,j,w25.png,,,,,,,,156.1434,157.1503,j,1,0.937,,0,51,51,20,1,實驗材料,懸,低,地名,,
,,,,,381637,女,12,0,2026-05-02_20h31.52.393,ldt,2025.1.1,Win32,30.03003003,IwZXh0bgNhZW0CMTAAYnJpZBExeWNTVzBYRXczR0tuVjNQWXNydGMGYXBwX2lkEDIyMjAzOTE3ODgyMDA4OTIAAR68m77qTb8g00RWr0ZrRqqef10pORTn34tsimG_R_st1fUvmVKiPGlAQNNy1w_aem_levltKX870M6pC6NDsgg4w,,,,,,157.1508,157.6492,,,,,,,,,,0,f,w54.png,,,,,,,,157.6494,159.4623,f,1,1.6998,,0,52,52,43,1,filler_假詞,,,狗人,,
,,,,,381637,女,12,0,2026-05-02_20h31.52.393,ldt,2025.1.1,Win32,30.03003003,IwZXh0bgNhZW0CMTAAYnJpZBExeWNTVzBYRXczR0tuVjNQWXNydGMGYXBwX2lkEDIyMjAzOTE3ODgyMDA4OTIAAR68m77qTb8g00RWr0ZrRqqef10pORTn34tsimG_R_st1fUvmVKiPGlAQNNy1w_aem_levltKX870M6pC6NDsgg4w,,,,,,159.4626,159.9526,,,,,,,,,,0,f,w52.png,,,,,,,,159.9536,161.5968,f,1,1.535,,0,53,53,41,1,filler_假詞,,,頭舌,,
,,,,,381637,女,12,0,2026-05-02_20h31.52.393,ldt,2025.1.1,Win32,30.03003003,IwZXh0bgNhZW0CMTAAYnJpZBExeWNTVzBYRXczR0tuVjNQWXNydGMGYXBwX2lkEDIyMjAzOTE3ODgyMDA4OTIAAR68m77qTb8g00RWr0ZrRqqef10pORTn34tsimG_R_st1fUvmVKiPGlAQNNy1w_aem_levltKX870M6pC6NDsgg4w,,,,,,161.5977,162.0614,,,,,,,,,,0,f,w81.png,,,,,,,,162.0624,163.0821,f,1,0.9067,,0,54,54,70,1,filler_假詞,,,部斑,,
,,,,,381637,女,12,0,2026-05-02_20h31.52.393,ldt,2025.1.1,Win32,30.03003003,IwZXh0bgNhZW0CMTAAYnJpZBExeWNTVzBYRXczR0tuVjNQWXNydGMGYXBwX2lkEDIyMjAzOTE3ODgyMDA4OTIAAR68m77qTb8g00RWr0ZrRqqef10pORTn34tsimG_R_st1fUvmVKiPGlAQNNy1w_aem_levltKX870M6pC6NDsgg4w,,,,,,163.0826,163.5719,,,,,,,,,king-siau,1,j,w12.png,,,,,,,,163.5722,164.5298,j,1,0.8577,,0,55,55,9,1,實驗材料,低,低,經銷,,
,,,,,381637,女,12,0,2026-05-02_20h31.52.393,ldt,2025.1.1,Win32,30.03003003,IwZXh0bgNhZW0CMTAAYnJpZBExeWNTVzBYRXczR0tuVjNQWXNydGMGYXBwX2lkEDIyMjAzOTE3ODgyMDA4OTIAAR68m77qTb8g00RWr0ZrRqqef10pORTn34tsimG_R_st1fUvmVKiPGlAQNNy1w_aem_levltKX870M6pC6NDsgg4w,,,,,,164.5303,164.9997,,,,,,,,,hâng-ūn,1,j,w17.png,,,,,,,,165.0006,166.0471,j,1,0.9295,,0,56,56,14,1,實驗材料,低,低,航運,,
,,,,,381637,女,12,0,2026-05-02_20h31.52.393,ldt,2025.1.1,Win32,30.03003003,IwZXh0bgNhZW0CMTAAYnJpZBExeWNTVzBYRXczR0tuVjNQWXNydGMGYXBwX2lkEDIyMjAzOTE3ODgyMDA4OTIAAR68m77qTb8g00RWr0ZrRqqef10pORTn34tsimG_R_st1fUvmVKiPGlAQNNy1w_aem_levltKX870M6pC6NDsgg4w,,,,,,166.0475,166.539,,,,,,,,,bú-gí/bú-gú,1,j,w23.png,,,,,,,,166.5393,167.5296,j,1,0.8894,,0,57,57,18,1,實驗材料,懸,低,母語,,
,,,,,381637,女,12,0,2026-05-02_20h31.52.393,ldt,2025.1.1,Win32,30.03003003,IwZXh0bgNhZW0CMTAAYnJpZBExeWNTVzBYRXczR0tuVjNQWXNydGMGYXBwX2lkEDIyMjAzOTE3ODgyMDA4OTIAAR68m77qTb8g00RWr0ZrRqqef10pORTn34tsimG_R_st1fUvmVKiPGlAQNNy1w_aem_levltKX870M6pC6NDsgg4w,,,,,,167.5299,168.0232,,,,,,,,,,0,f,w88.png,,,,,,,,168.0235,169.1599,j,0,1.0365,,0,58,58,77,1,filler_假詞,,,了物,,
,,,,,381637,女,12,0,2026-05-02_20h31.52.393,ldt,2025.1.1,Win32,30.03003003,IwZXh0bgNhZW0CMTAAYnJpZBExeWNTVzBYRXczR0tuVjNQWXNydGMGYXBwX2lkEDIyMjAzOTE3ODgyMDA4OTIAAR68m77qTb8g00RWr0ZrRqqef10pORTn34tsimG_R_st1fUvmVKiPGlAQNNy1w_aem_levltKX870M6pC6NDsgg4w,,,,,,169.1604,169.6465,,,,,,,,,,0,f,w57.png,,,,,,,,169.6469,171.0896,f,1,1.3431,,0,59,59,46,1,filler_假詞,,,老失,,
,,,,,381637,女,12,0,2026-05-02_20h31.52.393,ldt,2025.1.1,Win32,30.03003003,IwZXh0bgNhZW0CMTAAYnJpZBExeWNTVzBYRXczR0tuVjNQWXNydGMGYXBwX2lkEDIyMjAzOTE3ODgyMDA4OTIAAR68m77qTb8g00RWr0ZrRqqef10pORTn34tsimG_R_st1fUvmVKiPGlAQNNy1w_aem_levltKX870M6pC6NDsgg4w,,,,,,171.0901,171.5779,,,,,,,,,,0,f,w60.png,,,,,,,,171.5782,173.2546,f,1,1.5766,,0,60,60,49,1,filler_假詞,,,豬力,,
,,,,,381637,女,12,0,2026-05-02_20h31.52.393,ldt,2025.1.1,Win32,30.03003003,IwZXh0bgNhZW0CMTAAYnJpZBExeWNTVzBYRXczR0tuVjNQWXNydGMGYXBwX2lkEDIyMjAzOTE3ODgyMDA4OTIAAR68m77qTb8g00RWr0ZrRqqef10pORTn34tsimG_R_st1fUvmVKiPGlAQNNy1w_aem_levltKX870M6pC6NDsgg4w,,,,,,173.2549,173.7439,,,,,,,,,,0,f,w65.png,,,,,,,,173.7443,175.0549,f,1,1.2108,,0,61,61,54,1,filler_假詞,,,分然,,
,,,,,381637,女,12,0,2026-05-02_20h31.52.393,ldt,2025.1.1,Win32,30.03003003,IwZXh0bgNhZW0CMTAAYnJpZBExeWNTVzBYRXczR0tuVjNQWXNydGMGYXBwX2lkEDIyMjAzOTE3ODgyMDA4OTIAAR68m77qTb8g00RWr0ZrRqqef10pORTn34tsimG_R_st1fUvmVKiPGlAQNNy1w_aem_levltKX870M6pC6NDsgg4w,,,,,,175.0552,175.5438,,,,,,,,,kuè--lâi,1,j,w8.png,,,,,,,,175.5441,176.3603,j,1,0.7181,,0,62,62,7,1,實驗材料,懸,懸,過來,,
,,,,,381637,女,12,0,2026-05-02_20h31.52.393,ldt,2025.1.1,Win32,30.03003003,IwZXh0bgNhZW0CMTAAYnJpZBExeWNTVzBYRXczR0tuVjNQWXNydGMGYXBwX2lkEDIyMjAzOTE3ODgyMDA4OTIAAR68m77qTb8g00RWr0ZrRqqef10pORTn34tsimG_R_st1fUvmVKiPGlAQNNy1w_aem_levltKX870M6pC6NDsgg4w,,,,,,176.3607,176.8475,,,,,,,,,,0,f,w61.png,,,,,,,,176.8478,177.7988,f,1,0.8478,,0,63,63,50,1,filler_假詞,,,呆膽,,
,,,,,381637,女,12,0,2026-05-02_20h31.52.393,ldt,2025.1.1,Win32,30.03003003,IwZXh0bgNhZW0CMTAAYnJpZBExeWNTVzBYRXczR0tuVjNQWXNydGMGYXBwX2lkEDIyMjAzOTE3ODgyMDA4OTIAAR68m77qTb8g00RWr0ZrRqqef10pORTn34tsimG_R_st1fUvmVKiPGlAQNNy1w_aem_levltKX870M6pC6NDsgg4w,,,,,,177.7997,178.3057,,,,,,,,,,0,f,w51.png,,,,,,,,178.3062,179.4176,f,1,1.0508,,0,64,64,40,1,filler_假詞,,,線瓜,,
,,,,,381637,女,12,0,2026-05-02_20h31.52.393,ldt,2025.1.1,Win32,30.03003003,IwZXh0bgNhZW0CMTAAYnJpZBExeWNTVzBYRXczR0tuVjNQWXNydGMGYXBwX2lkEDIyMjAzOTE3ODgyMDA4OTIAAR68m77qTb8g00RWr0ZrRqqef10pORTn34tsimG_R_st1fUvmVKiPGlAQNNy1w_aem_levltKX870M6pC6NDsgg4w,,,,,,179.4183,179.9256,,,,,,,,,í-king,1,j,w1.png,,,,,,,,179.926,180.7611,j,1,0.7745,,0,65,65,0,1,實驗材料,懸,懸,已經,,
,,,,,381637,女,12,0,2026-05-02_20h31.52.393,ldt,2025.1.1,Win32,30.03003003,IwZXh0bgNhZW0CMTAAYnJpZBExeWNTVzBYRXczR0tuVjNQWXNydGMGYXBwX2lkEDIyMjAzOTE3ODgyMDA4OTIAAR68m77qTb8g00RWr0ZrRqqef10pORTn34tsimG_R_st1fUvmVKiPGlAQNNy1w_aem_levltKX870M6pC6NDsgg4w,,,,,,180.7617,181.26,,,,,,,,,guân-lâi,1,j,w5.png,,,,,,,,181.2603,181.9896,j,1,0.6254,,0,66,66,4,1,實驗材料,懸,懸,原來,,
,,,,,381637,女,12,0,2026-05-02_20h31.52.393,ldt,2025.1.1,Win32,30.03003003,IwZXh0bgNhZW0CMTAAYnJpZBExeWNTVzBYRXczR0tuVjNQWXNydGMGYXBwX2lkEDIyMjAzOTE3ODgyMDA4OTIAAR68m77qTb8g00RWr0ZrRqqef10pORTn34tsimG_R_st1fUvmVKiPGlAQNNy1w_aem_levltKX870M6pC6NDsgg4w,,,,,,181.9901,182.4847,,,,,,,,,hòng-siā,1,j,w22.png,,,,,,,,182.4851,185.2188,j,1,2.6321,,0,67,67,17,1,實驗材料,懸,低,放射,,
,,,,,381637,女,12,0,2026-05-02_20h31.52.393,ldt,2025.1.1,Win32,30.03003003,IwZXh0bgNhZW0CMTAAYnJpZBExeWNTVzBYRXczR0tuVjNQWXNydGMGYXBwX2lkEDIyMjAzOTE3ODgyMDA4OTIAAR68m77qTb8g00RWr0ZrRqqef10pORTn34tsimG_R_st1fUvmVKiPGlAQNNy1w_aem_levltKX870M6pC6NDsgg4w,,,,,,185.219,185.7141,,,,,,,,,hām-bîn,1,j,w44.png,,,,,,,,185.715,186.5024,j,1,0.6813,,0,68,68,35,1,filler_純台語詞,,,陷眠,,
,,,,,381637,女,12,0,2026-05-02_20h31.52.393,ldt,2025.1.1,Win32,30.03003003,IwZXh0bgNhZW0CMTAAYnJpZBExeWNTVzBYRXczR0tuVjNQWXNydGMGYXBwX2lkEDIyMjAzOTE3ODgyMDA4OTIAAR68m77qTb8g00RWr0ZrRqqef10pORTn34tsimG_R_st1fUvmVKiPGlAQNNy1w_aem_levltKX870M6pC6NDsgg4w,,,,,,186.5028,186.9909,,,,,,,,,,0,f,w73.png,,,,,,,,186.9914,187.8721,f,1,0.7781,,0,69,69,62,1,filler_假詞,,,腹伏,,
,,,,,381637,女,12,0,2026-05-02_20h31.52.393,ldt,2025.1.1,Win32,30.03003003,IwZXh0bgNhZW0CMTAAYnJpZBExeWNTVzBYRXczR0tuVjNQWXNydGMGYXBwX2lkEDIyMjAzOTE3ODgyMDA4OTIAAR68m77qTb8g00RWr0ZrRqqef10pORTn34tsimG_R_st1fUvmVKiPGlAQNNy1w_aem_levltKX870M6pC6NDsgg4w,,,,,,187.8725,188.3766,,,,,,,,,,0,f,w89.png,,,,,,,,188.377,189.4252,f,1,0.9886,,0,70,70,78,1,filler_假詞,,,義活,,
,,,,,381637,女,12,0,2026-05-02_20h31.52.393,ldt,2025.1.1,Win32,30.03003003,IwZXh0bgNhZW0CMTAAYnJpZBExeWNTVzBYRXczR0tuVjNQWXNydGMGYXBwX2lkEDIyMjAzOTE3ODgyMDA4OTIAAR68m77qTb8g00RWr0ZrRqqef10pORTn34tsimG_R_st1fUvmVKiPGlAQNNy1w_aem_levltKX870M6pC6NDsgg4w,,,,,,189.4256,189.922,,,,,,,,,,0,f,w67.png,,,,,,,,189.9224,190.9417,f,1,0.9103,,0,71,71,56,1,filler_假詞,,,出措,,
