hellorotuine.started,hellorotuine.stopped,hellokey.keys,hellokey.rt,hellokey.duration,participant,性別,年齡,台語檢定成績,date,expName,psychopyVersion,OS,frameRate,fbclid,instructionroutine.started,instructionroutine.stopped,intructionkeyboard.keys,intructionkeyboard.rt,intructionkeyboard.duration,fixation.started,fixation.stopped,practiceroutine.started,practiceroutine.stopped,practrial.keys,practrial.rt,practrial.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,臺羅,isword,response,ifile,pracroutine.started,pracroutine.stopped,prackey.keys,prackey.rt,prackey.duration,trialroutine.started,trialroutine.stopped,trialkeyboard.keys,trialkeyboard.corr,trialkeyboard.rt,trialkeyboard.duration,trialloop.thisRepN,trialloop.thisTrialN,trialloop.thisN,trialloop.thisIndex,trialloop.ran,分組,台語詞頻分組,華語詞頻分組,漢字,thanksroutine.started,thanksroutine.stopped
0.0008,16.3913,space,16.3638,,477895,女,50,b2,2026-05-01_09h38.22.023,ldt,2025.1.1,Win32,60.24096386,IwY2xjawRg4zVleHRuA2FlbQIxMABicmlkETFnaVYwbnE5SE54eWVFeVN2c3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHj-F_3yCjvYYiqG4OIAOVKxa4nXUTo5UXM0sKyV4UY6wDHQkzAgIF5PCw0xP_aem_ZmFrZWR1bW15MTZieXRlcw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,477895,女,50,b2,2026-05-01_09h38.22.023,ldt,2025.1.1,Win32,60.24096386,IwY2xjawRg4zVleHRuA2FlbQIxMABicmlkETFnaVYwbnE5SE54eWVFeVN2c3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHj-F_3yCjvYYiqG4OIAOVKxa4nXUTo5UXM0sKyV4UY6wDHQkzAgIF5PCw0xP_aem_ZmFrZWR1bW15MTZieXRlcw,16.3917,39.8855,space,23.4603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,477895,女,50,b2,2026-05-01_09h38.22.023,ldt,2025.1.1,Win32,60.24096386,IwY2xjawRg4zVleHRuA2FlbQIxMABicmlkETFnaVYwbnE5SE54eWVFeVN2c3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHj-F_3yCjvYYiqG4OIAOVKxa4nXUTo5UXM0sKyV4UY6wDHQkzAgIF5PCw0xP_aem_ZmFrZWR1bW15MTZieXRlcw,,,,,,39.8921,40.3853,40.3861,42.2014,f,1.7753,,0,0,0,1,1,__,0,f,w92.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,477895,女,50,b2,2026-05-01_09h38.22.023,ldt,2025.1.1,Win32,60.24096386,IwY2xjawRg4zVleHRuA2FlbQIxMABicmlkETFnaVYwbnE5SE54eWVFeVN2c3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHj-F_3yCjvYYiqG4OIAOVKxa4nXUTo5UXM0sKyV4UY6wDHQkzAgIF5PCw0xP_aem_ZmFrZWR1bW15MTZieXRlcw,,,,,,42.202,42.7011,42.7015,43.651,j,0.916,,0,1,1,2,1,__,1,j,w49.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,477895,女,50,b2,2026-05-01_09h38.22.023,ldt,2025.1.1,Win32,60.24096386,IwY2xjawRg4zVleHRuA2FlbQIxMABicmlkETFnaVYwbnE5SE54eWVFeVN2c3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHj-F_3yCjvYYiqG4OIAOVKxa4nXUTo5UXM0sKyV4UY6wDHQkzAgIF5PCw0xP_aem_ZmFrZWR1bW15MTZieXRlcw,,,,,,43.6513,44.151,44.1516,45.9813,f,1.7985,,0,2,2,3,1,__,0,f,w97.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,477895,女,50,b2,2026-05-01_09h38.22.023,ldt,2025.1.1,Win32,60.24096386,IwY2xjawRg4zVleHRuA2FlbQIxMABicmlkETFnaVYwbnE5SE54eWVFeVN2c3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHj-F_3yCjvYYiqG4OIAOVKxa4nXUTo5UXM0sKyV4UY6wDHQkzAgIF5PCw0xP_aem_ZmFrZWR1bW15MTZieXRlcw,,,,,,45.9817,46.4808,46.4812,47.8496,j,1.3158,,0,3,3,0,1,__,1,j,w40.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,477895,女,50,b2,2026-05-01_09h38.22.023,ldt,2025.1.1,Win32,60.24096386,IwY2xjawRg4zVleHRuA2FlbQIxMABicmlkETFnaVYwbnE5SE54eWVFeVN2c3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHj-F_3yCjvYYiqG4OIAOVKxa4nXUTo5UXM0sKyV4UY6wDHQkzAgIF5PCw0xP_aem_ZmFrZWR1bW15MTZieXRlcw,,,,,,,,,,,,,,,,,,,,,,47.85,51.2161,space,3.3455,,,,,,,,,,,,,,,,,,
,,,,,477895,女,50,b2,2026-05-01_09h38.22.023,ldt,2025.1.1,Win32,60.24096386,IwY2xjawRg4zVleHRuA2FlbQIxMABicmlkETFnaVYwbnE5SE54eWVFeVN2c3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHj-F_3yCjvYYiqG4OIAOVKxa4nXUTo5UXM0sKyV4UY6wDHQkzAgIF5PCw0xP_aem_ZmFrZWR1bW15MTZieXRlcw,,,,,,51.2214,51.7155,,,,,,,,,,,,0,f,w65.png,,,,,,51.7161,53.6626,f,1,1.9155,,0,0,0,54,1,filler_假詞,,,分然,,
,,,,,477895,女,50,b2,2026-05-01_09h38.22.023,ldt,2025.1.1,Win32,60.24096386,IwY2xjawRg4zVleHRuA2FlbQIxMABicmlkETFnaVYwbnE5SE54eWVFeVN2c3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHj-F_3yCjvYYiqG4OIAOVKxa4nXUTo5UXM0sKyV4UY6wDHQkzAgIF5PCw0xP_aem_ZmFrZWR1bW15MTZieXRlcw,,,,,,53.6631,54.1621,,,,,,,,,,,,0,f,w81.png,,,,,,54.1625,55.7478,f,1,1.5322,,0,1,1,70,1,filler_假詞,,,部斑,,
,,,,,477895,女,50,b2,2026-05-01_09h38.22.023,ldt,2025.1.1,Win32,60.24096386,IwY2xjawRg4zVleHRuA2FlbQIxMABicmlkETFnaVYwbnE5SE54eWVFeVN2c3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHj-F_3yCjvYYiqG4OIAOVKxa4nXUTo5UXM0sKyV4UY6wDHQkzAgIF5PCw0xP_aem_ZmFrZWR1bW15MTZieXRlcw,,,,,,55.748,56.2477,,,,,,,,,,,khòng-sòo,1,j,w18.png,,,,,,56.2482,57.214,j,1,0.9304,,0,2,2,15,1,實驗材料,低,低,控訴,,
