hellorotuine.started,hellorotuine.stopped,hellokey.keys,hellokey.rt,hellokey.duration,participant,性別,年齡,台語檢定成績,date,expName,psychopyVersion,OS,frameRate,instructionroutine.started,instructionroutine.stopped,intructionkeyboard.keys,intructionkeyboard.rt,intructionkeyboard.duration,fixation.started,fixation.stopped,practiceroutine.started,practiceroutine.stopped,practrial.keys,practrial.rt,practrial.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,臺羅,isword,response,ifile,pracroutine.started,pracroutine.stopped,prackey.keys,prackey.rt,prackey.duration,trialroutine.started,trialroutine.stopped,trialkeyboard.keys,trialkeyboard.corr,trialkeyboard.rt,trialkeyboard.duration,trialloop.thisRepN,trialloop.thisTrialN,trialloop.thisN,trialloop.thisIndex,trialloop.ran,分組,台語詞頻分組,華語詞頻分組,漢字,thanksroutine.started,thanksroutine.stopped
0.0002,1.643,space,1.6155,,475093,女,49,B2,2026-05-02_22h13.09.424,ldt,2025.1.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,475093,女,49,B2,2026-05-02_22h13.09.424,ldt,2025.1.1,Win32,60.24096386,1.6435,36.7771,space,35.1149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,475093,女,49,B2,2026-05-02_22h13.09.424,ldt,2025.1.1,Win32,60.24096386,,,,,,36.7819,37.2763,37.2779,39.7764,f,2.4622,,0,0,0,0,1,__,1,j,w40.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,475093,女,49,B2,2026-05-02_22h13.09.424,ldt,2025.1.1,Win32,60.24096386,,,,,,39.7775,40.2763,40.277,41.3597,j,1.0522,,0,1,1,2,1,__,1,j,w49.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,475093,女,49,B2,2026-05-02_22h13.09.424,ldt,2025.1.1,Win32,60.24096386,,,,,,41.3605,41.8484,41.8489,42.7262,f,0.8286,,0,2,2,1,1,__,0,f,w92.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,475093,女,49,B2,2026-05-02_22h13.09.424,ldt,2025.1.1,Win32,60.24096386,,,,,,42.7269,43.2263,43.2269,44.8262,j,1.5658,,0,3,3,3,1,__,0,f,w97.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,475093,女,49,B2,2026-05-02_22h13.09.424,ldt,2025.1.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,44.8268,46.1604,space,1.3037,,,,,,,,,,,,,,,,,,
,,,,,475093,女,49,B2,2026-05-02_22h13.09.424,ldt,2025.1.1,Win32,60.24096386,,,,,,46.165,46.6595,,,,,,,,,,,hòng-siā,1,j,w22.png,,,,,,46.6613,49.6107,f,0,2.9164,,0,0,0,17,1,實驗材料,懸,低,放射,,
,,,,,475093,女,49,B2,2026-05-02_22h13.09.424,ldt,2025.1.1,Win32,60.24096386,,,,,,49.6119,50.1161,,,,,,,,,,,gāi-gio̍h,1,j,w43.png,,,,,,50.1165,50.8262,j,1,0.6755,,0,1,1,34,1,filler_純台語詞,,,礙虐,,
,,,,,475093,女,49,B2,2026-05-02_22h13.09.424,ldt,2025.1.1,Win32,60.24096386,,,,,,50.8268,51.3159,,,,,,,,,,,tsí-sòo,1,j,w31.png,,,,,,51.3164,52.3436,j,1,0.9761,,0,2,2,24,1,實驗材料,低,懸,指數,,
,,,,,475093,女,49,B2,2026-05-02_22h13.09.424,ldt,2025.1.1,Win32,60.24096386,,,,,,52.3443,52.8495,,,,,,,,,,,,0,f,w62.png,,,,,,52.8502,54.0596,f,1,1.1761,,0,3,3,51,1,filler_假詞,,,慌沉,,
,,,,,475093,女,49,B2,2026-05-02_22h13.09.424,ldt,2025.1.1,Win32,60.24096386,,,,,,54.06,54.5597,,,,,,,,,,,guân-lâi,1,j,w5.png,,,,,,54.5601,55.5096,j,1,0.9226,,0,4,4,4,1,實驗材料,懸,懸,原來,,
,,,,,475093,女,49,B2,2026-05-02_22h13.09.424,ldt,2025.1.1,Win32,60.24096386,,,,,,55.51,56.0097,,,,,,,,,,,,0,f,w54.png,,,,,,56.0102,56.7095,f,1,0.6678,,0,5,5,43,1,filler_假詞,,,狗人,,
,,,,,475093,女,49,B2,2026-05-02_22h13.09.424,ldt,2025.1.1,Win32,60.24096386,,,,,,56.7098,57.2097,,,,,,,,,,,,0,f,w83.png,,,,,,57.2102,58.2928,f,1,1.051,,0,6,6,72,1,filler_假詞,,,流棲,,
,,,,,475093,女,49,B2,2026-05-02_22h13.09.424,ldt,2025.1.1,Win32,60.24096386,,,,,,58.2931,58.7929,,,,,,,,,,,,0,f,w61.png,,,,,,58.7935,60.2095,f,1,1.3832,,0,7,7,50,1,filler_假詞,,,呆膽,,
,,,,,475093,女,49,B2,2026-05-02_22h13.09.424,ldt,2025.1.1,Win32,60.24096386,,,,,,60.2098,60.7096,,,,,,,,,,,huâinn-ti̍t/huînn-ti̍t,1,j,w48.png,,,,,,60.71,61.5261,j,1,0.7865,,0,8,8,39,1,filler_純台語詞,,,橫直,,
,,,,,475093,女,49,B2,2026-05-02_22h13.09.424,ldt,2025.1.1,Win32,60.24096386,,,,,,61.5265,62.0262,,,,,,,,,,,,0,f,w89.png,,,,,,62.0266,63.1261,f,1,1.0677,,0,9,9,78,1,filler_假詞,,,義活,,
