hellorotuine.started,hellorotuine.stopped,hellokey.keys,hellokey.rt,hellokey.duration,participant,性別,年齡,台語檢定成績,date,expName,psychopyVersion,OS,frameRate,fbclid,instructionroutine.started,instructionroutine.stopped,intructionkeyboard.keys,intructionkeyboard.rt,intructionkeyboard.duration,fixation.started,fixation.stopped,practiceroutine.started,practiceroutine.stopped,practrial.keys,practrial.rt,practrial.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,臺羅,isword,response,ifile,pracroutine.started,pracroutine.stopped,prackey.keys,prackey.rt,prackey.duration,trialroutine.started,trialroutine.stopped,trialkeyboard.keys,trialkeyboard.corr,trialkeyboard.rt,trialkeyboard.duration,trialloop.thisRepN,trialloop.thisTrialN,trialloop.thisN,trialloop.thisIndex,trialloop.ran,分組,台語詞頻分組,華語詞頻分組,漢字,thanksroutine.started,thanksroutine.stopped
0.0002,24.414,space,24.3894,,823171,男,23,0,2026-05-01_16h59.11.390,ldt,2025.1.1,Win32,59.88023952,IwY2xjawRhSn1leHRuA2FlbQIxMABicmlkETFNZTg2OXFDWnMwcldrV3ZJc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHlx95EnePne5Tm-AEvlC_pjYA3Jx500epWWrSFDeUnP7AeXX0qa3_MGWqRkD_aem_pXSbOnMA0ROVYl6Faw8wPw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,823171,男,23,0,2026-05-01_16h59.11.390,ldt,2025.1.1,Win32,59.88023952,IwY2xjawRhSn1leHRuA2FlbQIxMABicmlkETFNZTg2OXFDWnMwcldrV3ZJc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHlx95EnePne5Tm-AEvlC_pjYA3Jx500epWWrSFDeUnP7AeXX0qa3_MGWqRkD_aem_pXSbOnMA0ROVYl6Faw8wPw,24.4142,33.3448,space,8.8996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,823171,男,23,0,2026-05-01_16h59.11.390,ldt,2025.1.1,Win32,59.88023952,IwY2xjawRhSn1leHRuA2FlbQIxMABicmlkETFNZTg2OXFDWnMwcldrV3ZJc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHlx95EnePne5Tm-AEvlC_pjYA3Jx500epWWrSFDeUnP7AeXX0qa3_MGWqRkD_aem_pXSbOnMA0ROVYl6Faw8wPw,,,,,,33.3563,33.8483,33.8492,37.8786,j,4.0052,,0,0,0,1,1,__,0,f,w92.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,823171,男,23,0,2026-05-01_16h59.11.390,ldt,2025.1.1,Win32,59.88023952,IwY2xjawRhSn1leHRuA2FlbQIxMABicmlkETFNZTg2OXFDWnMwcldrV3ZJc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHlx95EnePne5Tm-AEvlC_pjYA3Jx500epWWrSFDeUnP7AeXX0qa3_MGWqRkD_aem_pXSbOnMA0ROVYl6Faw8wPw,,,,,,37.8792,38.3755,38.3761,39.6612,j,1.2448,,0,1,1,3,1,__,0,f,w97.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,823171,男,23,0,2026-05-01_16h59.11.390,ldt,2025.1.1,Win32,59.88023952,IwY2xjawRhSn1leHRuA2FlbQIxMABicmlkETFNZTg2OXFDWnMwcldrV3ZJc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHlx95EnePne5Tm-AEvlC_pjYA3Jx500epWWrSFDeUnP7AeXX0qa3_MGWqRkD_aem_pXSbOnMA0ROVYl6Faw8wPw,,,,,,39.662,40.1578,40.1587,41.2745,f,1.0741,,0,2,2,0,1,__,1,j,w40.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,823171,男,23,0,2026-05-01_16h59.11.390,ldt,2025.1.1,Win32,59.88023952,IwY2xjawRhSn1leHRuA2FlbQIxMABicmlkETFNZTg2OXFDWnMwcldrV3ZJc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHlx95EnePne5Tm-AEvlC_pjYA3Jx500epWWrSFDeUnP7AeXX0qa3_MGWqRkD_aem_pXSbOnMA0ROVYl6Faw8wPw,,,,,,41.275,41.7739,41.7743,42.8069,j,0.9822,,0,3,3,2,1,__,1,j,w49.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,823171,男,23,0,2026-05-01_16h59.11.390,ldt,2025.1.1,Win32,59.88023952,IwY2xjawRhSn1leHRuA2FlbQIxMABicmlkETFNZTg2OXFDWnMwcldrV3ZJc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHlx95EnePne5Tm-AEvlC_pjYA3Jx500epWWrSFDeUnP7AeXX0qa3_MGWqRkD_aem_pXSbOnMA0ROVYl6Faw8wPw,,,,,,,,,,,,,,,,,,,,,,42.8074,47.3438,space,4.5152,,,,,,,,,,,,,,,,,,
,,,,,823171,男,23,0,2026-05-01_16h59.11.390,ldt,2025.1.1,Win32,59.88023952,IwY2xjawRhSn1leHRuA2FlbQIxMABicmlkETFNZTg2OXFDWnMwcldrV3ZJc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHlx95EnePne5Tm-AEvlC_pjYA3Jx500epWWrSFDeUnP7AeXX0qa3_MGWqRkD_aem_pXSbOnMA0ROVYl6Faw8wPw,,,,,,47.3496,47.8389,,,,,,,,,,,tsú-kàu,1,j,w24.png,,,,,,47.8396,52.0753,f,0,4.1945,,0,0,0,19,1,實驗材料,懸,低,主教,,
,,,,,823171,男,23,0,2026-05-01_16h59.11.390,ldt,2025.1.1,Win32,59.88023952,IwY2xjawRhSn1leHRuA2FlbQIxMABicmlkETFNZTg2OXFDWnMwcldrV3ZJc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHlx95EnePne5Tm-AEvlC_pjYA3Jx500epWWrSFDeUnP7AeXX0qa3_MGWqRkD_aem_pXSbOnMA0ROVYl6Faw8wPw,,,,,,52.0758,52.5705,,,,,,,,,,,,0,f,w81.png,,,,,,52.571,53.9368,j,0,1.3143,,0,1,1,70,1,filler_假詞,,,部斑,,
,,,,,823171,男,23,0,2026-05-01_16h59.11.390,ldt,2025.1.1,Win32,59.88023952,IwY2xjawRhSn1leHRuA2FlbQIxMABicmlkETFNZTg2OXFDWnMwcldrV3ZJc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHlx95EnePne5Tm-AEvlC_pjYA3Jx500epWWrSFDeUnP7AeXX0qa3_MGWqRkD_aem_pXSbOnMA0ROVYl6Faw8wPw,,,,,,53.9371,54.4366,,,,,,,,,,,,0,f,w53.png,,,,,,54.4371,55.3528,j,0,0.8885,,0,2,2,42,1,filler_假詞,,,水空,,
