hellorotuine.started,hellorotuine.stopped,hellokey.keys,hellokey.rt,hellokey.duration,participant,性別,年齡,台語檢定成績,date,expName,psychopyVersion,OS,frameRate,fbclid,instructionroutine.started,instructionroutine.stopped,intructionkeyboard.keys,intructionkeyboard.rt,intructionkeyboard.duration,fixation.started,fixation.stopped,practiceroutine.started,practiceroutine.stopped,practrial.keys,practrial.rt,practrial.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,臺羅,isword,response,ifile,pracroutine.started,pracroutine.stopped,prackey.keys,prackey.rt,prackey.duration,trialroutine.started,trialroutine.stopped,trialkeyboard.keys,trialkeyboard.corr,trialkeyboard.rt,trialkeyboard.duration,trialloop.thisRepN,trialloop.thisTrialN,trialloop.thisN,trialloop.thisIndex,trialloop.ran,分組,台語詞頻分組,華語詞頻分組,漢字,thanksroutine.started,thanksroutine.stopped
0.0007,29.5256,space,29.4964,,497746,女,46,C1,2026-05-01_11h08.06.181,ldt,2025.1.1,Win32,59.88023952,IwY2xjawRg-D5leHRuA2FlbQIxMABicmlkETE5R3JRMFAwbG8wRDNhSXNGc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHju6znVicdiKGG9OOBt17WEZm68c-tH1h9aEgw9cpuIYRBJtJe1OJqLBHG7N_aem_z5Lv4KMz65OFGquXtgKs2g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,497746,女,46,C1,2026-05-01_11h08.06.181,ldt,2025.1.1,Win32,59.88023952,IwY2xjawRg-D5leHRuA2FlbQIxMABicmlkETE5R3JRMFAwbG8wRDNhSXNGc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHju6znVicdiKGG9OOBt17WEZm68c-tH1h9aEgw9cpuIYRBJtJe1OJqLBHG7N_aem_z5Lv4KMz65OFGquXtgKs2g,29.5257,31.6065,space,2.046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,497746,女,46,C1,2026-05-01_11h08.06.181,ldt,2025.1.1,Win32,59.88023952,IwY2xjawRg-D5leHRuA2FlbQIxMABicmlkETE5R3JRMFAwbG8wRDNhSXNGc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHju6znVicdiKGG9OOBt17WEZm68c-tH1h9aEgw9cpuIYRBJtJe1OJqLBHG7N_aem_z5Lv4KMz65OFGquXtgKs2g,,,,,,31.6114,32.1071,32.1089,34.0641,j,1.9126,,0,0,0,0,1,__,1,j,w40.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,497746,女,46,C1,2026-05-01_11h08.06.181,ldt,2025.1.1,Win32,59.88023952,IwY2xjawRg-D5leHRuA2FlbQIxMABicmlkETE5R3JRMFAwbG8wRDNhSXNGc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHju6znVicdiKGG9OOBt17WEZm68c-tH1h9aEgw9cpuIYRBJtJe1OJqLBHG7N_aem_z5Lv4KMz65OFGquXtgKs2g,,,,,,34.0658,34.5576,34.5594,36.0285,j,1.4083,,0,1,1,2,1,__,1,j,w49.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,497746,女,46,C1,2026-05-01_11h08.06.181,ldt,2025.1.1,Win32,59.88023952,IwY2xjawRg-D5leHRuA2FlbQIxMABicmlkETE5R3JRMFAwbG8wRDNhSXNGc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHju6znVicdiKGG9OOBt17WEZm68c-tH1h9aEgw9cpuIYRBJtJe1OJqLBHG7N_aem_z5Lv4KMz65OFGquXtgKs2g,,,,,,36.0298,36.5279,36.5291,38.9943,f,2.429,,0,2,2,1,1,__,0,f,w92.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,497746,女,46,C1,2026-05-01_11h08.06.181,ldt,2025.1.1,Win32,59.88023952,IwY2xjawRg-D5leHRuA2FlbQIxMABicmlkETE5R3JRMFAwbG8wRDNhSXNGc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHju6znVicdiKGG9OOBt17WEZm68c-tH1h9aEgw9cpuIYRBJtJe1OJqLBHG7N_aem_z5Lv4KMz65OFGquXtgKs2g,,,,,,38.9962,39.4946,39.4967,42.9474,f,3.4169,,0,3,3,3,1,__,0,f,w97.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,497746,女,46,C1,2026-05-01_11h08.06.181,ldt,2025.1.1,Win32,59.88023952,IwY2xjawRg-D5leHRuA2FlbQIxMABicmlkETE5R3JRMFAwbG8wRDNhSXNGc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHju6znVicdiKGG9OOBt17WEZm68c-tH1h9aEgw9cpuIYRBJtJe1OJqLBHG7N_aem_z5Lv4KMz65OFGquXtgKs2g,,,,,,,,,,,,,,,,,,,,,,42.9481,45.7051,space,2.726,,,,,,,,,,,,,,,,,,
,,,,,497746,女,46,C1,2026-05-01_11h08.06.181,ldt,2025.1.1,Win32,59.88023952,IwY2xjawRg-D5leHRuA2FlbQIxMABicmlkETE5R3JRMFAwbG8wRDNhSXNGc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHju6znVicdiKGG9OOBt17WEZm68c-tH1h9aEgw9cpuIYRBJtJe1OJqLBHG7N_aem_z5Lv4KMz65OFGquXtgKs2g,,,,,,45.7103,46.2019,,,,,,,,,,,khai-sí,1,j,w2.png,,,,,,46.2039,50.2545,j,1,3.9948,,0,0,0,1,1,實驗材料,懸,懸,開始,,
,,,,,497746,女,46,C1,2026-05-01_11h08.06.181,ldt,2025.1.1,Win32,59.88023952,IwY2xjawRg-D5leHRuA2FlbQIxMABicmlkETE5R3JRMFAwbG8wRDNhSXNGc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHju6znVicdiKGG9OOBt17WEZm68c-tH1h9aEgw9cpuIYRBJtJe1OJqLBHG7N_aem_z5Lv4KMz65OFGquXtgKs2g,,,,,,50.256,50.7545,,,,,,,,,,,,0,f,w66.png,,,,,,50.756,52.4763,f,1,1.6832,,0,1,1,55,1,filler_假詞,,,冒張,,
,,,,,497746,女,46,C1,2026-05-01_11h08.06.181,ldt,2025.1.1,Win32,59.88023952,IwY2xjawRg-D5leHRuA2FlbQIxMABicmlkETE5R3JRMFAwbG8wRDNhSXNGc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHju6znVicdiKGG9OOBt17WEZm68c-tH1h9aEgw9cpuIYRBJtJe1OJqLBHG7N_aem_z5Lv4KMz65OFGquXtgKs2g,,,,,,52.4777,52.9758,,,,,,,,,,,iông-kuàn,1,j,w15.png,,,,,,52.9771,57.2932,j,1,4.2752,,0,2,2,12,1,實驗材料,低,低,融券,,
