hellorotuine.started,hellorotuine.stopped,hellokey.keys,hellokey.rt,hellokey.duration,participant,性別,年齡,台語檢定成績,date,expName,psychopyVersion,OS,frameRate,fbclid,instructionroutine.started,instructionroutine.stopped,intructionkeyboard.keys,intructionkeyboard.rt,intructionkeyboard.duration,fixation.started,fixation.stopped,practiceroutine.started,practiceroutine.stopped,practrial.keys,practrial.rt,practrial.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,臺羅,isword,response,ifile,pracroutine.started,pracroutine.stopped,prackey.keys,prackey.rt,prackey.duration,trialroutine.started,trialroutine.stopped,trialkeyboard.keys,trialkeyboard.corr,trialkeyboard.rt,trialkeyboard.duration,trialloop.thisRepN,trialloop.thisTrialN,trialloop.thisN,trialloop.thisIndex,trialloop.ran,分組,台語詞頻分組,華語詞頻分組,漢字,thanksroutine.started,thanksroutine.stopped
0.0005,11.0784,space,11.0507,,256814,男,29,C1,2026-05-01_21h49.03.406,ldt,2025.1.1,Win32,59.52380952,IwY2xjawRhDVVleHRuA2FlbQIxMABicmlkETFuV0RCa3NndzNtcUMzaTNhc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHhSXXVZmKcI6k77lV2jiVC6IZvWjlPNOZ0PfAHsQFyc3P2sdEebMutbgLOzG_aem_w6U9vDFk_y1ubO_2qccRgA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,256814,男,29,C1,2026-05-01_21h49.03.406,ldt,2025.1.1,Win32,59.52380952,IwY2xjawRhDVVleHRuA2FlbQIxMABicmlkETFuV0RCa3NndzNtcUMzaTNhc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHhSXXVZmKcI6k77lV2jiVC6IZvWjlPNOZ0PfAHsQFyc3P2sdEebMutbgLOzG_aem_w6U9vDFk_y1ubO_2qccRgA,11.0795,14.1952,space,3.089400002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,256814,男,29,C1,2026-05-01_21h49.03.406,ldt,2025.1.1,Win32,59.52380952,IwY2xjawRhDVVleHRuA2FlbQIxMABicmlkETFuV0RCa3NndzNtcUMzaTNhc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHhSXXVZmKcI6k77lV2jiVC6IZvWjlPNOZ0PfAHsQFyc3P2sdEebMutbgLOzG_aem_w6U9vDFk_y1ubO_2qccRgA,,,,,,14.2023,14.6946,14.6957,15.2283,j,0.467,,0,0,0,0,1,__,1,j,w40.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,256814,男,29,C1,2026-05-01_21h49.03.406,ldt,2025.1.1,Win32,59.52380952,IwY2xjawRhDVVleHRuA2FlbQIxMABicmlkETFuV0RCa3NndzNtcUMzaTNhc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHhSXXVZmKcI6k77lV2jiVC6IZvWjlPNOZ0PfAHsQFyc3P2sdEebMutbgLOzG_aem_w6U9vDFk_y1ubO_2qccRgA,,,,,,15.2297,15.7276,15.7286,16.1943,f,0.4125,,0,1,1,1,1,__,0,f,w92.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,256814,男,29,C1,2026-05-01_21h49.03.406,ldt,2025.1.1,Win32,59.52380952,IwY2xjawRhDVVleHRuA2FlbQIxMABicmlkETFuV0RCa3NndzNtcUMzaTNhc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHhSXXVZmKcI6k77lV2jiVC6IZvWjlPNOZ0PfAHsQFyc3P2sdEebMutbgLOzG_aem_w6U9vDFk_y1ubO_2qccRgA,,,,,,16.1954,16.6943,16.6954,17.4944,f,0.759799999,,0,2,2,3,1,__,0,f,w97.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,256814,男,29,C1,2026-05-01_21h49.03.406,ldt,2025.1.1,Win32,59.52380952,IwY2xjawRhDVVleHRuA2FlbQIxMABicmlkETFuV0RCa3NndzNtcUMzaTNhc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHhSXXVZmKcI6k77lV2jiVC6IZvWjlPNOZ0PfAHsQFyc3P2sdEebMutbgLOzG_aem_w6U9vDFk_y1ubO_2qccRgA,,,,,,17.4954,17.9944,17.9954,18.7444,j,0.699299999,,0,3,3,2,1,__,1,j,w49.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,256814,男,29,C1,2026-05-01_21h49.03.406,ldt,2025.1.1,Win32,59.52380952,IwY2xjawRhDVVleHRuA2FlbQIxMABicmlkETFuV0RCa3NndzNtcUMzaTNhc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHhSXXVZmKcI6k77lV2jiVC6IZvWjlPNOZ0PfAHsQFyc3P2sdEebMutbgLOzG_aem_w6U9vDFk_y1ubO_2qccRgA,,,,,,,,,,,,,,,,,,,,,,18.7455,19.562,space,0.790299999,,,,,,,,,,,,,,,,,,
,,,,,256814,男,29,C1,2026-05-01_21h49.03.406,ldt,2025.1.1,Win32,59.52380952,IwY2xjawRhDVVleHRuA2FlbQIxMABicmlkETFuV0RCa3NndzNtcUMzaTNhc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHhSXXVZmKcI6k77lV2jiVC6IZvWjlPNOZ0PfAHsQFyc3P2sdEebMutbgLOzG_aem_w6U9vDFk_y1ubO_2qccRgA,,,,,,19.5726,20.0611,,,,,,,,,,,,0,f,w87.png,,,,,,20.0623,21.3788,f,1,1.268,,0,0,0,76,1,filler_假詞,,,大無,,
,,,,,256814,男,29,C1,2026-05-01_21h49.03.406,ldt,2025.1.1,Win32,59.52380952,IwY2xjawRhDVVleHRuA2FlbQIxMABicmlkETFuV0RCa3NndzNtcUMzaTNhc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHhSXXVZmKcI6k77lV2jiVC6IZvWjlPNOZ0PfAHsQFyc3P2sdEebMutbgLOzG_aem_w6U9vDFk_y1ubO_2qccRgA,,,,,,21.3799,21.8779,,,,,,,,,,,tsha-ī,1,j,w34.png,,,,,,21.8789,22.6612,j,1,0.736099998,,0,1,1,27,1,實驗材料,低,懸,差異,,
,,,,,256814,男,29,C1,2026-05-01_21h49.03.406,ldt,2025.1.1,Win32,59.52380952,IwY2xjawRhDVVleHRuA2FlbQIxMABicmlkETFuV0RCa3NndzNtcUMzaTNhc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHhSXXVZmKcI6k77lV2jiVC6IZvWjlPNOZ0PfAHsQFyc3P2sdEebMutbgLOzG_aem_w6U9vDFk_y1ubO_2qccRgA,,,,,,22.6623,23.1613,,,,,,,,,,,,0,f,w90.png,,,,,,23.1624,24.5948,f,1,1.375699997,,0,2,2,79,1,filler_假詞,,,失務,,
,,,,,256814,男,29,C1,2026-05-01_21h49.03.406,ldt,2025.1.1,Win32,59.52380952,IwY2xjawRhDVVleHRuA2FlbQIxMABicmlkETFuV0RCa3NndzNtcUMzaTNhc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHhSXXVZmKcI6k77lV2jiVC6IZvWjlPNOZ0PfAHsQFyc3P2sdEebMutbgLOzG_aem_w6U9vDFk_y1ubO_2qccRgA,,,,,,24.5959,25.0947,,,,,,,,,,,gāi-gio̍h,1,j,w43.png,,,,,,25.0957,25.8114,j,1,0.663,,0,3,3,34,1,filler_純台語詞,,,礙虐,,
,,,,,256814,男,29,C1,2026-05-01_21h49.03.406,ldt,2025.1.1,Win32,59.52380952,IwY2xjawRhDVVleHRuA2FlbQIxMABicmlkETFuV0RCa3NndzNtcUMzaTNhc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHhSXXVZmKcI6k77lV2jiVC6IZvWjlPNOZ0PfAHsQFyc3P2sdEebMutbgLOzG_aem_w6U9vDFk_y1ubO_2qccRgA,,,,,,25.8124,26.3115,,,,,,,,,,,kî-bōng,1,j,w38.png,,,,,,26.3124,27.0948,j,1,0.734299999,,0,4,4,31,1,實驗材料,低,懸,期望,,
,,,,,256814,男,29,C1,2026-05-01_21h49.03.406,ldt,2025.1.1,Win32,59.52380952,IwY2xjawRhDVVleHRuA2FlbQIxMABicmlkETFuV0RCa3NndzNtcUMzaTNhc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHhSXXVZmKcI6k77lV2jiVC6IZvWjlPNOZ0PfAHsQFyc3P2sdEebMutbgLOzG_aem_w6U9vDFk_y1ubO_2qccRgA,,,,,,27.0958,27.5948,,,,,,,,,,,guân-lâi,1,j,w5.png,,,,,,27.5959,28.3116,j,1,0.665799999,,0,5,5,4,1,實驗材料,懸,懸,原來,,
