hellorotuine.started,hellorotuine.stopped,hellokey.keys,hellokey.rt,hellokey.duration,participant,性別,年齡,台語檢定成績,date,expName,psychopyVersion,OS,frameRate,instructionroutine.started,instructionroutine.stopped,intructionkeyboard.keys,intructionkeyboard.rt,intructionkeyboard.duration,fixation.started,fixation.stopped,practiceroutine.started,practiceroutine.stopped,practrial.keys,practrial.rt,practrial.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,臺羅,isword,response,ifile,pracroutine.started,pracroutine.stopped,prackey.keys,prackey.rt,prackey.duration,trialroutine.started,trialroutine.stopped,trialkeyboard.keys,trialkeyboard.corr,trialkeyboard.rt,trialkeyboard.duration,trialloop.thisRepN,trialloop.thisTrialN,trialloop.thisN,trialloop.thisIndex,trialloop.ran,分組,台語詞頻分組,華語詞頻分組,漢字,thanksroutine.started,thanksroutine.stopped
0.0002,11.4775,space,11.4568,,920669,M,27,C1,2026-04-29_12h18.15.191,ldt,2025.1.1,MacIntel,59.17159763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,920669,M,27,C1,2026-04-29_12h18.15.191,ldt,2025.1.1,MacIntel,59.17159763,11.4778,15.1767,space,3.6726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,920669,M,27,C1,2026-04-29_12h18.15.191,ldt,2025.1.1,MacIntel,59.17159763,,,,,,15.1835,15.6773,15.6782,17.7606,f,2.0476,,0,0,0,1,1,__,0,f,w92.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,920669,M,27,C1,2026-04-29_12h18.15.191,ldt,2025.1.1,MacIntel,59.17159763,,,,,,17.7617,18.2601,18.2606,18.9928,j,0.7109,,0,1,1,0,1,__,1,j,w40.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,920669,M,27,C1,2026-04-29_12h18.15.191,ldt,2025.1.1,MacIntel,59.17159763,,,,,,18.9933,19.4932,19.4941,20.526,f,0.9997,,0,2,2,3,1,__,0,f,w97.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,920669,M,27,C1,2026-04-29_12h18.15.191,ldt,2025.1.1,MacIntel,59.17159763,,,,,,20.5266,21.0265,21.0272,21.9766,j,0.9284,,0,3,3,2,1,__,1,j,w49.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,920669,M,27,C1,2026-04-29_12h18.15.191,ldt,2025.1.1,MacIntel,59.17159763,,,,,,,,,,,,,,,,,,,,,,21.9772,25.0104,space,3.0116,,,,,,,,,,,,,,,,,,
,,,,,920669,M,27,C1,2026-04-29_12h18.15.191,ldt,2025.1.1,MacIntel,59.17159763,,,,,,25.0192,25.5098,,,,,,,,,,,kóng-huat,1,j,w28.png,,,,,,25.5105,26.3091,j,1,0.7725,,0,0,0,23,1,實驗材料,懸,低,講法,,
,,,,,920669,M,27,C1,2026-04-29_12h18.15.191,ldt,2025.1.1,MacIntel,59.17159763,,,,,,26.3097,26.8088,,,,,,,,,,,,0,f,w78.png,,,,,,26.8094,27.5592,f,1,0.7406,,0,1,1,67,1,filler_假詞,,,假闊,,
,,,,,920669,M,27,C1,2026-04-29_12h18.15.191,ldt,2025.1.1,MacIntel,59.17159763,,,,,,27.5596,28.0589,,,,,,,,,,,kuè--lâi,1,j,w8.png,,,,,,28.0595,28.7422,j,1,0.65,,0,2,2,7,1,實驗材料,懸,懸,過來,,
