hellorotuine.started,hellorotuine.stopped,hellokey.keys,hellokey.rt,hellokey.duration,participant,性別,年齡,台語檢定成績,date,expName,psychopyVersion,OS,frameRate,instructionroutine.started,instructionroutine.stopped,intructionkeyboard.keys,intructionkeyboard.rt,intructionkeyboard.duration,fixation.started,fixation.stopped,practiceroutine.started,practiceroutine.stopped,practrial.keys,practrial.rt,practrial.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,臺羅,isword,response,ifile,pracroutine.started,pracroutine.stopped,prackey.keys,prackey.rt,prackey.duration,trialroutine.started,trialroutine.stopped,trialkeyboard.keys,trialkeyboard.corr,trialkeyboard.rt,trialkeyboard.duration,trialloop.thisRepN,trialloop.thisTrialN,trialloop.thisN,trialloop.thisIndex,trialloop.ran,分組,台語詞頻分組,華語詞頻分組,漢字,thanksroutine.started,thanksroutine.stopped
0,38.763,space,38.737,,425076,男,50,0,2026-05-01_12h40.32.305,ldt,2025.1.1,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,425076,男,50,0,2026-05-01_12h40.32.305,ldt,2025.1.1,Win32,60.0240096,38.763,53.379,space,14.593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,425076,男,50,0,2026-05-01_12h40.32.305,ldt,2025.1.1,Win32,60.0240096,,,,,,53.383,53.879,53.88,55.68,f,1.76,,0,0,0,1,1,__,0,f,w92.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,425076,男,50,0,2026-05-01_12h40.32.305,ldt,2025.1.1,Win32,60.0240096,,,,,,55.68,56.179,56.18,57.696,j,1.484,,0,1,1,0,1,__,1,j,w40.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,425076,男,50,0,2026-05-01_12h40.32.305,ldt,2025.1.1,Win32,60.0240096,,,,,,57.697,58.196,58.197,59.296,f,1.069,,0,2,2,3,1,__,0,f,w97.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,425076,男,50,0,2026-05-01_12h40.32.305,ldt,2025.1.1,Win32,60.0240096,,,,,,59.296,59.796,59.797,60.713,j,0.878,,0,3,3,2,1,__,1,j,w49.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,425076,男,50,0,2026-05-01_12h40.32.305,ldt,2025.1.1,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,60.713,68.296,space,7.568,,,,,,,,,,,,,,,,,,
,,,,,425076,男,50,0,2026-05-01_12h40.32.305,ldt,2025.1.1,Win32,60.0240096,,,,,,68.303,68.797,,,,,,,,,,,kíng-tsìng,1,j,w16.png,,,,,,68.797,70.113,j,1,1.286,,0,0,0,13,1,實驗材料,低,低,警政,,
,,,,,425076,男,50,0,2026-05-01_12h40.32.305,ldt,2025.1.1,Win32,60.0240096,,,,,,70.114,70.613,,,,,,,,,,,,0,f,w77.png,,,,,,70.614,71.663,f,1,1.019,,0,1,1,66,1,filler_假詞,,,土悲,,
,,,,,425076,男,50,0,2026-05-01_12h40.32.305,ldt,2025.1.1,Win32,60.0240096,,,,,,71.664,72.163,,,,,,,,,,,tshut-khì,1,j,w6.png,,,,,,72.163,73.363,j,1,1.168,,0,2,2,5,1,實驗材料,懸,懸,出去,,
,,,,,425076,男,50,0,2026-05-01_12h40.32.305,ldt,2025.1.1,Win32,60.0240096,,,,,,73.363,73.863,,,,,,,,,,,,0,f,w69.png,,,,,,73.864,75.33,f,1,1.436,,0,3,3,58,1,filler_假詞,,,把氣,,
,,,,,425076,男,50,0,2026-05-01_12h40.32.305,ldt,2025.1.1,Win32,60.0240096,,,,,,75.33,75.83,,,,,,,,,,,kiù-miā,1,j,w26.png,,,,,,75.83,77.513,j,1,1.654,,0,4,4,21,1,實驗材料,懸,低,救命,,
,,,,,425076,男,50,0,2026-05-01_12h40.32.305,ldt,2025.1.1,Win32,60.0240096,,,,,,77.513,78.013,,,,,,,,,,,guân-lâi,1,j,w5.png,,,,,,78.013,78.913,j,1,0.87,,0,5,5,4,1,實驗材料,懸,懸,原來,,
,,,,,425076,男,50,0,2026-05-01_12h40.32.305,ldt,2025.1.1,Win32,60.0240096,,,,,,78.914,79.413,,,,,,,,,,,ha̍k-huē,1,j,w36.png,,,,,,79.414,83.38,j,1,3.934,,0,6,6,29,1,實驗材料,低,懸,學會,,
,,,,,425076,男,50,0,2026-05-01_12h40.32.305,ldt,2025.1.1,Win32,60.0240096,,,,,,83.381,83.88,,,,,,,,,,,siu-thiann,1,j,w21.png,,,,,,83.88,84.746,j,1,0.818,,0,7,7,16,1,實驗材料,懸,低,收聽,,
,,,,,425076,男,50,0,2026-05-01_12h40.32.305,ldt,2025.1.1,Win32,60.0240096,,,,,,84.746,85.247,,,,,,,,,,,tsha-ī,1,j,w34.png,,,,,,85.247,86.68,j,1,1.404,,0,8,8,27,1,實驗材料,低,懸,差異,,
,,,,,425076,男,50,0,2026-05-01_12h40.32.305,ldt,2025.1.1,Win32,60.0240096,,,,,,86.68,87.18,,,,,,,,,,,bú-gí/bú-gú,1,j,w23.png,,,,,,87.18,87.813,j,1,0.593,,0,9,9,18,1,實驗材料,懸,低,母語,,
,,,,,425076,男,50,0,2026-05-01_12h40.32.305,ldt,2025.1.1,Win32,60.0240096,,,,,,87.814,88.314,,,,,,,,,,,,0,f,w57.png,,,,,,88.314,89.564,f,1,1.218,,0,10,10,46,1,filler_假詞,,,老失,,
