hellorotuine.started,hellorotuine.stopped,hellokey.keys,hellokey.rt,hellokey.duration,participant,性別,年齡,台語檢定成績,date,expName,psychopyVersion,OS,frameRate,fbclid,instructionroutine.started,instructionroutine.stopped,intructionkeyboard.keys,intructionkeyboard.rt,intructionkeyboard.duration,fixation.started,fixation.stopped,practiceroutine.started,practiceroutine.stopped,practrial.keys,practrial.rt,practrial.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,臺羅,isword,response,ifile,pracroutine.started,pracroutine.stopped,prackey.keys,prackey.rt,prackey.duration,trialroutine.started,trialroutine.stopped,trialkeyboard.keys,trialkeyboard.corr,trialkeyboard.rt,trialkeyboard.duration,trialloop.thisRepN,trialloop.thisTrialN,trialloop.thisN,trialloop.thisIndex,trialloop.ran,分組,台語詞頻分組,華語詞頻分組,漢字,thanksroutine.started,thanksroutine.stopped
0.0002,13.6649,space,13.6358,,250294,男,24,0,2026-05-01_00h23.44.461,ldt,2025.1.1,MacIntel,63.69426752,IwdGRjcARgWmVleHRuA2FlbQIxMQBzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEeZgLwWmeToBARajK8rBcLBEKegqWjtxJCBOxq0tGRJCmu8r9IGQJ6Q0jTM8E_aem_yYrWpDHphf2RopqcgsqJ4w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,250294,男,24,0,2026-05-01_00h23.44.461,ldt,2025.1.1,MacIntel,63.69426752,IwdGRjcARgWmVleHRuA2FlbQIxMQBzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEeZgLwWmeToBARajK8rBcLBEKegqWjtxJCBOxq0tGRJCmu8r9IGQJ6Q0jTM8E_aem_yYrWpDHphf2RopqcgsqJ4w,13.6652,29.7313,space,16.0458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,250294,男,24,0,2026-05-01_00h23.44.461,ldt,2025.1.1,MacIntel,63.69426752,IwdGRjcARgWmVleHRuA2FlbQIxMQBzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEeZgLwWmeToBARajK8rBcLBEKegqWjtxJCBOxq0tGRJCmu8r9IGQJ6Q0jTM8E_aem_yYrWpDHphf2RopqcgsqJ4w,,,,,,29.7369,30.2307,30.2311,33.4324,j,3.1655,,0,0,0,0,1,__,1,j,w40.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,250294,男,24,0,2026-05-01_00h23.44.461,ldt,2025.1.1,MacIntel,63.69426752,IwdGRjcARgWmVleHRuA2FlbQIxMQBzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEeZgLwWmeToBARajK8rBcLBEKegqWjtxJCBOxq0tGRJCmu8r9IGQJ6Q0jTM8E_aem_yYrWpDHphf2RopqcgsqJ4w,,,,,,33.4331,33.931,33.9315,36.6488,f,2.6674,,0,1,1,1,1,__,0,f,w92.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,250294,男,24,0,2026-05-01_00h23.44.461,ldt,2025.1.1,MacIntel,63.69426752,IwdGRjcARgWmVleHRuA2FlbQIxMQBzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEeZgLwWmeToBARajK8rBcLBEKegqWjtxJCBOxq0tGRJCmu8r9IGQJ6Q0jTM8E_aem_yYrWpDHphf2RopqcgsqJ4w,,,,,,36.6494,37.1484,37.149,40.5822,f,3.4091,,0,2,2,3,1,__,0,f,w97.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,250294,男,24,0,2026-05-01_00h23.44.461,ldt,2025.1.1,MacIntel,63.69426752,IwdGRjcARgWmVleHRuA2FlbQIxMQBzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEeZgLwWmeToBARajK8rBcLBEKegqWjtxJCBOxq0tGRJCmu8r9IGQJ6Q0jTM8E_aem_yYrWpDHphf2RopqcgsqJ4w,,,,,,40.5829,41.0822,41.0827,41.8821,j,0.7754,,0,3,3,2,1,__,1,j,w49.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,250294,男,24,0,2026-05-01_00h23.44.461,ldt,2025.1.1,MacIntel,63.69426752,IwdGRjcARgWmVleHRuA2FlbQIxMQBzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEeZgLwWmeToBARajK8rBcLBEKegqWjtxJCBOxq0tGRJCmu8r9IGQJ6Q0jTM8E_aem_yYrWpDHphf2RopqcgsqJ4w,,,,,,,,,,,,,,,,,,,,,,41.8824,44.1328,space,2.2332,,,,,,,,,,,,,,,,,,
,,,,,250294,男,24,0,2026-05-01_00h23.44.461,ldt,2025.1.1,MacIntel,63.69426752,IwdGRjcARgWmVleHRuA2FlbQIxMQBzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEeZgLwWmeToBARajK8rBcLBEKegqWjtxJCBOxq0tGRJCmu8r9IGQJ6Q0jTM8E_aem_yYrWpDHphf2RopqcgsqJ4w,,,,,,44.1403,44.6316,,,,,,,,,,,,0,f,w78.png,,,,,,44.6323,46.4828,j,0,1.8268,,0,0,0,67,1,filler_假詞,,,假闊,,
,,,,,250294,男,24,0,2026-05-01_00h23.44.461,ldt,2025.1.1,MacIntel,63.69426752,IwdGRjcARgWmVleHRuA2FlbQIxMQBzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEeZgLwWmeToBARajK8rBcLBEKegqWjtxJCBOxq0tGRJCmu8r9IGQJ6Q0jTM8E_aem_yYrWpDHphf2RopqcgsqJ4w,,,,,,46.4834,46.9825,,,,,,,,,,,hāu-senn/hāu-sinn,1,j,w45.png,,,,,,46.9829,47.7659,j,1,0.7494,,0,1,1,36,1,filler_純台語詞,,,後生,,
,,,,,250294,男,24,0,2026-05-01_00h23.44.461,ldt,2025.1.1,MacIntel,63.69426752,IwdGRjcARgWmVleHRuA2FlbQIxMQBzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEeZgLwWmeToBARajK8rBcLBEKegqWjtxJCBOxq0tGRJCmu8r9IGQJ6Q0jTM8E_aem_yYrWpDHphf2RopqcgsqJ4w,,,,,,47.7664,48.2658,,,,,,,,,,,uî-pio,1,j,w13.png,,,,,,48.2664,49.8984,f,0,1.5966,,0,2,2,10,1,實驗材料,低,低,圍標,,
,,,,,250294,男,24,0,2026-05-01_00h23.44.461,ldt,2025.1.1,MacIntel,63.69426752,IwdGRjcARgWmVleHRuA2FlbQIxMQBzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEeZgLwWmeToBARajK8rBcLBEKegqWjtxJCBOxq0tGRJCmu8r9IGQJ6Q0jTM8E_aem_yYrWpDHphf2RopqcgsqJ4w,,,,,,49.8988,50.3993,,,,,,,,,,,í-king,1,j,w1.png,,,,,,50.3998,54.1155,j,1,3.6823,,0,3,3,0,1,實驗材料,懸,懸,已經,,
,,,,,250294,男,24,0,2026-05-01_00h23.44.461,ldt,2025.1.1,MacIntel,63.69426752,IwdGRjcARgWmVleHRuA2FlbQIxMQBzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEeZgLwWmeToBARajK8rBcLBEKegqWjtxJCBOxq0tGRJCmu8r9IGQJ6Q0jTM8E_aem_yYrWpDHphf2RopqcgsqJ4w,,,,,,54.1159,54.6153,,,,,,,,,,,kiù-miā,1,j,w26.png,,,,,,54.6157,57.0828,j,1,2.4373,,0,4,4,21,1,實驗材料,懸,低,救命,,
