hellorotuine.started,hellorotuine.stopped,hellokey.keys,hellokey.rt,hellokey.duration,participant,性別,年齡,台語檢定成績,date,expName,psychopyVersion,OS,frameRate,fbclid,instructionroutine.started,instructionroutine.stopped,intructionkeyboard.keys,intructionkeyboard.rt,intructionkeyboard.duration,fixation.started,fixation.stopped,practiceroutine.started,practiceroutine.stopped,practrial.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,臺羅,isword,response,ifile,practrial.rt,practrial.duration,pracroutine.started,pracroutine.stopped,prackey.keys,prackey.rt,prackey.duration,trialroutine.started,trialroutine.stopped,trialkeyboard.keys,trialkeyboard.corr,trialkeyboard.rt,trialkeyboard.duration,trialloop.thisRepN,trialloop.thisTrialN,trialloop.thisN,trialloop.thisIndex,trialloop.ran,分組,台語詞頻分組,華語詞頻分組,漢字,thanksroutine.started,thanksroutine.stopped
,,,,,250343,女,47,B2,2026-05-02_20h03.04.892,ldt,2025.1.1,Win32,31.94888179,IwY2xjawRixxtleHRuA2FlbQIxMABicmlkETE5dDFjdHdBZDJFeWpyTmwyc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHo_pNz0Zm_hKmt0iKkJZy0M9qRJNCzqwl-GX9Lbze5yqKBEGlXu1vlGwjvgu_aem_rnmwgYndxkppOx4_GNMd-A,,,,,,91.892,92.3841,,,,,,,,,hāu-senn/hāu-sinn,1,j,w45.png,,,,,,,,92.3844,93.6716,j,1,1.2151,,0,14,14,36,1,filler_純台語詞,,,後生,,
,,,,,250343,女,47,B2,2026-05-02_20h03.04.892,ldt,2025.1.1,Win32,31.94888179,IwY2xjawRixxtleHRuA2FlbQIxMABicmlkETE5dDFjdHdBZDJFeWpyTmwyc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHo_pNz0Zm_hKmt0iKkJZy0M9qRJNCzqwl-GX9Lbze5yqKBEGlXu1vlGwjvgu_aem_rnmwgYndxkppOx4_GNMd-A,,,,,,93.6722,94.1679,,,,,,,,,,0,f,w58.png,,,,,,,,94.1682,97.902,f,1,3.6629,,0,15,15,47,1,filler_假詞,,,輕牛,,
,,,,,250343,女,47,B2,2026-05-02_20h03.04.892,ldt,2025.1.1,Win32,31.94888179,IwY2xjawRixxtleHRuA2FlbQIxMABicmlkETE5dDFjdHdBZDJFeWpyTmwyc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHo_pNz0Zm_hKmt0iKkJZy0M9qRJNCzqwl-GX9Lbze5yqKBEGlXu1vlGwjvgu_aem_rnmwgYndxkppOx4_GNMd-A,,,,,,97.9023,98.4018,,,,,,,,,,0,f,w68.png,,,,,,,,98.4021,100.2772,f,1,1.8358,,0,16,16,57,1,filler_假詞,,,變縱,,
,,,,,250343,女,47,B2,2026-05-02_20h03.04.892,ldt,2025.1.1,Win32,31.94888179,IwY2xjawRixxtleHRuA2FlbQIxMABicmlkETE5dDFjdHdBZDJFeWpyTmwyc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHo_pNz0Zm_hKmt0iKkJZy0M9qRJNCzqwl-GX9Lbze5yqKBEGlXu1vlGwjvgu_aem_rnmwgYndxkppOx4_GNMd-A,,,,,,100.2775,100.7764,,,,,,,,,,0,f,w76.png,,,,,,,,100.7767,105.7523,f,1,4.9004,,0,17,17,65,1,filler_假詞,,,製般,,
,,,,,250343,女,47,B2,2026-05-02_20h03.04.892,ldt,2025.1.1,Win32,31.94888179,IwY2xjawRixxtleHRuA2FlbQIxMABicmlkETE5dDFjdHdBZDJFeWpyTmwyc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHo_pNz0Zm_hKmt0iKkJZy0M9qRJNCzqwl-GX9Lbze5yqKBEGlXu1vlGwjvgu_aem_rnmwgYndxkppOx4_GNMd-A,,,,,,105.7525,106.2538,,,,,,,,,,0,f,w73.png,,,,,,,,106.2541,109.8465,f,1,3.5508,,0,18,18,62,1,filler_假詞,,,腹伏,,
,,,,,250343,女,47,B2,2026-05-02_20h03.04.892,ldt,2025.1.1,Win32,31.94888179,IwY2xjawRixxtleHRuA2FlbQIxMABicmlkETE5dDFjdHdBZDJFeWpyTmwyc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHo_pNz0Zm_hKmt0iKkJZy0M9qRJNCzqwl-GX9Lbze5yqKBEGlXu1vlGwjvgu_aem_rnmwgYndxkppOx4_GNMd-A,,,,,,109.8469,110.3387,,,,,,,,,,0,f,w55.png,,,,,,,,110.339,112.2481,f,1,1.8303,,0,19,19,44,1,filler_假詞,,,苦碗,,
,,,,,250343,女,47,B2,2026-05-02_20h03.04.892,ldt,2025.1.1,Win32,31.94888179,IwY2xjawRixxtleHRuA2FlbQIxMABicmlkETE5dDFjdHdBZDJFeWpyTmwyc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHo_pNz0Zm_hKmt0iKkJZy0M9qRJNCzqwl-GX9Lbze5yqKBEGlXu1vlGwjvgu_aem_rnmwgYndxkppOx4_GNMd-A,,,,,,112.2483,112.7397,,,,,,,,,,0,f,w67.png,,,,,,,,112.7399,115.328,f,1,2.5151,,0,20,20,56,1,filler_假詞,,,出措,,
,,,,,250343,女,47,B2,2026-05-02_20h03.04.892,ldt,2025.1.1,Win32,31.94888179,IwY2xjawRixxtleHRuA2FlbQIxMABicmlkETE5dDFjdHdBZDJFeWpyTmwyc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHo_pNz0Zm_hKmt0iKkJZy0M9qRJNCzqwl-GX9Lbze5yqKBEGlXu1vlGwjvgu_aem_rnmwgYndxkppOx4_GNMd-A,,,,,,115.3286,115.8114,,,,,,,,,khe-tsuí/khue-tsuí,1,j,w27.png,,,,,,,,115.8116,116.922,j,1,1.0362,,0,21,21,22,1,實驗材料,懸,低,溪水,,
,,,,,250343,女,47,B2,2026-05-02_20h03.04.892,ldt,2025.1.1,Win32,31.94888179,IwY2xjawRixxtleHRuA2FlbQIxMABicmlkETE5dDFjdHdBZDJFeWpyTmwyc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHo_pNz0Zm_hKmt0iKkJZy0M9qRJNCzqwl-GX9Lbze5yqKBEGlXu1vlGwjvgu_aem_rnmwgYndxkppOx4_GNMd-A,,,,,,116.9223,117.4168,,,,,,,,,,0,f,w56.png,,,,,,,,117.4173,119.5343,f,1,2.0454,,0,22,22,45,1,filler_假詞,,,心果,,
,,,,,250343,女,47,B2,2026-05-02_20h03.04.892,ldt,2025.1.1,Win32,31.94888179,IwY2xjawRixxtleHRuA2FlbQIxMABicmlkETE5dDFjdHdBZDJFeWpyTmwyc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHo_pNz0Zm_hKmt0iKkJZy0M9qRJNCzqwl-GX9Lbze5yqKBEGlXu1vlGwjvgu_aem_rnmwgYndxkppOx4_GNMd-A,,,,,,119.5346,120.0302,,,,,,,,,,0,f,w80.png,,,,,,,,120.0305,122.1679,f,1,2.0792,,0,23,23,69,1,filler_假詞,,,煮配,,
,,,,,250343,女,47,B2,2026-05-02_20h03.04.892,ldt,2025.1.1,Win32,31.94888179,IwY2xjawRixxtleHRuA2FlbQIxMABicmlkETE5dDFjdHdBZDJFeWpyTmwyc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHo_pNz0Zm_hKmt0iKkJZy0M9qRJNCzqwl-GX9Lbze5yqKBEGlXu1vlGwjvgu_aem_rnmwgYndxkppOx4_GNMd-A,,,,,,122.1682,122.6634,,,,,,,,,su-iàu,1,j,w4.png,,,,,,,,122.6636,125.613,j,1,2.8788,,0,24,24,3,1,實驗材料,懸,懸,需要,,
,,,,,250343,女,47,B2,2026-05-02_20h03.04.892,ldt,2025.1.1,Win32,31.94888179,IwY2xjawRixxtleHRuA2FlbQIxMABicmlkETE5dDFjdHdBZDJFeWpyTmwyc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHo_pNz0Zm_hKmt0iKkJZy0M9qRJNCzqwl-GX9Lbze5yqKBEGlXu1vlGwjvgu_aem_rnmwgYndxkppOx4_GNMd-A,,,,,,125.6132,126.1092,,,,,,,,,,0,f,w63.png,,,,,,,,126.1095,129.6733,f,1,3.4913,,0,25,25,52,1,filler_假詞,,,語情,,
,,,,,250343,女,47,B2,2026-05-02_20h03.04.892,ldt,2025.1.1,Win32,31.94888179,IwY2xjawRixxtleHRuA2FlbQIxMABicmlkETE5dDFjdHdBZDJFeWpyTmwyc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHo_pNz0Zm_hKmt0iKkJZy0M9qRJNCzqwl-GX9Lbze5yqKBEGlXu1vlGwjvgu_aem_rnmwgYndxkppOx4_GNMd-A,,,,,,129.6734,130.1481,,,,,,,,,,0,f,w53.png,,,,,,,,130.1484,133.9784,j,0,3.7495,,0,26,26,42,1,filler_假詞,,,水空,,
,,,,,250343,女,47,B2,2026-05-02_20h03.04.892,ldt,2025.1.1,Win32,31.94888179,IwY2xjawRixxtleHRuA2FlbQIxMABicmlkETE5dDFjdHdBZDJFeWpyTmwyc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHo_pNz0Zm_hKmt0iKkJZy0M9qRJNCzqwl-GX9Lbze5yqKBEGlXu1vlGwjvgu_aem_rnmwgYndxkppOx4_GNMd-A,,,,,,133.9787,134.472,,,,,,,,,,0,f,w83.png,,,,,,,,134.4723,137.2672,f,1,2.7257,,0,27,27,72,1,filler_假詞,,,流棲,,
,,,,,250343,女,47,B2,2026-05-02_20h03.04.892,ldt,2025.1.1,Win32,31.94888179,IwY2xjawRixxtleHRuA2FlbQIxMABicmlkETE5dDFjdHdBZDJFeWpyTmwyc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHo_pNz0Zm_hKmt0iKkJZy0M9qRJNCzqwl-GX9Lbze5yqKBEGlXu1vlGwjvgu_aem_rnmwgYndxkppOx4_GNMd-A,,,,,,137.2674,137.7681,,,,,,,,,,0,f,w70.png,,,,,,,,137.7684,139.9128,f,1,2.1012,,0,28,28,59,1,filler_假詞,,,年指,,
,,,,,250343,女,47,B2,2026-05-02_20h03.04.892,ldt,2025.1.1,Win32,31.94888179,IwY2xjawRixxtleHRuA2FlbQIxMABicmlkETE5dDFjdHdBZDJFeWpyTmwyc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHo_pNz0Zm_hKmt0iKkJZy0M9qRJNCzqwl-GX9Lbze5yqKBEGlXu1vlGwjvgu_aem_rnmwgYndxkppOx4_GNMd-A,,,,,,139.9131,140.4102,,,,,,,,,,0,f,w88.png,,,,,,,,140.4104,141.6783,f,1,1.1951,,0,29,29,77,1,filler_假詞,,,了物,,
,,,,,250343,女,47,B2,2026-05-02_20h03.04.892,ldt,2025.1.1,Win32,31.94888179,IwY2xjawRixxtleHRuA2FlbQIxMABicmlkETE5dDFjdHdBZDJFeWpyTmwyc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHo_pNz0Zm_hKmt0iKkJZy0M9qRJNCzqwl-GX9Lbze5yqKBEGlXu1vlGwjvgu_aem_rnmwgYndxkppOx4_GNMd-A,,,,,,141.6785,142.1496,,,,,,,,,guân-lâi,1,j,w5.png,,,,,,,,142.1499,143.2437,j,1,1.0242,,0,30,30,4,1,實驗材料,懸,懸,原來,,
,,,,,250343,女,47,B2,2026-05-02_20h03.04.892,ldt,2025.1.1,Win32,31.94888179,IwY2xjawRixxtleHRuA2FlbQIxMABicmlkETE5dDFjdHdBZDJFeWpyTmwyc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHo_pNz0Zm_hKmt0iKkJZy0M9qRJNCzqwl-GX9Lbze5yqKBEGlXu1vlGwjvgu_aem_rnmwgYndxkppOx4_GNMd-A,,,,,,143.2442,143.7392,,,,,,,,,kiù-miā,1,j,w26.png,,,,,,,,143.7394,144.643,j,1,0.8318,,0,31,31,21,1,實驗材料,懸,低,救命,,
,,,,,250343,女,47,B2,2026-05-02_20h03.04.892,ldt,2025.1.1,Win32,31.94888179,IwY2xjawRixxtleHRuA2FlbQIxMABicmlkETE5dDFjdHdBZDJFeWpyTmwyc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHo_pNz0Zm_hKmt0iKkJZy0M9qRJNCzqwl-GX9Lbze5yqKBEGlXu1vlGwjvgu_aem_rnmwgYndxkppOx4_GNMd-A,,,,,,144.6433,145.1371,,,,,,,,,,0,f,w52.png,,,,,,,,145.1375,148.8881,f,1,3.6799,,0,32,32,41,1,filler_假詞,,,頭舌,,
,,,,,250343,女,47,B2,2026-05-02_20h03.04.892,ldt,2025.1.1,Win32,31.94888179,IwY2xjawRixxtleHRuA2FlbQIxMABicmlkETE5dDFjdHdBZDJFeWpyTmwyc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHo_pNz0Zm_hKmt0iKkJZy0M9qRJNCzqwl-GX9Lbze5yqKBEGlXu1vlGwjvgu_aem_rnmwgYndxkppOx4_GNMd-A,,,,,,148.8885,149.3707,,,,,,,,,hâng-ūn,1,j,w17.png,,,,,,,,149.371,151.8729,j,1,2.4305,,0,33,33,14,1,實驗材料,低,低,航運,,
