hellorotuine.started,hellorotuine.stopped,hellokey.keys,hellokey.rt,hellokey.duration,participant,性別,年齡,台語檢定成績,date,expName,psychopyVersion,OS,frameRate,fbclid,instructionroutine.started,instructionroutine.stopped,intructionkeyboard.keys,intructionkeyboard.rt,intructionkeyboard.duration,fixation.started,fixation.stopped,practiceroutine.started,practiceroutine.stopped,practrial.keys,practrial.rt,practrial.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,臺羅,isword,response,ifile,pracroutine.started,pracroutine.stopped,prackey.keys,prackey.rt,prackey.duration,trialroutine.started,trialroutine.stopped,trialkeyboard.keys,trialkeyboard.corr,trialkeyboard.rt,trialkeyboard.duration,trialloop.thisRepN,trialloop.thisTrialN,trialloop.thisN,trialloop.thisIndex,trialloop.ran,分組,台語詞頻分組,華語詞頻分組,漢字,thanksroutine.started,thanksroutine.stopped
0.0002,9.6941,space,9.6656,,639635,女,45,C1,2026-05-01_00h07.34.748,ldt,2025.1.1,Win32,60.24096386,IwY2xjawRgXYhleHRuA2FlbQIxMABicmlkETExRDhOUlNQcFdlWDdtM2lwc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHjq7EqYHXJZhNniTpbp6DggxRhShinykWr9cDu4P909plzw-Etv_CprQeYlp_aem_i06fO5txq_q6bzoZObPrhw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,639635,女,45,C1,2026-05-01_00h07.34.748,ldt,2025.1.1,Win32,60.24096386,IwY2xjawRgXYhleHRuA2FlbQIxMABicmlkETExRDhOUlNQcFdlWDdtM2lwc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHjq7EqYHXJZhNniTpbp6DggxRhShinykWr9cDu4P909plzw-Etv_CprQeYlp_aem_i06fO5txq_q6bzoZObPrhw,9.6943,13.9106,space,4.189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,639635,女,45,C1,2026-05-01_00h07.34.748,ldt,2025.1.1,Win32,60.24096386,IwY2xjawRgXYhleHRuA2FlbQIxMABicmlkETExRDhOUlNQcFdlWDdtM2lwc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHjq7EqYHXJZhNniTpbp6DggxRhShinykWr9cDu4P909plzw-Etv_CprQeYlp_aem_i06fO5txq_q6bzoZObPrhw,,,,,,13.9141,14.3992,14.3996,15.4438,j,0.9975,,0,0,0,0,1,__,1,j,w40.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,639635,女,45,C1,2026-05-01_00h07.34.748,ldt,2025.1.1,Win32,60.24096386,IwY2xjawRgXYhleHRuA2FlbQIxMABicmlkETExRDhOUlNQcFdlWDdtM2lwc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHjq7EqYHXJZhNniTpbp6DggxRhShinykWr9cDu4P909plzw-Etv_CprQeYlp_aem_i06fO5txq_q6bzoZObPrhw,,,,,,15.4445,15.9338,15.9342,16.7434,j,0.7727,,0,1,1,2,1,__,1,j,w49.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,639635,女,45,C1,2026-05-01_00h07.34.748,ldt,2025.1.1,Win32,60.24096386,IwY2xjawRgXYhleHRuA2FlbQIxMABicmlkETExRDhOUlNQcFdlWDdtM2lwc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHjq7EqYHXJZhNniTpbp6DggxRhShinykWr9cDu4P909plzw-Etv_CprQeYlp_aem_i06fO5txq_q6bzoZObPrhw,,,,,,16.7438,17.2498,17.2501,18.2104,f,0.9316,,0,2,2,1,1,__,0,f,w92.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,639635,女,45,C1,2026-05-01_00h07.34.748,ldt,2025.1.1,Win32,60.24096386,IwY2xjawRgXYhleHRuA2FlbQIxMABicmlkETExRDhOUlNQcFdlWDdtM2lwc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHjq7EqYHXJZhNniTpbp6DggxRhShinykWr9cDu4P909plzw-Etv_CprQeYlp_aem_i06fO5txq_q6bzoZObPrhw,,,,,,18.2109,18.7105,18.7111,19.9436,f,1.2072,,0,3,3,3,1,__,0,f,w97.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,639635,女,45,C1,2026-05-01_00h07.34.748,ldt,2025.1.1,Win32,60.24096386,IwY2xjawRgXYhleHRuA2FlbQIxMABicmlkETExRDhOUlNQcFdlWDdtM2lwc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHjq7EqYHXJZhNniTpbp6DggxRhShinykWr9cDu4P909plzw-Etv_CprQeYlp_aem_i06fO5txq_q6bzoZObPrhw,,,,,,,,,,,,,,,,,,,,,,19.9438,22.2324,space,2.2661,,,,,,,,,,,,,,,,,,
,,,,,639635,女,45,C1,2026-05-01_00h07.34.748,ldt,2025.1.1,Win32,60.24096386,IwY2xjawRgXYhleHRuA2FlbQIxMABicmlkETExRDhOUlNQcFdlWDdtM2lwc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHjq7EqYHXJZhNniTpbp6DggxRhShinykWr9cDu4P909plzw-Etv_CprQeYlp_aem_i06fO5txq_q6bzoZObPrhw,,,,,,22.2353,22.7337,,,,,,,,,,,tē-miâ/tuē-miâ,1,j,w25.png,,,,,,22.7344,24.3331,j,1,1.577,,0,0,0,20,1,實驗材料,懸,低,地名,,
,,,,,639635,女,45,C1,2026-05-01_00h07.34.748,ldt,2025.1.1,Win32,60.24096386,IwY2xjawRgXYhleHRuA2FlbQIxMABicmlkETExRDhOUlNQcFdlWDdtM2lwc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHjq7EqYHXJZhNniTpbp6DggxRhShinykWr9cDu4P909plzw-Etv_CprQeYlp_aem_i06fO5txq_q6bzoZObPrhw,,,,,,24.3335,24.8333,,,,,,,,,,,kî-bōng,1,j,w38.png,,,,,,24.8336,26.5439,f,0,1.6847,,0,1,1,31,1,實驗材料,低,懸,期望,,
,,,,,639635,女,45,C1,2026-05-01_00h07.34.748,ldt,2025.1.1,Win32,60.24096386,IwY2xjawRgXYhleHRuA2FlbQIxMABicmlkETExRDhOUlNQcFdlWDdtM2lwc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHjq7EqYHXJZhNniTpbp6DggxRhShinykWr9cDu4P909plzw-Etv_CprQeYlp_aem_i06fO5txq_q6bzoZObPrhw,,,,,,26.5442,27.0494,,,,,,,,,,,tsha-ī,1,j,w34.png,,,,,,27.0497,28.1938,f,0,1.1192,,0,2,2,27,1,實驗材料,低,懸,差異,,
