hellorotuine.started,hellorotuine.stopped,hellokey.keys,hellokey.rt,hellokey.duration,participant,性別,年齡,台語檢定成績,date,expName,psychopyVersion,OS,frameRate,instructionroutine.started,instructionroutine.stopped,intructionkeyboard.keys,intructionkeyboard.rt,intructionkeyboard.duration,fixation.started,fixation.stopped,practiceroutine.started,practiceroutine.stopped,practrial.keys,practrial.rt,practrial.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,臺羅,isword,response,ifile,pracroutine.started,pracroutine.stopped,prackey.keys,prackey.rt,prackey.duration,trialroutine.started,trialroutine.stopped,trialkeyboard.keys,trialkeyboard.corr,trialkeyboard.rt,trialkeyboard.duration,trialloop.thisRepN,trialloop.thisTrialN,trialloop.thisN,trialloop.thisIndex,trialloop.ran,分組,台語詞頻分組,華語詞頻分組,漢字,thanksroutine.started,thanksroutine.stopped
0.0001,42.5911,space,42.57,,388333,男,69,B2,2026-05-02_12h57.16.900,ldt,2025.1.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,388333,男,69,B2,2026-05-02_12h57.16.900,ldt,2025.1.1,Win32,60.24096386,42.5914,67.3736,space,24.7622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,388333,男,69,B2,2026-05-02_12h57.16.900,ldt,2025.1.1,Win32,60.24096386,,,,,,67.3787,67.8734,67.8738,70.8069,j,2.9067,,0,0,0,2,1,__,1,j,w49.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,388333,男,69,B2,2026-05-02_12h57.16.900,ldt,2025.1.1,Win32,60.24096386,,,,,,70.8075,71.3066,71.307,76.307,,,,0,1,1,3,1,__,0,f,w97.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,388333,男,69,B2,2026-05-02_12h57.16.900,ldt,2025.1.1,Win32,60.24096386,,,,,,76.3075,76.8066,76.8069,81.4732,j,4.6351,,0,2,2,0,1,__,1,j,w40.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,388333,男,69,B2,2026-05-02_12h57.16.900,ldt,2025.1.1,Win32,60.24096386,,,,,,81.4735,81.9731,81.9734,86.9731,,,,0,3,3,1,1,__,0,f,w92.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,388333,男,69,B2,2026-05-02_12h57.16.900,ldt,2025.1.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,86.9734,90.0237,space,3.0298,,,,,,,,,,,,,,,,,,
,,,,,388333,男,69,B2,2026-05-02_12h57.16.900,ldt,2025.1.1,Win32,60.24096386,,,,,,90.0279,90.523,,,,,,,,,,,,0,f,w59.png,,,,,,90.5237,92.6232,f,1,2.068,,0,0,0,48,1,filler_假詞,,,貓快,,
,,,,,388333,男,69,B2,2026-05-02_12h57.16.900,ldt,2025.1.1,Win32,60.24096386,,,,,,92.6237,93.1229,,,,,,,,,,,,0,f,w60.png,,,,,,93.1231,94.8227,f,1,1.6702,,0,1,1,49,1,filler_假詞,,,豬力,,
,,,,,388333,男,69,B2,2026-05-02_12h57.16.900,ldt,2025.1.1,Win32,60.24096386,,,,,,94.8231,95.3231,,,,,,,,,,,kíng-tsìng,1,j,w16.png,,,,,,95.3235,98.1728,j,1,2.8177,,0,2,2,13,1,實驗材料,低,低,警政,,
,,,,,388333,男,69,B2,2026-05-02_12h57.16.900,ldt,2025.1.1,Win32,60.24096386,,,,,,98.1731,98.6728,,,,,,,,,,,tsâi-bū,1,j,w35.png,,,,,,98.6732,99.9395,j,1,1.2341,,0,3,3,28,1,實驗材料,低,懸,財務,,
,,,,,388333,男,69,B2,2026-05-02_12h57.16.900,ldt,2025.1.1,Win32,60.24096386,,,,,,99.9398,100.4394,,,,,,,,,,,thua-tiàu,1,j,w14.png,,,,,,100.4396,102.4394,j,1,1.9737,,0,4,4,11,1,實驗材料,低,低,拖吊,,
,,,,,388333,男,69,B2,2026-05-02_12h57.16.900,ldt,2025.1.1,Win32,60.24096386,,,,,,102.4398,102.9393,,,,,,,,,,,siu-thiann,1,j,w21.png,,,,,,102.9396,105.3561,j,1,2.389,,0,5,5,16,1,實驗材料,懸,低,收聽,,
,,,,,388333,男,69,B2,2026-05-02_12h57.16.900,ldt,2025.1.1,Win32,60.24096386,,,,,,105.3564,105.8562,,,,,,,,,,,iông-kuàn,1,j,w15.png,,,,,,105.8565,110.0562,j,1,4.1763,,0,6,6,12,1,實驗材料,低,低,融券,,
,,,,,388333,男,69,B2,2026-05-02_12h57.16.900,ldt,2025.1.1,Win32,60.24096386,,,,,,110.0566,110.5559,,,,,,,,,,,khòng-sòo,1,j,w18.png,,,,,,110.5563,111.6392,j,1,1.0573,,0,7,7,15,1,實驗材料,低,低,控訴,,
,,,,,388333,男,69,B2,2026-05-02_12h57.16.900,ldt,2025.1.1,Win32,60.24096386,,,,,,111.6395,112.1398,,,,,,,,,,,kî-bōng,1,j,w38.png,,,,,,112.14,113.3893,j,1,1.2222,,0,8,8,31,1,實驗材料,低,懸,期望,,
,,,,,388333,男,69,B2,2026-05-02_12h57.16.900,ldt,2025.1.1,Win32,60.24096386,,,,,,113.3897,113.8891,,,,,,,,,,,,0,f,w66.png,,,,,,113.8895,116.2725,f,1,2.3575,,0,9,9,55,1,filler_假詞,,,冒張,,
,,,,,388333,男,69,B2,2026-05-02_12h57.16.900,ldt,2025.1.1,Win32,60.24096386,,,,,,116.2728,116.7725,,,,,,,,,,,,0,f,w70.png,,,,,,116.7727,121.089,f,1,4.2849,,0,10,10,59,1,filler_假詞,,,年指,,
,,,,,388333,男,69,B2,2026-05-02_12h57.16.900,ldt,2025.1.1,Win32,60.24096386,,,,,,121.0892,121.589,,,,,,,,,,,uî-pio,1,j,w13.png,,,,,,121.5892,124.739,j,1,3.1239,,0,11,11,10,1,實驗材料,低,低,圍標,,
,,,,,388333,男,69,B2,2026-05-02_12h57.16.900,ldt,2025.1.1,Win32,60.24096386,,,,,,124.7392,125.239,,,,,,,,,,,,0,f,w65.png,,,,,,125.2393,130.1556,f,1,4.8953,,0,12,12,54,1,filler_假詞,,,分然,,
,,,,,388333,男,69,B2,2026-05-02_12h57.16.900,ldt,2025.1.1,Win32,60.24096386,,,,,,130.1558,130.6557,,,,,,,,,,,liáu-kái,1,j,w7.png,,,,,,130.6561,131.6389,j,1,0.9509,,0,13,13,6,1,實驗材料,懸,懸,了解,,
,,,,,388333,男,69,B2,2026-05-02_12h57.16.900,ldt,2025.1.1,Win32,60.24096386,,,,,,131.6391,132.1387,,,,,,,,,,,su-iàu,1,j,w4.png,,,,,,132.1391,133.3556,j,1,1.1944,,0,14,14,3,1,實驗材料,懸,懸,需要,,
,,,,,388333,男,69,B2,2026-05-02_12h57.16.900,ldt,2025.1.1,Win32,60.24096386,,,,,,133.3558,133.8554,,,,,,,,,,,tshut-khì,1,j,w6.png,,,,,,133.8557,134.7723,j,1,0.8861,,0,15,15,5,1,實驗材料,懸,懸,出去,,
,,,,,388333,男,69,B2,2026-05-02_12h57.16.900,ldt,2025.1.1,Win32,60.24096386,,,,,,134.7726,135.2723,,,,,,,,,,,,0,f,w83.png,,,,,,135.2726,138.3221,f,1,3.0251,,0,16,16,72,1,filler_假詞,,,流棲,,
,,,,,388333,男,69,B2,2026-05-02_12h57.16.900,ldt,2025.1.1,Win32,60.24096386,,,,,,138.3223,138.822,,,,,,,,,,,hām-bîn,1,j,w44.png,,,,,,138.8222,139.922,j,1,1.0786,,0,17,17,35,1,filler_純台語詞,,,陷眠,,
,,,,,388333,男,69,B2,2026-05-02_12h57.16.900,ldt,2025.1.1,Win32,60.24096386,,,,,,139.9223,140.4219,,,,,,,,,,,,0,f,w72.png,,,,,,140.4223,144.2222,f,1,3.7745,,0,18,18,61,1,filler_假詞,,,家覺,,
