hellorotuine.started,hellorotuine.stopped,hellokey.keys,hellokey.rt,hellokey.duration,participant,性別,年齡,台語檢定成績,date,expName,psychopyVersion,OS,frameRate,fbclid,instructionroutine.started,instructionroutine.stopped,intructionkeyboard.keys,intructionkeyboard.rt,intructionkeyboard.duration,fixation.started,fixation.stopped,practiceroutine.started,practiceroutine.stopped,practrial.keys,practrial.rt,practrial.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,臺羅,isword,response,ifile,pracroutine.started,pracroutine.stopped,prackey.keys,prackey.rt,prackey.duration,trialroutine.started,trialroutine.stopped,trialkeyboard.keys,trialkeyboard.corr,trialkeyboard.rt,trialkeyboard.duration,trialloop.thisRepN,trialloop.thisTrialN,trialloop.thisN,trialloop.thisIndex,trialloop.ran,分組,台語詞頻分組,華語詞頻分組,漢字,thanksroutine.started,thanksroutine.stopped
,,,,,266461,女,50,B2,2026-05-01_08h39.10.713,ldt,2025.1.1,Win32,20.04008016,IwY2xjawRg1WFleHRuA2FlbQIxMABicmlkETFFbFpNQkFzUTZBb0ppdUtSc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHv8FrTV-m0ZnEqIALUcnVNtlQVUTUGPEvl6GyYoVWR5DXLHrXtmXOvHHG_BI_aem_-Ib3JZNCNP52iDCJXKvOyw,,,,,,251.0441,251.5228,,,,,,,,,,,i-kì/i-kù,1,j,w33.png,,,,,,251.5234,253.4219,f,0,1.7951,,0,3,3,26,1,實驗材料,低,懸,依據,,
,,,,,266461,女,50,B2,2026-05-01_08h39.10.713,ldt,2025.1.1,Win32,20.04008016,IwY2xjawRg1WFleHRuA2FlbQIxMABicmlkETFFbFpNQkFzUTZBb0ppdUtSc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHv8FrTV-m0ZnEqIALUcnVNtlQVUTUGPEvl6GyYoVWR5DXLHrXtmXOvHHG_BI_aem_-Ib3JZNCNP52iDCJXKvOyw,,,,,,253.4224,253.9054,,,,,,,,,,,hāu-senn/hāu-sinn,1,j,w45.png,,,,,,253.9058,255.4142,j,1,1.4042,,0,4,4,36,1,filler_純台語詞,,,後生,,
,,,,,266461,女,50,B2,2026-05-01_08h39.10.713,ldt,2025.1.1,Win32,20.04008016,IwY2xjawRg1WFleHRuA2FlbQIxMABicmlkETFFbFpNQkFzUTZBb0ppdUtSc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHv8FrTV-m0ZnEqIALUcnVNtlQVUTUGPEvl6GyYoVWR5DXLHrXtmXOvHHG_BI_aem_-Ib3JZNCNP52iDCJXKvOyw,,,,,,255.4147,255.8873,,,,,,,,,,,kóng-huat,1,j,w28.png,,,,,,255.8874,257.2232,j,1,1.2312,,0,5,5,23,1,實驗材料,懸,低,講法,,
,,,,,266461,女,50,B2,2026-05-01_08h39.10.713,ldt,2025.1.1,Win32,20.04008016,IwY2xjawRg1WFleHRuA2FlbQIxMABicmlkETFFbFpNQkFzUTZBb0ppdUtSc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHv8FrTV-m0ZnEqIALUcnVNtlQVUTUGPEvl6GyYoVWR5DXLHrXtmXOvHHG_BI_aem_-Ib3JZNCNP52iDCJXKvOyw,,,,,,257.2234,257.7061,,,,,,,,,,,,0,f,w65.png,,,,,,257.7066,259.0558,f,1,1.2458,,0,6,6,54,1,filler_假詞,,,分然,,
,,,,,266461,女,50,B2,2026-05-01_08h39.10.713,ldt,2025.1.1,Win32,20.04008016,IwY2xjawRg1WFleHRuA2FlbQIxMABicmlkETFFbFpNQkFzUTZBb0ppdUtSc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHv8FrTV-m0ZnEqIALUcnVNtlQVUTUGPEvl6GyYoVWR5DXLHrXtmXOvHHG_BI_aem_-Ib3JZNCNP52iDCJXKvOyw,,,,,,259.0564,259.5374,,,,,,,,,,,,0,f,w59.png,,,,,,259.5376,260.6113,f,1,0.9737,,0,7,7,48,1,filler_假詞,,,貓快,,
,,,,,266461,女,50,B2,2026-05-01_08h39.10.713,ldt,2025.1.1,Win32,20.04008016,IwY2xjawRg1WFleHRuA2FlbQIxMABicmlkETFFbFpNQkFzUTZBb0ppdUtSc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHv8FrTV-m0ZnEqIALUcnVNtlQVUTUGPEvl6GyYoVWR5DXLHrXtmXOvHHG_BI_aem_-Ib3JZNCNP52iDCJXKvOyw,,,,,,260.6118,261.0895,,,,,,,,,,,tsí-sòo,1,j,w31.png,,,,,,261.09,262.9026,j,1,1.7149,,0,8,8,24,1,實驗材料,低,懸,指數,,
,,,,,266461,女,50,B2,2026-05-01_08h39.10.713,ldt,2025.1.1,Win32,20.04008016,IwY2xjawRg1WFleHRuA2FlbQIxMABicmlkETFFbFpNQkFzUTZBb0ppdUtSc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHv8FrTV-m0ZnEqIALUcnVNtlQVUTUGPEvl6GyYoVWR5DXLHrXtmXOvHHG_BI_aem_-Ib3JZNCNP52iDCJXKvOyw,,,,,,262.9032,263.3857,,,,,,,,,,,kíng-tsìng,1,j,w16.png,,,,,,263.3861,265.4826,j,1,1.9946,,0,9,9,13,1,實驗材料,低,低,警政,,
,,,,,266461,女,50,B2,2026-05-01_08h39.10.713,ldt,2025.1.1,Win32,20.04008016,IwY2xjawRg1WFleHRuA2FlbQIxMABicmlkETFFbFpNQkFzUTZBb0ppdUtSc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHv8FrTV-m0ZnEqIALUcnVNtlQVUTUGPEvl6GyYoVWR5DXLHrXtmXOvHHG_BI_aem_-Ib3JZNCNP52iDCJXKvOyw,,,,,,265.4831,265.9548,,,,,,,,,,,būn-tê/būn-tuê,1,j,w3.png,,,,,,265.9554,266.9924,j,1,0.9321,,0,10,10,2,1,實驗材料,懸,懸,問題,,
,,,,,266461,女,50,B2,2026-05-01_08h39.10.713,ldt,2025.1.1,Win32,20.04008016,IwY2xjawRg1WFleHRuA2FlbQIxMABicmlkETFFbFpNQkFzUTZBb0ppdUtSc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHv8FrTV-m0ZnEqIALUcnVNtlQVUTUGPEvl6GyYoVWR5DXLHrXtmXOvHHG_BI_aem_-Ib3JZNCNP52iDCJXKvOyw,,,,,,266.9928,267.4717,,,,,,,,,,,,0,f,w55.png,,,,,,267.4722,268.934,f,1,1.3577,,0,11,11,44,1,filler_假詞,,,苦碗,,
,,,,,266461,女,50,B2,2026-05-01_08h39.10.713,ldt,2025.1.1,Win32,20.04008016,IwY2xjawRg1WFleHRuA2FlbQIxMABicmlkETFFbFpNQkFzUTZBb0ppdUtSc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHv8FrTV-m0ZnEqIALUcnVNtlQVUTUGPEvl6GyYoVWR5DXLHrXtmXOvHHG_BI_aem_-Ib3JZNCNP52iDCJXKvOyw,,,,,,268.9341,269.4198,,,,,,,,,,,,0,f,w90.png,,,,,,269.4205,271.7158,f,1,2.1898,,0,12,12,79,1,filler_假詞,,,失務,,
,,,,,266461,女,50,B2,2026-05-01_08h39.10.713,ldt,2025.1.1,Win32,20.04008016,IwY2xjawRg1WFleHRuA2FlbQIxMABicmlkETFFbFpNQkFzUTZBb0ppdUtSc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHv8FrTV-m0ZnEqIALUcnVNtlQVUTUGPEvl6GyYoVWR5DXLHrXtmXOvHHG_BI_aem_-Ib3JZNCNP52iDCJXKvOyw,,,,,,271.7162,272.2048,,,,,,,,,,,khai-sí,1,j,w2.png,,,,,,272.2052,273.2055,j,1,0.9013,,0,13,13,1,1,實驗材料,懸,懸,開始,,
,,,,,266461,女,50,B2,2026-05-01_08h39.10.713,ldt,2025.1.1,Win32,20.04008016,IwY2xjawRg1WFleHRuA2FlbQIxMABicmlkETFFbFpNQkFzUTZBb0ppdUtSc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHv8FrTV-m0ZnEqIALUcnVNtlQVUTUGPEvl6GyYoVWR5DXLHrXtmXOvHHG_BI_aem_-Ib3JZNCNP52iDCJXKvOyw,,,,,,273.206,273.6873,,,,,,,,,,,huâinn-ti̍t/huînn-ti̍t,1,j,w48.png,,,,,,273.6878,274.8333,j,1,1.0473,,0,14,14,39,1,filler_純台語詞,,,橫直,,
,,,,,266461,女,50,B2,2026-05-01_08h39.10.713,ldt,2025.1.1,Win32,20.04008016,IwY2xjawRg1WFleHRuA2FlbQIxMABicmlkETFFbFpNQkFzUTZBb0ppdUtSc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHv8FrTV-m0ZnEqIALUcnVNtlQVUTUGPEvl6GyYoVWR5DXLHrXtmXOvHHG_BI_aem_-Ib3JZNCNP52iDCJXKvOyw,,,,,,274.8334,275.3201,,,,,,,,,,,iông-kuàn,1,j,w15.png,,,,,,275.3206,277.2605,j,1,1.8326,,0,15,15,12,1,實驗材料,低,低,融券,,
,,,,,266461,女,50,B2,2026-05-01_08h39.10.713,ldt,2025.1.1,Win32,20.04008016,IwY2xjawRg1WFleHRuA2FlbQIxMABicmlkETFFbFpNQkFzUTZBb0ppdUtSc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHv8FrTV-m0ZnEqIALUcnVNtlQVUTUGPEvl6GyYoVWR5DXLHrXtmXOvHHG_BI_aem_-Ib3JZNCNP52iDCJXKvOyw,,,,,,277.261,277.7389,,,,,,,,,,,,0,f,w77.png,,,,,,277.7393,278.9586,f,1,1.1287,,0,16,16,66,1,filler_假詞,,,土悲,,
,,,,,266461,女,50,B2,2026-05-01_08h39.10.713,ldt,2025.1.1,Win32,20.04008016,IwY2xjawRg1WFleHRuA2FlbQIxMABicmlkETFFbFpNQkFzUTZBb0ppdUtSc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHv8FrTV-m0ZnEqIALUcnVNtlQVUTUGPEvl6GyYoVWR5DXLHrXtmXOvHHG_BI_aem_-Ib3JZNCNP52iDCJXKvOyw,,,,,,278.9592,279.4375,,,,,,,,,,,kiù-miā,1,j,w26.png,,,,,,279.4379,280.2742,j,1,0.7368,,0,17,17,21,1,實驗材料,懸,低,救命,,
,,,,,266461,女,50,B2,2026-05-01_08h39.10.713,ldt,2025.1.1,Win32,20.04008016,IwY2xjawRg1WFleHRuA2FlbQIxMABicmlkETFFbFpNQkFzUTZBb0ppdUtSc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHv8FrTV-m0ZnEqIALUcnVNtlQVUTUGPEvl6GyYoVWR5DXLHrXtmXOvHHG_BI_aem_-Ib3JZNCNP52iDCJXKvOyw,,,,,,280.2747,280.7537,,,,,,,,,,,siu-thiann,1,j,w21.png,,,,,,280.7543,281.6311,j,1,0.7731,,0,18,18,16,1,實驗材料,懸,低,收聽,,
,,,,,266461,女,50,B2,2026-05-01_08h39.10.713,ldt,2025.1.1,Win32,20.04008016,IwY2xjawRg1WFleHRuA2FlbQIxMABicmlkETFFbFpNQkFzUTZBb0ppdUtSc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHv8FrTV-m0ZnEqIALUcnVNtlQVUTUGPEvl6GyYoVWR5DXLHrXtmXOvHHG_BI_aem_-Ib3JZNCNP52iDCJXKvOyw,,,,,,281.6317,282.1043,,,,,,,,,,,,0,f,w66.png,,,,,,282.1049,283.2969,j,0,1.0877,,0,19,19,55,1,filler_假詞,,,冒張,,
,,,,,266461,女,50,B2,2026-05-01_08h39.10.713,ldt,2025.1.1,Win32,20.04008016,IwY2xjawRg1WFleHRuA2FlbQIxMABicmlkETFFbFpNQkFzUTZBb0ppdUtSc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHv8FrTV-m0ZnEqIALUcnVNtlQVUTUGPEvl6GyYoVWR5DXLHrXtmXOvHHG_BI_aem_-Ib3JZNCNP52iDCJXKvOyw,,,,,,283.2971,283.7702,,,,,,,,,,,thua-tiàu,1,j,w14.png,,,,,,283.7707,285.4059,f,0,1.5227,,0,20,20,11,1,實驗材料,低,低,拖吊,,
,,,,,266461,女,50,B2,2026-05-01_08h39.10.713,ldt,2025.1.1,Win32,20.04008016,IwY2xjawRg1WFleHRuA2FlbQIxMABicmlkETFFbFpNQkFzUTZBb0ppdUtSc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHv8FrTV-m0ZnEqIALUcnVNtlQVUTUGPEvl6GyYoVWR5DXLHrXtmXOvHHG_BI_aem_-Ib3JZNCNP52iDCJXKvOyw,,,,,,285.4061,285.915,,,,,,,,,,,hām-bîn,1,j,w44.png,,,,,,285.9155,287.2551,j,1,1.2847,,0,21,21,35,1,filler_純台語詞,,,陷眠,,
,,,,,266461,女,50,B2,2026-05-01_08h39.10.713,ldt,2025.1.1,Win32,20.04008016,IwY2xjawRg1WFleHRuA2FlbQIxMABicmlkETFFbFpNQkFzUTZBb0ppdUtSc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHv8FrTV-m0ZnEqIALUcnVNtlQVUTUGPEvl6GyYoVWR5DXLHrXtmXOvHHG_BI_aem_-Ib3JZNCNP52iDCJXKvOyw,,,,,,287.2555,287.7377,,,,,,,,,,,,0,f,w62.png,,,,,,287.7382,290.0474,f,1,2.1989,,0,22,22,51,1,filler_假詞,,,慌沉,,
,,,,,266461,女,50,B2,2026-05-01_08h39.10.713,ldt,2025.1.1,Win32,20.04008016,IwY2xjawRg1WFleHRuA2FlbQIxMABicmlkETFFbFpNQkFzUTZBb0ppdUtSc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHv8FrTV-m0ZnEqIALUcnVNtlQVUTUGPEvl6GyYoVWR5DXLHrXtmXOvHHG_BI_aem_-Ib3JZNCNP52iDCJXKvOyw,,,,,,290.048,290.5215,,,,,,,,,,,,0,f,w80.png,,,,,,290.522,293.3496,f,1,2.7264,,0,23,23,69,1,filler_假詞,,,煮配,,
,,,,,266461,女,50,B2,2026-05-01_08h39.10.713,ldt,2025.1.1,Win32,20.04008016,IwY2xjawRg1WFleHRuA2FlbQIxMABicmlkETFFbFpNQkFzUTZBb0ppdUtSc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHv8FrTV-m0ZnEqIALUcnVNtlQVUTUGPEvl6GyYoVWR5DXLHrXtmXOvHHG_BI_aem_-Ib3JZNCNP52iDCJXKvOyw,,,,,,293.3498,293.8474,,,,,,,,,,,tsâi-bū,1,j,w35.png,,,,,,293.8479,294.7945,j,1,0.8545,,0,24,24,28,1,實驗材料,低,懸,財務,,
,,,,,266461,女,50,B2,2026-05-01_08h39.10.713,ldt,2025.1.1,Win32,20.04008016,IwY2xjawRg1WFleHRuA2FlbQIxMABicmlkETFFbFpNQkFzUTZBb0ppdUtSc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHv8FrTV-m0ZnEqIALUcnVNtlQVUTUGPEvl6GyYoVWR5DXLHrXtmXOvHHG_BI_aem_-Ib3JZNCNP52iDCJXKvOyw,,,,,,294.7951,295.2707,,,,,,,,,,,guân-lâi,1,j,w5.png,,,,,,295.2712,296.1393,j,1,0.7761,,0,25,25,4,1,實驗材料,懸,懸,原來,,
,,,,,266461,女,50,B2,2026-05-01_08h39.10.713,ldt,2025.1.1,Win32,20.04008016,IwY2xjawRg1WFleHRuA2FlbQIxMABicmlkETFFbFpNQkFzUTZBb0ppdUtSc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHv8FrTV-m0ZnEqIALUcnVNtlQVUTUGPEvl6GyYoVWR5DXLHrXtmXOvHHG_BI_aem_-Ib3JZNCNP52iDCJXKvOyw,,,,,,296.1399,296.6209,,,,,,,,,,,,0,f,w52.png,,,,,,296.6214,298.796,j,0,2.0701,,0,26,26,41,1,filler_假詞,,,頭舌,,
,,,,,266461,女,50,B2,2026-05-01_08h39.10.713,ldt,2025.1.1,Win32,20.04008016,IwY2xjawRg1WFleHRuA2FlbQIxMABicmlkETFFbFpNQkFzUTZBb0ppdUtSc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHv8FrTV-m0ZnEqIALUcnVNtlQVUTUGPEvl6GyYoVWR5DXLHrXtmXOvHHG_BI_aem_-Ib3JZNCNP52iDCJXKvOyw,,,,,,298.7965,299.2696,,,,,,,,,,,,0,f,w81.png,,,,,,299.2699,301.4734,f,1,2.1105,,0,27,27,70,1,filler_假詞,,,部斑,,
,,,,,266461,女,50,B2,2026-05-01_08h39.10.713,ldt,2025.1.1,Win32,20.04008016,IwY2xjawRg1WFleHRuA2FlbQIxMABicmlkETFFbFpNQkFzUTZBb0ppdUtSc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHv8FrTV-m0ZnEqIALUcnVNtlQVUTUGPEvl6GyYoVWR5DXLHrXtmXOvHHG_BI_aem_-Ib3JZNCNP52iDCJXKvOyw,,,,,,301.4741,301.953,,,,,,,,,,,hiau-pai,1,j,w46.png,,,,,,301.9537,303.6992,j,1,1.6394,,0,28,28,37,1,filler_純台語詞,,,囂俳,,
,,,,,266461,女,50,B2,2026-05-01_08h39.10.713,ldt,2025.1.1,Win32,20.04008016,IwY2xjawRg1WFleHRuA2FlbQIxMABicmlkETFFbFpNQkFzUTZBb0ppdUtSc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHv8FrTV-m0ZnEqIALUcnVNtlQVUTUGPEvl6GyYoVWR5DXLHrXtmXOvHHG_BI_aem_-Ib3JZNCNP52iDCJXKvOyw,,,,,,303.6997,304.1706,,,,,,,,,,,,0,f,w89.png,,,,,,304.171,305.7536,f,1,1.4829,,0,29,29,78,1,filler_假詞,,,義活,,
,,,,,266461,女,50,B2,2026-05-01_08h39.10.713,ldt,2025.1.1,Win32,20.04008016,IwY2xjawRg1WFleHRuA2FlbQIxMABicmlkETFFbFpNQkFzUTZBb0ppdUtSc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHv8FrTV-m0ZnEqIALUcnVNtlQVUTUGPEvl6GyYoVWR5DXLHrXtmXOvHHG_BI_aem_-Ib3JZNCNP52iDCJXKvOyw,,,,,,305.7541,306.2377,,,,,,,,,,,tshit-thô,1,j,w41.png,,,,,,306.2382,307.4325,j,1,1.0895,,0,30,30,32,1,filler_純台語詞,,,𨑨迌,,
,,,,,266461,女,50,B2,2026-05-01_08h39.10.713,ldt,2025.1.1,Win32,20.04008016,IwY2xjawRg1WFleHRuA2FlbQIxMABicmlkETFFbFpNQkFzUTZBb0ppdUtSc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHv8FrTV-m0ZnEqIALUcnVNtlQVUTUGPEvl6GyYoVWR5DXLHrXtmXOvHHG_BI_aem_-Ib3JZNCNP52iDCJXKvOyw,,,,,,307.433,307.9214,,,,,,,,,,,,0,f,w73.png,,,,,,307.9215,309.6533,f,1,1.6327,,0,31,31,62,1,filler_假詞,,,腹伏,,
,,,,,266461,女,50,B2,2026-05-01_08h39.10.713,ldt,2025.1.1,Win32,20.04008016,IwY2xjawRg1WFleHRuA2FlbQIxMABicmlkETFFbFpNQkFzUTZBb0ppdUtSc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHv8FrTV-m0ZnEqIALUcnVNtlQVUTUGPEvl6GyYoVWR5DXLHrXtmXOvHHG_BI_aem_-Ib3JZNCNP52iDCJXKvOyw,,,,,,309.654,310.1544,,,,,,,,,,,,0,f,w58.png,,,,,,310.1548,311.2272,f,1,1.008,,0,32,32,47,1,filler_假詞,,,輕牛,,
,,,,,266461,女,50,B2,2026-05-01_08h39.10.713,ldt,2025.1.1,Win32,20.04008016,IwY2xjawRg1WFleHRuA2FlbQIxMABicmlkETFFbFpNQkFzUTZBb0ppdUtSc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHv8FrTV-m0ZnEqIALUcnVNtlQVUTUGPEvl6GyYoVWR5DXLHrXtmXOvHHG_BI_aem_-Ib3JZNCNP52iDCJXKvOyw,,,,,,311.2274,311.7032,,,,,,,,,,,bân-phuê/bân-phê ,1,j,w42.png,,,,,,311.7038,313.0991,j,1,1.2889,,0,33,33,33,1,filler_純台語詞,,,蠻皮,,
