hellorotuine.started,hellorotuine.stopped,hellokey.keys,hellokey.rt,hellokey.duration,participant,性別,年齡,台語檢定成績,date,expName,psychopyVersion,OS,frameRate,instructionroutine.started,instructionroutine.stopped,intructionkeyboard.keys,intructionkeyboard.rt,intructionkeyboard.duration,fixation.started,fixation.stopped,practiceroutine.started,practiceroutine.stopped,practrial.keys,practrial.rt,practrial.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,臺羅,isword,response,ifile,pracroutine.started,pracroutine.stopped,prackey.keys,prackey.rt,prackey.duration,trialroutine.started,trialroutine.stopped,trialkeyboard.keys,trialkeyboard.corr,trialkeyboard.rt,trialkeyboard.duration,trialloop.thisRepN,trialloop.thisTrialN,trialloop.thisN,trialloop.thisIndex,trialloop.ran,分組,台語詞頻分組,華語詞頻分組,漢字,thanksroutine.started,thanksroutine.stopped
0.0002,16.1091,space,16.0902,,272451,F,27,C1,2026-04-29_12h28.54.193,ldt,2025.1.1,MacIntel,58.47953216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,272451,F,27,C1,2026-04-29_12h28.54.193,ldt,2025.1.1,MacIntel,58.47953216,16.1092,21.8433,space,5.7116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,272451,F,27,C1,2026-04-29_12h28.54.193,ldt,2025.1.1,MacIntel,58.47953216,,,,,,21.8484,22.3422,22.3433,26.6923,j,4.3156,,0,0,0,0,1,__,1,j,w40.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,272451,F,27,C1,2026-04-29_12h28.54.193,ldt,2025.1.1,MacIntel,58.47953216,,,,,,26.6929,27.193,27.1936,28.7928,f,1.5654,,0,1,1,3,1,__,0,f,w97.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,272451,F,27,C1,2026-04-29_12h28.54.193,ldt,2025.1.1,MacIntel,58.47953216,,,,,,28.7935,29.2931,29.2937,30.1251,f,0.8099,,0,2,2,1,1,__,0,f,w92.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,272451,F,27,C1,2026-04-29_12h28.54.193,ldt,2025.1.1,MacIntel,58.47953216,,,,,,30.1254,30.6263,30.6269,31.3762,j,0.7293,,0,3,3,2,1,__,1,j,w49.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,272451,F,27,C1,2026-04-29_12h28.54.193,ldt,2025.1.1,MacIntel,58.47953216,,,,,,,,,,,,,,,,,,,,,,31.3765,45.1762,space,13.7875,,,,,,,,,,,,,,,,,,
,,,,,272451,F,27,C1,2026-04-29_12h28.54.193,ldt,2025.1.1,MacIntel,58.47953216,,,,,,45.184,45.6763,,,,,,,,,,,jiá-hō/liá-hō,1,j,w11.png,,,,,,45.6769,47.4418,f,0,1.7339,,0,0,0,8,1,實驗材料,低,低,惹禍,,
,,,,,272451,F,27,C1,2026-04-29_12h28.54.193,ldt,2025.1.1,MacIntel,58.47953216,,,,,,47.4424,47.9427,,,,,,,,,,,,0,f,w87.png,,,,,,47.9431,48.726,f,1,0.7644,,0,1,1,76,1,filler_假詞,,,大無,,
,,,,,272451,F,27,C1,2026-04-29_12h28.54.193,ldt,2025.1.1,MacIntel,58.47953216,,,,,,48.7265,49.2262,,,,,,,,,,,,0,f,w90.png,,,,,,49.2268,49.975,f,1,0.7282,,0,2,2,79,1,filler_假詞,,,失務,,
,,,,,272451,F,27,C1,2026-04-29_12h28.54.193,ldt,2025.1.1,MacIntel,58.47953216,,,,,,49.9754,50.4752,,,,,,,,,,,,0,f,w74.png,,,,,,50.4757,51.1761,f,1,0.678,,0,3,3,63,1,filler_假詞,,,動夜,,
,,,,,272451,F,27,C1,2026-04-29_12h28.54.193,ldt,2025.1.1,MacIntel,58.47953216,,,,,,51.1767,51.676,,,,,,,,,,,khe-tsuí/khue-tsuí,1,j,w27.png,,,,,,51.6767,52.2918,j,1,0.5871,,0,4,4,22,1,實驗材料,懸,低,溪水,,
,,,,,272451,F,27,C1,2026-04-29_12h28.54.193,ldt,2025.1.1,MacIntel,58.47953216,,,,,,52.2924,52.7929,,,,,,,,,,,guân-lâi,1,j,w5.png,,,,,,52.7934,53.3762,j,1,0.5503,,0,5,5,4,1,實驗材料,懸,懸,原來,,
,,,,,272451,F,27,C1,2026-04-29_12h28.54.193,ldt,2025.1.1,MacIntel,58.47953216,,,,,,53.3769,53.8761,,,,,,,,,,,,0,f,w72.png,,,,,,53.8768,54.9092,f,1,1.0123,,0,6,6,61,1,filler_假詞,,,家覺,,
,,,,,272451,F,27,C1,2026-04-29_12h28.54.193,ldt,2025.1.1,MacIntel,58.47953216,,,,,,54.9097,55.4095,,,,,,,,,,,,0,f,w68.png,,,,,,55.4101,56.1759,f,1,0.7435,,0,7,7,57,1,filler_假詞,,,變縱,,
,,,,,272451,F,27,C1,2026-04-29_12h28.54.193,ldt,2025.1.1,MacIntel,58.47953216,,,,,,56.1765,56.6762,,,,,,,,,,,khai-sí,1,j,w2.png,,,,,,56.6768,57.2753,j,1,0.5776,,0,8,8,1,1,實驗材料,懸,懸,開始,,
,,,,,272451,F,27,C1,2026-04-29_12h28.54.193,ldt,2025.1.1,MacIntel,58.47953216,,,,,,57.2757,57.7761,,,,,,,,,,,,0,f,w60.png,,,,,,57.7768,58.4588,f,1,0.6599,,0,9,9,49,1,filler_假詞,,,豬力,,
,,,,,272451,F,27,C1,2026-04-29_12h28.54.193,ldt,2025.1.1,MacIntel,58.47953216,,,,,,58.4592,58.9586,,,,,,,,,,,khòng-sòo,1,j,w18.png,,,,,,58.9592,60.4427,j,1,1.4513,,0,10,10,15,1,實驗材料,低,低,控訴,,
,,,,,272451,F,27,C1,2026-04-29_12h28.54.193,ldt,2025.1.1,MacIntel,58.47953216,,,,,,60.4434,60.9428,,,,,,,,,,,í-king,1,j,w1.png,,,,,,60.9435,61.5426,j,1,0.5659,,0,11,11,0,1,實驗材料,懸,懸,已經,,
,,,,,272451,F,27,C1,2026-04-29_12h28.54.193,ldt,2025.1.1,MacIntel,58.47953216,,,,,,61.5431,62.0427,,,,,,,,,,,,0,f,w54.png,,,,,,62.0434,63.9595,f,1,1.8847,,0,12,12,43,1,filler_假詞,,,狗人,,
,,,,,272451,F,27,C1,2026-04-29_12h28.54.193,ldt,2025.1.1,MacIntel,58.47953216,,,,,,63.9601,64.4582,,,,,,,,,,,,0,f,w89.png,,,,,,64.4587,66.9594,f,1,2.4559,,0,13,13,78,1,filler_假詞,,,義活,,
,,,,,272451,F,27,C1,2026-04-29_12h28.54.193,ldt,2025.1.1,MacIntel,58.47953216,,,,,,66.9599,67.4593,,,,,,,,,,,tsi-hù,1,j,w37.png,,,,,,67.46,68.1094,j,1,0.6199,,0,14,14,30,1,實驗材料,低,懸,支付,,
,,,,,272451,F,27,C1,2026-04-29_12h28.54.193,ldt,2025.1.1,MacIntel,58.47953216,,,,,,68.1099,68.6094,,,,,,,,,,,kóng-huat,1,j,w28.png,,,,,,68.6101,69.4262,j,1,0.7863,,0,15,15,23,1,實驗材料,懸,低,講法,,
,,,,,272451,F,27,C1,2026-04-29_12h28.54.193,ldt,2025.1.1,MacIntel,58.47953216,,,,,,69.4269,69.9261,,,,,,,,,,,,0,f,w84.png,,,,,,69.9268,70.7084,f,1,0.755,,0,16,16,73,1,filler_假詞,,,川角,,
,,,,,272451,F,27,C1,2026-04-29_12h28.54.193,ldt,2025.1.1,MacIntel,58.47953216,,,,,,70.7089,71.2092,,,,,,,,,,,,0,f,w71.png,,,,,,71.2098,72.2918,f,1,1.0498,,0,17,17,60,1,filler_假詞,,,力巧,,
,,,,,272451,F,27,C1,2026-04-29_12h28.54.193,ldt,2025.1.1,MacIntel,58.47953216,,,,,,72.2924,72.7927,,,,,,,,,,,,0,f,w83.png,,,,,,72.7933,73.5593,f,1,0.7311,,0,18,18,72,1,filler_假詞,,,流棲,,
