hellorotuine.started,hellorotuine.stopped,hellokey.keys,hellokey.rt,hellokey.duration,participant,性別,年齡,台語檢定成績,date,expName,psychopyVersion,OS,frameRate,instructionroutine.started,instructionroutine.stopped,intructionkeyboard.keys,intructionkeyboard.rt,intructionkeyboard.duration,fixation.started,fixation.stopped,practiceroutine.started,practiceroutine.stopped,practrial.keys,practrial.rt,practrial.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,臺羅,isword,response,ifile,pracroutine.started,pracroutine.stopped,prackey.keys,prackey.rt,prackey.duration,trialroutine.started,trialroutine.stopped,trialkeyboard.keys,trialkeyboard.corr,trialkeyboard.rt,trialkeyboard.duration,trialloop.thisRepN,trialloop.thisTrialN,trialloop.thisN,trialloop.thisIndex,trialloop.ran,分組,台語詞頻分組,華語詞頻分組,漢字,thanksroutine.started,thanksroutine.stopped
1E-04,5.0453,space,5.0267,,088880,M,28,0,2026-04-29_12h24.55.696,ldt,2025.1.1,MacIntel,63.69426752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,088880,M,28,0,2026-04-29_12h24.55.696,ldt,2025.1.1,MacIntel,63.69426752,5.0454,9.1119,space,4.0436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,088880,M,28,0,2026-04-29_12h24.55.696,ldt,2025.1.1,MacIntel,63.69426752,,,,,,9.1154,9.6129,9.6137,10.9957,j,1.3472,,0,0,0,0,1,__,1,j,w40.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,088880,M,28,0,2026-04-29_12h24.55.696,ldt,2025.1.1,MacIntel,63.69426752,,,,,,10.9962,11.4962,11.4968,12.2794,j,0.7517,,0,1,1,2,1,__,1,j,w49.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,088880,M,28,0,2026-04-29_12h24.55.696,ldt,2025.1.1,MacIntel,63.69426752,,,,,,12.2799,12.7785,12.7792,13.7459,f,0.9284,,0,2,2,3,1,__,0,f,w97.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,088880,M,28,0,2026-04-29_12h24.55.696,ldt,2025.1.1,MacIntel,63.69426752,,,,,,13.7464,14.2452,14.2456,14.946,f,0.652,,0,3,3,1,1,__,0,f,w92.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,088880,M,28,0,2026-04-29_12h24.55.696,ldt,2025.1.1,MacIntel,63.69426752,,,,,,,,,,,,,,,,,,,,,,14.9463,16.4462,space,1.4889,,,,,,,,,,,,,,,,,,
,,,,,088880,M,28,0,2026-04-29_12h24.55.696,ldt,2025.1.1,MacIntel,63.69426752,,,,,,16.4531,16.9461,,,,,,,,,,,guân-lâi,1,j,w5.png,,,,,,16.9468,17.5959,j,1,0.6179,,0,0,0,4,1,實驗材料,懸,懸,原來,,
,,,,,088880,M,28,0,2026-04-29_12h24.55.696,ldt,2025.1.1,MacIntel,63.69426752,,,,,,17.5965,18.0951,,,,,,,,,,,king-siau,1,j,w12.png,,,,,,18.0957,18.9458,j,1,0.8119,,0,1,1,9,1,實驗材料,低,低,經銷,,
,,,,,088880,M,28,0,2026-04-29_12h24.55.696,ldt,2025.1.1,MacIntel,63.69426752,,,,,,18.9463,19.4451,,,,,,,,,,,,0,f,w73.png,,,,,,19.4457,20.2625,f,1,0.7971,,0,2,2,62,1,filler_假詞,,,腹伏,,
,,,,,088880,M,28,0,2026-04-29_12h24.55.696,ldt,2025.1.1,MacIntel,63.69426752,,,,,,20.2631,20.7625,,,,,,,,,,,hôo-sîn,1,j,w47.png,,,,,,20.7632,21.6126,j,1,0.8299,,0,3,3,38,1,filler_純台語詞,,,胡蠅,,
,,,,,088880,M,28,0,2026-04-29_12h24.55.696,ldt,2025.1.1,MacIntel,63.69426752,,,,,,21.613,22.1126,,,,,,,,,,,huâinn-ti̍t/huînn-ti̍t,1,j,w48.png,,,,,,22.1133,22.8784,j,1,0.7353,,0,4,4,39,1,filler_純台語詞,,,橫直,,
,,,,,088880,M,28,0,2026-04-29_12h24.55.696,ldt,2025.1.1,MacIntel,63.69426752,,,,,,22.879,23.3793,,,,,,,,,,,tsú-kàu,1,j,w24.png,,,,,,23.3801,23.996,j,1,0.586,,0,5,5,19,1,實驗材料,懸,低,主教,,
,,,,,088880,M,28,0,2026-04-29_12h24.55.696,ldt,2025.1.1,MacIntel,63.69426752,,,,,,23.9966,24.4959,,,,,,,,,,,í-king,1,j,w1.png,,,,,,24.4965,24.9957,j,1,0.4783,,0,6,6,0,1,實驗材料,懸,懸,已經,,
,,,,,088880,M,28,0,2026-04-29_12h24.55.696,ldt,2025.1.1,MacIntel,63.69426752,,,,,,24.9962,25.4958,,,,,,,,,,,,0,f,w78.png,,,,,,25.4965,26.7959,f,1,1.2782,,0,7,7,67,1,filler_假詞,,,假闊,,
,,,,,088880,M,28,0,2026-04-29_12h24.55.696,ldt,2025.1.1,MacIntel,63.69426752,,,,,,26.7966,27.295,,,,,,,,,,,būn-tê/būn-tuê,1,j,w3.png,,,,,,27.2955,27.8791,j,1,0.5391,,0,8,8,2,1,實驗材料,懸,懸,問題,,
,,,,,088880,M,28,0,2026-04-29_12h24.55.696,ldt,2025.1.1,MacIntel,63.69426752,,,,,,27.8796,28.3793,,,,,,,,,,,tshut-khì,1,j,w6.png,,,,,,28.3799,29.0124,j,1,0.6072,,0,9,9,5,1,實驗材料,懸,懸,出去,,
,,,,,088880,M,28,0,2026-04-29_12h24.55.696,ldt,2025.1.1,MacIntel,63.69426752,,,,,,29.013,29.5115,,,,,,,,,,,gāi-gio̍h,1,j,w43.png,,,,,,29.5122,30.428,j,1,0.8802,,0,10,10,34,1,filler_純台語詞,,,礙虐,,
,,,,,088880,M,28,0,2026-04-29_12h24.55.696,ldt,2025.1.1,MacIntel,63.69426752,,,,,,30.4284,30.9288,,,,,,,,,,,,0,f,w71.png,,,,,,30.9291,31.7947,f,1,0.8504,,0,11,11,60,1,filler_假詞,,,力巧,,
,,,,,088880,M,28,0,2026-04-29_12h24.55.696,ldt,2025.1.1,MacIntel,63.69426752,,,,,,31.7951,32.2947,,,,,,,,,,,,0,f,w62.png,,,,,,32.2951,33.1789,f,1,0.8591,,0,12,12,51,1,filler_假詞,,,慌沉,,
