hellorotuine.started,hellorotuine.stopped,hellokey.keys,hellokey.rt,hellokey.duration,participant,性別,年齡,台語檢定成績,date,expName,psychopyVersion,OS,frameRate,instructionroutine.started,instructionroutine.stopped,intructionkeyboard.keys,intructionkeyboard.rt,intructionkeyboard.duration,fixation.started,fixation.stopped,practiceroutine.started,practiceroutine.stopped,practrial.keys,practrial.rt,practrial.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,臺羅,isword,response,ifile,pracroutine.started,pracroutine.stopped,prackey.keys,prackey.rt,prackey.duration,trialroutine.started,trialroutine.stopped,trialkeyboard.keys,trialkeyboard.corr,trialkeyboard.rt,trialkeyboard.duration,trialloop.thisRepN,trialloop.thisTrialN,trialloop.thisN,trialloop.thisIndex,trialloop.ran,分組,台語詞頻分組,華語詞頻分組,漢字,thanksroutine.started,thanksroutine.stopped
0.0002,34.0949,space,34.0818,,584401,女,49,,2026-05-02_22h07.48.090,ldt,2025.1.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,584401,女,49,,2026-05-02_22h07.48.090,ldt,2025.1.1,Win32,59.88023952,34.0953,37.0946,space,2.9681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,584401,女,49,,2026-05-02_22h07.48.090,ldt,2025.1.1,Win32,59.88023952,,,,,,37.1013,37.5849,37.5855,39.5113,f,1.8765,,0,0,0,1,1,__,0,f,w92.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,584401,女,49,,2026-05-02_22h07.48.090,ldt,2025.1.1,Win32,59.88023952,,,,,,39.5119,40.0111,40.0116,42.4611,j,2.4176,,0,1,1,3,1,__,0,f,w97.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,584401,女,49,,2026-05-02_22h07.48.090,ldt,2025.1.1,Win32,59.88023952,,,,,,42.4615,42.9613,42.9618,45.2444,f,2.2561,,0,2,2,0,1,__,1,j,w40.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,584401,女,49,,2026-05-02_22h07.48.090,ldt,2025.1.1,Win32,59.88023952,,,,,,45.2448,45.7445,45.745,46.961,j,1.1871,,0,3,3,2,1,__,1,j,w49.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,584401,女,49,,2026-05-02_22h07.48.090,ldt,2025.1.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,46.9615,48.5611,space,1.5821,,,,,,,,,,,,,,,,,,
,,,,,584401,女,49,,2026-05-02_22h07.48.090,ldt,2025.1.1,Win32,59.88023952,,,,,,48.5652,49.0611,,,,,,,,,,,hiau-pai,1,j,w46.png,,,,,,49.0621,51.5611,f,0,2.4677,,0,0,0,37,1,filler_純台語詞,,,囂俳,,
,,,,,584401,女,49,,2026-05-02_22h07.48.090,ldt,2025.1.1,Win32,59.88023952,,,,,,51.5623,52.061,,,,,,,,,,,,0,f,w76.png,,,,,,52.0617,53.5943,j,0,1.5065,,0,1,1,65,1,filler_假詞,,,製般,,
,,,,,584401,女,49,,2026-05-02_22h07.48.090,ldt,2025.1.1,Win32,59.88023952,,,,,,53.5945,54.0945,,,,,,,,,,,,0,f,w77.png,,,,,,54.0952,55.995,j,0,1.8749,,0,2,2,66,1,filler_假詞,,,土悲,,
,,,,,584401,女,49,,2026-05-02_22h07.48.090,ldt,2025.1.1,Win32,59.88023952,,,,,,55.996,56.4953,,,,,,,,,,,,0,f,w64.png,,,,,,56.4966,58.8609,j,0,2.3333,,0,3,3,53,1,filler_假詞,,,莖白,,
