hellorotuine.started,hellorotuine.stopped,hellokey.keys,hellokey.rt,hellokey.duration,participant,性別,年齡,台語檢定成績,date,expName,psychopyVersion,OS,frameRate,instructionroutine.started,instructionroutine.stopped,intructionkeyboard.keys,intructionkeyboard.rt,intructionkeyboard.duration,fixation.started,fixation.stopped,practiceroutine.started,practiceroutine.stopped,practrial.keys,practrial.rt,practrial.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,臺羅,isword,response,ifile,pracroutine.started,pracroutine.stopped,prackey.keys,prackey.rt,prackey.duration,trialroutine.started,trialroutine.stopped,trialkeyboard.keys,trialkeyboard.corr,trialkeyboard.rt,trialkeyboard.duration,trialloop.thisRepN,trialloop.thisTrialN,trialloop.thisN,trialloop.thisIndex,trialloop.ran,分組,台語詞頻分組,華語詞頻分組,漢字,thanksroutine.started,thanksroutine.stopped
0,29.138,space,29.11,,105820,男,33,0,2026-05-01_18h39.37.361,ldt,2025.1.1,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,105820,男,33,0,2026-05-01_18h39.37.361,ldt,2025.1.1,Win32,60.0240096,29.138,41.937,space,12.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,105820,男,33,0,2026-05-01_18h39.37.361,ldt,2025.1.1,Win32,60.0240096,,,,,,41.942,42.437,42.437,44.154,f,1.677,,0,0,0,1,1,__,0,f,w92.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,105820,男,33,0,2026-05-01_18h39.37.361,ldt,2025.1.1,Win32,60.0240096,,,,,,44.155,44.651,44.651,46.454,f,1.721,,0,1,1,3,1,__,0,f,w97.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,105820,男,33,0,2026-05-01_18h39.37.361,ldt,2025.1.1,Win32,60.0240096,,,,,,46.455,46.954,46.954,47.944,j,0.949,,0,2,2,2,1,__,1,j,w49.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,105820,男,33,0,2026-05-01_18h39.37.361,ldt,2025.1.1,Win32,60.0240096,,,,,,47.944,48.437,48.437,50.087,f,1.589,,0,3,3,0,1,__,1,j,w40.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,105820,男,33,0,2026-05-01_18h39.37.361,ldt,2025.1.1,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,50.087,53.072,space,2.962,,,,,,,,,,,,,,,,,,
,,,,,105820,男,33,0,2026-05-01_18h39.37.361,ldt,2025.1.1,Win32,60.0240096,,,,,,53.08,53.554,,,,,,,,,,,i-kì/i-kù,1,j,w33.png,,,,,,53.554,54.557,j,1,0.932,,0,0,0,26,1,實驗材料,低,懸,依據,,
,,,,,105820,男,33,0,2026-05-01_18h39.37.361,ldt,2025.1.1,Win32,60.0240096,,,,,,54.557,55.054,,,,,,,,,,,,0,f,w86.png,,,,,,55.054,56.637,f,1,1.529,,0,1,1,75,1,filler_假詞,,,涼層,,
,,,,,105820,男,33,0,2026-05-01_18h39.37.361,ldt,2025.1.1,Win32,60.0240096,,,,,,56.638,57.121,,,,,,,,,,,,0,f,w78.png,,,,,,57.121,59.24,f,1,2.048,,0,2,2,67,1,filler_假詞,,,假闊,,
