hellorotuine.started,hellorotuine.stopped,hellokey.keys,hellokey.rt,hellokey.duration,participant,性別,年齡,台語檢定成績,date,expName,psychopyVersion,OS,frameRate,fbclid,instructionroutine.started,instructionroutine.stopped,intructionkeyboard.keys,intructionkeyboard.rt,intructionkeyboard.duration,fixation.started,fixation.stopped,practiceroutine.started,practiceroutine.stopped,practrial.keys,practrial.rt,practrial.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,臺羅,isword,response,ifile,pracroutine.started,pracroutine.stopped,prackey.keys,prackey.rt,prackey.duration,trialroutine.started,trialroutine.stopped,trialkeyboard.keys,trialkeyboard.corr,trialkeyboard.rt,trialkeyboard.duration,trialloop.thisRepN,trialloop.thisTrialN,trialloop.thisN,trialloop.thisIndex,trialloop.ran,分組,台語詞頻分組,華語詞頻分組,漢字,thanksroutine.started,thanksroutine.stopped
0.0012,14.3733,space,14.294,,915658,女,41,0,2026-05-01_11h03.00.883,ldt,2025.1.1,Win32,20,IwY2xjawRg9u9leHRuA2FlbQIxMABicmlkETFGRmZVc0JWV0hhdEFKa0Jnc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHobX1g3SvM2rPEHtc9qCwKTc97LOzcWYPvuES3Zl9nOoKggylN2cYl3o-Ho4_aem_THwzoTALU-6EvoOnYrs3QQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,915658,女,41,0,2026-05-01_11h03.00.883,ldt,2025.1.1,Win32,20,IwY2xjawRg9u9leHRuA2FlbQIxMABicmlkETFGRmZVc0JWV0hhdEFKa0Jnc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHobX1g3SvM2rPEHtc9qCwKTc97LOzcWYPvuES3Zl9nOoKggylN2cYl3o-Ho4_aem_THwzoTALU-6EvoOnYrs3QQ,14.3735,26.2459,space,11.8352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,915658,女,41,0,2026-05-01_11h03.00.883,ldt,2025.1.1,Win32,20,IwY2xjawRg9u9leHRuA2FlbQIxMABicmlkETFGRmZVc0JWV0hhdEFKa0Jnc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHobX1g3SvM2rPEHtc9qCwKTc97LOzcWYPvuES3Zl9nOoKggylN2cYl3o-Ho4_aem_THwzoTALU-6EvoOnYrs3QQ,,,,,,26.2511,26.7371,26.7379,29.0676,j,2.2317,,0,0,0,0,1,__,1,j,w40.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,915658,女,41,0,2026-05-01_11h03.00.883,ldt,2025.1.1,Win32,20,IwY2xjawRg9u9leHRuA2FlbQIxMABicmlkETFGRmZVc0JWV0hhdEFKa0Jnc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHobX1g3SvM2rPEHtc9qCwKTc97LOzcWYPvuES3Zl9nOoKggylN2cYl3o-Ho4_aem_THwzoTALU-6EvoOnYrs3QQ,,,,,,29.0684,29.5551,29.5555,32.1909,f,2.5363,,0,1,1,3,1,__,0,f,w97.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,915658,女,41,0,2026-05-01_11h03.00.883,ldt,2025.1.1,Win32,20,IwY2xjawRg9u9leHRuA2FlbQIxMABicmlkETFGRmZVc0JWV0hhdEFKa0Jnc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHobX1g3SvM2rPEHtc9qCwKTc97LOzcWYPvuES3Zl9nOoKggylN2cYl3o-Ho4_aem_THwzoTALU-6EvoOnYrs3QQ,,,,,,32.1917,32.6953,32.6958,35.455,f,2.6926,,0,2,2,1,1,__,0,f,w92.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,915658,女,41,0,2026-05-01_11h03.00.883,ldt,2025.1.1,Win32,20,IwY2xjawRg9u9leHRuA2FlbQIxMABicmlkETFGRmZVc0JWV0hhdEFKa0Jnc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHobX1g3SvM2rPEHtc9qCwKTc97LOzcWYPvuES3Zl9nOoKggylN2cYl3o-Ho4_aem_THwzoTALU-6EvoOnYrs3QQ,,,,,,35.4557,35.9208,35.9215,38.0648,j,2.0312,,0,3,3,2,1,__,1,j,w49.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,915658,女,41,0,2026-05-01_11h03.00.883,ldt,2025.1.1,Win32,20,IwY2xjawRg9u9leHRuA2FlbQIxMABicmlkETFGRmZVc0JWV0hhdEFKa0Jnc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHobX1g3SvM2rPEHtc9qCwKTc97LOzcWYPvuES3Zl9nOoKggylN2cYl3o-Ho4_aem_THwzoTALU-6EvoOnYrs3QQ,,,,,,,,,,,,,,,,,,,,,,38.0658,40.5272,space,2.4044,,,,,,,,,,,,,,,,,,
,,,,,915658,女,41,0,2026-05-01_11h03.00.883,ldt,2025.1.1,Win32,20,IwY2xjawRg9u9leHRuA2FlbQIxMABicmlkETFGRmZVc0JWV0hhdEFKa0Jnc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHobX1g3SvM2rPEHtc9qCwKTc97LOzcWYPvuES3Zl9nOoKggylN2cYl3o-Ho4_aem_THwzoTALU-6EvoOnYrs3QQ,,,,,,40.5352,40.9973,,,,,,,,,,,,0,f,w89.png,,,,,,40.998,42.4129,f,1,1.3105,,0,0,0,78,1,filler_假詞,,,義活,,
,,,,,915658,女,41,0,2026-05-01_11h03.00.883,ldt,2025.1.1,Win32,20,IwY2xjawRg9u9leHRuA2FlbQIxMABicmlkETFGRmZVc0JWV0hhdEFKa0Jnc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHobX1g3SvM2rPEHtc9qCwKTc97LOzcWYPvuES3Zl9nOoKggylN2cYl3o-Ho4_aem_THwzoTALU-6EvoOnYrs3QQ,,,,,,42.4135,42.9116,,,,,,,,,,,i-kì/i-kù,1,j,w33.png,,,,,,42.9121,44.7718,j,1,1.747,,0,1,1,26,1,實驗材料,低,懸,依據,,
,,,,,915658,女,41,0,2026-05-01_11h03.00.883,ldt,2025.1.1,Win32,20,IwY2xjawRg9u9leHRuA2FlbQIxMABicmlkETFGRmZVc0JWV0hhdEFKa0Jnc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHobX1g3SvM2rPEHtc9qCwKTc97LOzcWYPvuES3Zl9nOoKggylN2cYl3o-Ho4_aem_THwzoTALU-6EvoOnYrs3QQ,,,,,,44.7724,45.2682,,,,,,,,,,,hòng-siā,1,j,w22.png,,,,,,45.2685,46.4251,j,1,1.0523,,0,2,2,17,1,實驗材料,懸,低,放射,,
