hellorotuine.started,hellorotuine.stopped,hellokey.keys,hellokey.rt,hellokey.duration,participant,性別,年齡,台語檢定成績,date,expName,psychopyVersion,OS,frameRate,fbclid,instructionroutine.started,instructionroutine.stopped,intructionkeyboard.keys,intructionkeyboard.rt,intructionkeyboard.duration,fixation.started,fixation.stopped,practiceroutine.started,practiceroutine.stopped,practrial.keys,practrial.rt,practrial.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,臺羅,isword,response,ifile,pracroutine.started,pracroutine.stopped,prackey.keys,prackey.rt,prackey.duration,trialroutine.started,trialroutine.stopped,trialkeyboard.keys,trialkeyboard.corr,trialkeyboard.rt,trialkeyboard.duration,trialloop.thisRepN,trialloop.thisTrialN,trialloop.thisN,trialloop.thisIndex,trialloop.ran,分組,台語詞頻分組,華語詞頻分組,漢字,thanksroutine.started,thanksroutine.stopped
0.0004,39.5654,space,39.5284,,637090,女,44,,2026-05-01_02h19.30.929,ldt,2025.1.1,Win32,60.60606061,IwY2xjawRgfFtleHRuA2FlbQIxMABicmlkETFUdkZqR2ZybWZrdTNTTVRmc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHhZPe7SP1qTZ_AGi5Kaky6aL6CDrYvRgLa1zJLsPE1DLNOVkzSkLoGIOLgI-_aem_T1nqn0Ad2OjyAZ6YputDlg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,637090,女,44,,2026-05-01_02h19.30.929,ldt,2025.1.1,Win32,60.60606061,IwY2xjawRgfFtleHRuA2FlbQIxMABicmlkETFUdkZqR2ZybWZrdTNTTVRmc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHhZPe7SP1qTZ_AGi5Kaky6aL6CDrYvRgLa1zJLsPE1DLNOVkzSkLoGIOLgI-_aem_T1nqn0Ad2OjyAZ6YputDlg,39.5665,47.6635,space,8.0715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,637090,女,44,,2026-05-01_02h19.30.929,ldt,2025.1.1,Win32,60.60606061,IwY2xjawRgfFtleHRuA2FlbQIxMABicmlkETFUdkZqR2ZybWZrdTNTTVRmc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHhZPe7SP1qTZ_AGi5Kaky6aL6CDrYvRgLa1zJLsPE1DLNOVkzSkLoGIOLgI-_aem_T1nqn0Ad2OjyAZ6YputDlg,,,,,,47.6812,48.1629,48.1634,50.1122,f,1.905,,0,0,0,1,1,__,0,f,w92.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,637090,女,44,,2026-05-01_02h19.30.929,ldt,2025.1.1,Win32,60.60606061,IwY2xjawRgfFtleHRuA2FlbQIxMABicmlkETFUdkZqR2ZybWZrdTNTTVRmc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHhZPe7SP1qTZ_AGi5Kaky6aL6CDrYvRgLa1zJLsPE1DLNOVkzSkLoGIOLgI-_aem_T1nqn0Ad2OjyAZ6YputDlg,,,,,,50.1127,50.612,50.6123,51.8628,f,1.2163,,0,1,1,3,1,__,0,f,w97.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,637090,女,44,,2026-05-01_02h19.30.929,ldt,2025.1.1,Win32,60.60606061,IwY2xjawRgfFtleHRuA2FlbQIxMABicmlkETFUdkZqR2ZybWZrdTNTTVRmc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHhZPe7SP1qTZ_AGi5Kaky6aL6CDrYvRgLa1zJLsPE1DLNOVkzSkLoGIOLgI-_aem_T1nqn0Ad2OjyAZ6YputDlg,,,,,,51.8635,52.3622,52.3625,53.7121,j,1.2944,,0,2,2,0,1,__,1,j,w40.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,637090,女,44,,2026-05-01_02h19.30.929,ldt,2025.1.1,Win32,60.60606061,IwY2xjawRgfFtleHRuA2FlbQIxMABicmlkETFUdkZqR2ZybWZrdTNTTVRmc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHhZPe7SP1qTZ_AGi5Kaky6aL6CDrYvRgLa1zJLsPE1DLNOVkzSkLoGIOLgI-_aem_T1nqn0Ad2OjyAZ6YputDlg,,,,,,53.7128,54.2119,54.213,55.062,j,0.7985,,0,3,3,2,1,__,1,j,w49.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,637090,女,44,,2026-05-01_02h19.30.929,ldt,2025.1.1,Win32,60.60606061,IwY2xjawRgfFtleHRuA2FlbQIxMABicmlkETFUdkZqR2ZybWZrdTNTTVRmc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHhZPe7SP1qTZ_AGi5Kaky6aL6CDrYvRgLa1zJLsPE1DLNOVkzSkLoGIOLgI-_aem_T1nqn0Ad2OjyAZ6YputDlg,,,,,,,,,,,,,,,,,,,,,,55.0626,57.0621,space,1.9722,,,,,,,,,,,,,,,,,,
,,,,,637090,女,44,,2026-05-01_02h19.30.929,ldt,2025.1.1,Win32,60.60606061,IwY2xjawRgfFtleHRuA2FlbQIxMABicmlkETFUdkZqR2ZybWZrdTNTTVRmc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHhZPe7SP1qTZ_AGi5Kaky6aL6CDrYvRgLa1zJLsPE1DLNOVkzSkLoGIOLgI-_aem_T1nqn0Ad2OjyAZ6YputDlg,,,,,,57.0723,57.5615,,,,,,,,,,,,0,f,w64.png,,,,,,57.5621,59.0457,f,1,1.444,,0,0,0,53,1,filler_假詞,,,莖白,,
,,,,,637090,女,44,,2026-05-01_02h19.30.929,ldt,2025.1.1,Win32,60.60606061,IwY2xjawRgfFtleHRuA2FlbQIxMABicmlkETFUdkZqR2ZybWZrdTNTTVRmc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHhZPe7SP1qTZ_AGi5Kaky6aL6CDrYvRgLa1zJLsPE1DLNOVkzSkLoGIOLgI-_aem_T1nqn0Ad2OjyAZ6YputDlg,,,,,,59.0467,59.5446,,,,,,,,,,,,0,f,w73.png,,,,,,59.5449,60.6278,f,1,1.0209,,0,1,1,62,1,filler_假詞,,,腹伏,,
,,,,,637090,女,44,,2026-05-01_02h19.30.929,ldt,2025.1.1,Win32,60.60606061,IwY2xjawRgfFtleHRuA2FlbQIxMABicmlkETFUdkZqR2ZybWZrdTNTTVRmc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHhZPe7SP1qTZ_AGi5Kaky6aL6CDrYvRgLa1zJLsPE1DLNOVkzSkLoGIOLgI-_aem_T1nqn0Ad2OjyAZ6YputDlg,,,,,,60.6283,61.1273,,,,,,,,,,,,0,f,w66.png,,,,,,61.1276,62.2939,f,1,1.1219,,0,2,2,55,1,filler_假詞,,,冒張,,
