hellorotuine.started,hellorotuine.stopped,hellokey.keys,hellokey.rt,hellokey.duration,participant,性別,年齡,台語檢定成績,date,expName,psychopyVersion,OS,frameRate,instructionroutine.started,instructionroutine.stopped,intructionkeyboard.keys,intructionkeyboard.rt,intructionkeyboard.duration,fixation.started,fixation.stopped,practiceroutine.started,practiceroutine.stopped,practrial.keys,practrial.rt,practrial.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,臺羅,isword,response,ifile,pracroutine.started,pracroutine.stopped,prackey.keys,prackey.rt,prackey.duration,trialroutine.started,trialroutine.stopped,trialkeyboard.keys,trialkeyboard.corr,trialkeyboard.rt,trialkeyboard.duration,trialloop.thisRepN,trialloop.thisTrialN,trialloop.thisN,trialloop.thisIndex,trialloop.ran,分組,台語詞頻分組,華語詞頻分組,漢字,thanksroutine.started,thanksroutine.stopped
0.0009,21.3481,space,21.3177,,494798,女,51,B2,2026-05-02_07h52.34.742,ldt,2025.1.1,Win32,60.97560976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,494798,女,51,B2,2026-05-02_07h52.34.742,ldt,2025.1.1,Win32,60.97560976,21.3487,147.0472,space,125.6715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,494798,女,51,B2,2026-05-02_07h52.34.742,ldt,2025.1.1,Win32,60.97560976,,,,,,147.0568,147.5463,147.5471,149.9459,f,2.3517,,0,0,0,0,1,__,1,j,w40.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,494798,女,51,B2,2026-05-02_07h52.34.742,ldt,2025.1.1,Win32,60.97560976,,,,,,149.9468,150.4466,150.4471,153.4451,j,2.9517,,0,1,1,1,1,__,0,f,w92.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,494798,女,51,B2,2026-05-02_07h52.34.742,ldt,2025.1.1,Win32,60.97560976,,,,,,153.4456,153.9452,153.9459,156.0281,f,2.0439,,0,2,2,2,1,__,1,j,w49.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,494798,女,51,B2,2026-05-02_07h52.34.742,ldt,2025.1.1,Win32,60.97560976,,,,,,156.0286,156.5283,156.5288,161.194,f,4.6242,,0,3,3,3,1,__,0,f,w97.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,494798,女,51,B2,2026-05-02_07h52.34.742,ldt,2025.1.1,Win32,60.97560976,,,,,,,,,,,,,,,,,,,,,,161.1946,165.8437,space,4.6243,,,,,,,,,,,,,,,,,,
,,,,,494798,女,51,B2,2026-05-02_07h52.34.742,ldt,2025.1.1,Win32,60.97560976,,,,,,165.8544,166.3433,,,,,,,,,,,,0,f,w84.png,,,,,,166.3439,169.6103,f,1,3.2245,,0,0,0,73,1,filler_假詞,,,川角,,
,,,,,494798,女,51,B2,2026-05-02_07h52.34.742,ldt,2025.1.1,Win32,60.97560976,,,,,,169.611,170.1098,,,,,,,,,,,tshit-thô,1,j,w41.png,,,,,,170.1101,172.126,j,1,1.9607,,0,1,1,32,1,filler_純台語詞,,,𨑨迌,,
,,,,,494798,女,51,B2,2026-05-02_07h52.34.742,ldt,2025.1.1,Win32,60.97560976,,,,,,172.1266,172.626,,,,,,,,,,,,0,f,w69.png,,,,,,172.6265,176.4924,f,1,3.8183,,0,2,2,58,1,filler_假詞,,,把氣,,
