hellorotuine.started,hellorotuine.stopped,hellokey.keys,hellokey.rt,hellokey.duration,participant,性別,年齡,台語檢定成績,date,expName,psychopyVersion,OS,frameRate,fbclid,instructionroutine.started,instructionroutine.stopped,intructionkeyboard.keys,intructionkeyboard.rt,intructionkeyboard.duration,fixation.started,fixation.stopped,practiceroutine.started,practiceroutine.stopped,practrial.keys,practrial.rt,practrial.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,臺羅,isword,response,ifile,pracroutine.started,pracroutine.stopped,prackey.keys,prackey.rt,prackey.duration,trialroutine.started,trialroutine.stopped,trialkeyboard.keys,trialkeyboard.corr,trialkeyboard.rt,trialkeyboard.duration,trialloop.thisRepN,trialloop.thisTrialN,trialloop.thisN,trialloop.thisIndex,trialloop.ran,分組,台語詞頻分組,華語詞頻分組,漢字,thanksroutine.started,thanksroutine.stopped
0.0004,11.8473,space,11.8175,,304381,M,35,B1,2026-05-01_01h11.46.837,ldt,2025.1.1,Win32,60.24096386,IwY2xjawRgbHhleHRuA2FlbQIxMABicmlkETEzcVVlWElBZVZRcXp1a3p4c3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHrX2zfpo_U1krIeDwRJTO5-URSaklwbwJzvUxT8LmTTBIebR__sdrJrSxnQp_aem_smZU-MVLgcHWfOQw2okZJw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,304381,M,35,B1,2026-05-01_01h11.46.837,ldt,2025.1.1,Win32,60.24096386,IwY2xjawRgbHhleHRuA2FlbQIxMABicmlkETEzcVVlWElBZVZRcXp1a3p4c3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHrX2zfpo_U1krIeDwRJTO5-URSaklwbwJzvUxT8LmTTBIebR__sdrJrSxnQp_aem_smZU-MVLgcHWfOQw2okZJw,11.8478,23.0346,space,11.1626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,304381,M,35,B1,2026-05-01_01h11.46.837,ldt,2025.1.1,Win32,60.24096386,IwY2xjawRgbHhleHRuA2FlbQIxMABicmlkETEzcVVlWElBZVZRcXp1a3p4c3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHrX2zfpo_U1krIeDwRJTO5-URSaklwbwJzvUxT8LmTTBIebR__sdrJrSxnQp_aem_smZU-MVLgcHWfOQw2okZJw,,,,,,23.0422,23.5345,23.5353,24.4346,f,0.8473,,0,0,0,1,1,__,0,f,w92.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,304381,M,35,B1,2026-05-01_01h11.46.837,ldt,2025.1.1,Win32,60.24096386,IwY2xjawRgbHhleHRuA2FlbQIxMABicmlkETEzcVVlWElBZVZRcXp1a3p4c3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHrX2zfpo_U1krIeDwRJTO5-URSaklwbwJzvUxT8LmTTBIebR__sdrJrSxnQp_aem_smZU-MVLgcHWfOQw2okZJw,,,,,,24.4352,24.9345,24.9348,25.885,f,0.9266,,0,1,1,3,1,__,0,f,w97.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,304381,M,35,B1,2026-05-01_01h11.46.837,ldt,2025.1.1,Win32,60.24096386,IwY2xjawRgbHhleHRuA2FlbQIxMABicmlkETEzcVVlWElBZVZRcXp1a3p4c3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHrX2zfpo_U1krIeDwRJTO5-URSaklwbwJzvUxT8LmTTBIebR__sdrJrSxnQp_aem_smZU-MVLgcHWfOQw2okZJw,,,,,,25.8852,26.3855,26.386,27.5024,j,1.0875,,0,2,2,0,1,__,1,j,w40.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,304381,M,35,B1,2026-05-01_01h11.46.837,ldt,2025.1.1,Win32,60.24096386,IwY2xjawRgbHhleHRuA2FlbQIxMABicmlkETEzcVVlWElBZVZRcXp1a3p4c3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHrX2zfpo_U1krIeDwRJTO5-URSaklwbwJzvUxT8LmTTBIebR__sdrJrSxnQp_aem_smZU-MVLgcHWfOQw2okZJw,,,,,,27.503,28.0026,28.0029,28.8907,j,0.8621,,0,3,3,2,1,__,1,j,w49.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,304381,M,35,B1,2026-05-01_01h11.46.837,ldt,2025.1.1,Win32,60.24096386,IwY2xjawRgbHhleHRuA2FlbQIxMABicmlkETEzcVVlWElBZVZRcXp1a3p4c3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHrX2zfpo_U1krIeDwRJTO5-URSaklwbwJzvUxT8LmTTBIebR__sdrJrSxnQp_aem_smZU-MVLgcHWfOQw2okZJw,,,,,,,,,,,,,,,,,,,,,,28.8912,52.0958,space,23.1763,,,,,,,,,,,,,,,,,,
,,,,,304381,M,35,B1,2026-05-01_01h11.46.837,ldt,2025.1.1,Win32,60.24096386,IwY2xjawRgbHhleHRuA2FlbQIxMABicmlkETEzcVVlWElBZVZRcXp1a3p4c3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHrX2zfpo_U1krIeDwRJTO5-URSaklwbwJzvUxT8LmTTBIebR__sdrJrSxnQp_aem_smZU-MVLgcHWfOQw2okZJw,,,,,,52.104,52.5957,,,,,,,,,,,bú-gí/bú-gú,1,j,w23.png,,,,,,52.5965,53.2793,j,1,0.6497,,0,0,0,18,1,實驗材料,懸,低,母語,,
,,,,,304381,M,35,B1,2026-05-01_01h11.46.837,ldt,2025.1.1,Win32,60.24096386,IwY2xjawRgbHhleHRuA2FlbQIxMABicmlkETEzcVVlWElBZVZRcXp1a3p4c3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHrX2zfpo_U1krIeDwRJTO5-URSaklwbwJzvUxT8LmTTBIebR__sdrJrSxnQp_aem_smZU-MVLgcHWfOQw2okZJw,,,,,,53.2799,53.7795,,,,,,,,,,,,0,f,w88.png,,,,,,53.7798,55.1301,f,1,1.3138,,0,1,1,77,1,filler_假詞,,,了物,,
,,,,,304381,M,35,B1,2026-05-01_01h11.46.837,ldt,2025.1.1,Win32,60.24096386,IwY2xjawRgbHhleHRuA2FlbQIxMABicmlkETEzcVVlWElBZVZRcXp1a3p4c3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHrX2zfpo_U1krIeDwRJTO5-URSaklwbwJzvUxT8LmTTBIebR__sdrJrSxnQp_aem_smZU-MVLgcHWfOQw2okZJw,,,,,,55.1306,55.6303,,,,,,,,,,,,0,f,w75.png,,,,,,55.6308,57.1805,f,1,1.5221,,0,2,2,64,1,filler_假詞,,,野吉,,
