hellorotuine.started,hellorotuine.stopped,hellokey.keys,hellokey.rt,hellokey.duration,participant,性別,年齡,台語檢定成績,date,expName,psychopyVersion,OS,frameRate,fbclid,instructionroutine.started,instructionroutine.stopped,intructionkeyboard.keys,intructionkeyboard.rt,intructionkeyboard.duration,fixation.started,fixation.stopped,practiceroutine.started,practiceroutine.stopped,practrial.keys,practrial.rt,practrial.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,臺羅,isword,response,ifile,pracroutine.started,pracroutine.stopped,prackey.keys,prackey.rt,prackey.duration,trialroutine.started,trialroutine.stopped,trialkeyboard.keys,trialkeyboard.corr,trialkeyboard.rt,trialkeyboard.duration,trialloop.thisRepN,trialloop.thisTrialN,trialloop.thisN,trialloop.thisIndex,trialloop.ran,分組,台語詞頻分組,華語詞頻分組,漢字,thanksroutine.started,thanksroutine.stopped
0.0003,24.0118,space,23.9863,,872983,女,30,C2,2026-05-01_09h39.45.369,ldt,2025.1.1,MacIntel,62.5,IwY2xjawRg439leHRuA2FlbQIxMABicmlkETF5UEtEMmdMdnRaUnNDdVZzc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHvBeO0p7iMYHGGH8UxVh78cyUQ2qcubW9iwNtQWGcFzJpIf9kAcR6VQgz2Gn_aem_KQl4nQJhi_6uyYmFKnhwzg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,872983,女,30,C2,2026-05-01_09h39.45.369,ldt,2025.1.1,MacIntel,62.5,IwY2xjawRg439leHRuA2FlbQIxMABicmlkETF5UEtEMmdMdnRaUnNDdVZzc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHvBeO0p7iMYHGGH8UxVh78cyUQ2qcubW9iwNtQWGcFzJpIf9kAcR6VQgz2Gn_aem_KQl4nQJhi_6uyYmFKnhwzg,24.012,36.4632,space,12.427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,872983,女,30,C2,2026-05-01_09h39.45.369,ldt,2025.1.1,MacIntel,62.5,IwY2xjawRg439leHRuA2FlbQIxMABicmlkETF5UEtEMmdMdnRaUnNDdVZzc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHvBeO0p7iMYHGGH8UxVh78cyUQ2qcubW9iwNtQWGcFzJpIf9kAcR6VQgz2Gn_aem_KQl4nQJhi_6uyYmFKnhwzg,,,,,,36.4681,36.9609,36.9613,39.9459,j,2.9065,,0,0,0,0,1,__,1,j,w40.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,872983,女,30,C2,2026-05-01_09h39.45.369,ldt,2025.1.1,MacIntel,62.5,IwY2xjawRg439leHRuA2FlbQIxMABicmlkETF5UEtEMmdMdnRaUnNDdVZzc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHvBeO0p7iMYHGGH8UxVh78cyUQ2qcubW9iwNtQWGcFzJpIf9kAcR6VQgz2Gn_aem_KQl4nQJhi_6uyYmFKnhwzg,,,,,,39.9463,40.4448,40.445,42.0442,f,1.5305,,0,1,1,3,1,__,0,f,w97.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,872983,女,30,C2,2026-05-01_09h39.45.369,ldt,2025.1.1,MacIntel,62.5,IwY2xjawRg439leHRuA2FlbQIxMABicmlkETF5UEtEMmdMdnRaUnNDdVZzc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHvBeO0p7iMYHGGH8UxVh78cyUQ2qcubW9iwNtQWGcFzJpIf9kAcR6VQgz2Gn_aem_KQl4nQJhi_6uyYmFKnhwzg,,,,,,42.0447,42.5456,42.5461,44.2457,f,1.649,,0,2,2,1,1,__,0,f,w92.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,872983,女,30,C2,2026-05-01_09h39.45.369,ldt,2025.1.1,MacIntel,62.5,IwY2xjawRg439leHRuA2FlbQIxMABicmlkETF5UEtEMmdMdnRaUnNDdVZzc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHvBeO0p7iMYHGGH8UxVh78cyUQ2qcubW9iwNtQWGcFzJpIf9kAcR6VQgz2Gn_aem_KQl4nQJhi_6uyYmFKnhwzg,,,,,,44.246,44.7447,44.7449,45.8618,j,1.0489,,0,3,3,2,1,__,1,j,w49.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,872983,女,30,C2,2026-05-01_09h39.45.369,ldt,2025.1.1,MacIntel,62.5,IwY2xjawRg439leHRuA2FlbQIxMABicmlkETF5UEtEMmdMdnRaUnNDdVZzc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHvBeO0p7iMYHGGH8UxVh78cyUQ2qcubW9iwNtQWGcFzJpIf9kAcR6VQgz2Gn_aem_KQl4nQJhi_6uyYmFKnhwzg,,,,,,,,,,,,,,,,,,,,,,45.8621,51.5793,space,5.6946,,,,,,,,,,,,,,,,,,
,,,,,872983,女,30,C2,2026-05-01_09h39.45.369,ldt,2025.1.1,MacIntel,62.5,IwY2xjawRg439leHRuA2FlbQIxMABicmlkETF5UEtEMmdMdnRaUnNDdVZzc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHvBeO0p7iMYHGGH8UxVh78cyUQ2qcubW9iwNtQWGcFzJpIf9kAcR6VQgz2Gn_aem_KQl4nQJhi_6uyYmFKnhwzg,,,,,,51.5846,52.079,,,,,,,,,,,,0,f,w65.png,,,,,,52.0793,53.3633,j,0,1.2347,,0,0,0,54,1,filler_假詞,,,分然,,
,,,,,872983,女,30,C2,2026-05-01_09h39.45.369,ldt,2025.1.1,MacIntel,62.5,IwY2xjawRg439leHRuA2FlbQIxMABicmlkETF5UEtEMmdMdnRaUnNDdVZzc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHvBeO0p7iMYHGGH8UxVh78cyUQ2qcubW9iwNtQWGcFzJpIf9kAcR6VQgz2Gn_aem_KQl4nQJhi_6uyYmFKnhwzg,,,,,,53.3636,53.862,,,,,,,,,,,,0,f,w74.png,,,,,,53.8622,54.7965,f,1,0.8965,,0,1,1,63,1,filler_假詞,,,動夜,,
,,,,,872983,女,30,C2,2026-05-01_09h39.45.369,ldt,2025.1.1,MacIntel,62.5,IwY2xjawRg439leHRuA2FlbQIxMABicmlkETF5UEtEMmdMdnRaUnNDdVZzc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHvBeO0p7iMYHGGH8UxVh78cyUQ2qcubW9iwNtQWGcFzJpIf9kAcR6VQgz2Gn_aem_KQl4nQJhi_6uyYmFKnhwzg,,,,,,54.7967,55.2952,,,,,,,,,,,,0,f,w88.png,,,,,,55.2954,56.8127,j,0,1.4532,,0,2,2,77,1,filler_假詞,,,了物,,
