hellorotuine.started,hellorotuine.stopped,hellokey.keys,hellokey.rt,hellokey.duration,participant,性別,年齡,台語檢定成績,date,expName,psychopyVersion,OS,frameRate,instructionroutine.started,instructionroutine.stopped,intructionkeyboard.keys,intructionkeyboard.rt,intructionkeyboard.duration,fixation.started,fixation.stopped,practiceroutine.started,practiceroutine.stopped,practrial.keys,practrial.rt,practrial.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,臺羅,isword,response,ifile,pracroutine.started,pracroutine.stopped,prackey.keys,prackey.rt,prackey.duration,trialroutine.started,trialroutine.stopped,trialkeyboard.keys,trialkeyboard.corr,trialkeyboard.rt,trialkeyboard.duration,trialloop.thisRepN,trialloop.thisTrialN,trialloop.thisN,trialloop.thisIndex,trialloop.ran,分組,台語詞頻分組,華語詞頻分組,漢字,thanksroutine.started,thanksroutine.stopped
0.0004,46.7557,space,46.7296,,190893,男,65,B2,2026-05-01_18h23.56.689,ldt,2025.1.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,190893,男,65,B2,2026-05-01_18h23.56.689,ldt,2025.1.1,Win32,59.88023952,46.7559,64.1229,space,17.3344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,190893,男,65,B2,2026-05-01_18h23.56.689,ldt,2025.1.1,Win32,59.88023952,,,,,,64.1261,64.6234,64.6237,66.692,j,2.0293,,0,0,0,2,1,__,1,j,w49.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,190893,男,65,B2,2026-05-01_18h23.56.689,ldt,2025.1.1,Win32,59.88023952,,,,,,66.6924,67.1924,67.1927,68.8107,f,1.5801,,0,1,1,0,1,__,1,j,w40.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,190893,男,65,B2,2026-05-01_18h23.56.689,ldt,2025.1.1,Win32,59.88023952,,,,,,68.811,69.3112,69.3115,71.6135,f,2.2682,,0,2,2,1,1,__,0,f,w92.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,190893,男,65,B2,2026-05-01_18h23.56.689,ldt,2025.1.1,Win32,59.88023952,,,,,,71.6138,72.1035,72.1038,75.0669,j,2.9079,,0,3,3,3,1,__,0,f,w97.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,190893,男,65,B2,2026-05-01_18h23.56.689,ldt,2025.1.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,75.0672,78.1868,space,3.0866,,,,,,,,,,,,,,,,,,
,,,,,190893,男,65,B2,2026-05-01_18h23.56.689,ldt,2025.1.1,Win32,59.88023952,,,,,,78.1904,78.6872,,,,,,,,,,,í-king,1,j,w1.png,,,,,,78.6876,80.1722,j,1,1.4427,,0,0,0,0,1,實驗材料,懸,懸,已經,,
,,,,,190893,男,65,B2,2026-05-01_18h23.56.689,ldt,2025.1.1,Win32,59.88023952,,,,,,80.1725,80.6725,,,,,,,,,,,,0,f,w84.png,,,,,,80.6728,82.8081,f,1,2.1009,,0,1,1,73,1,filler_假詞,,,川角,,
,,,,,190893,男,65,B2,2026-05-01_18h23.56.689,ldt,2025.1.1,Win32,59.88023952,,,,,,82.8083,83.3225,,,,,,,,,,,huâinn-ti̍t/huînn-ti̍t,1,j,w48.png,,,,,,83.3229,84.3094,j,1,0.9529,,0,2,2,39,1,filler_純台語詞,,,橫直,,
,,,,,190893,男,65,B2,2026-05-01_18h23.56.689,ldt,2025.1.1,Win32,59.88023952,,,,,,84.3099,84.8099,,,,,,,,,,,hòng-siā,1,j,w22.png,,,,,,84.8103,86.2782,j,1,1.4267,,0,3,3,17,1,實驗材料,懸,低,放射,,
,,,,,190893,男,65,B2,2026-05-01_18h23.56.689,ldt,2025.1.1,Win32,59.88023952,,,,,,86.2784,86.7786,,,,,,,,,,,,0,f,w81.png,,,,,,86.7789,88.3469,f,1,1.5339,,0,4,4,70,1,filler_假詞,,,部斑,,
,,,,,190893,男,65,B2,2026-05-01_18h23.56.689,ldt,2025.1.1,Win32,59.88023952,,,,,,88.3472,88.8474,,,,,,,,,,,,0,f,w90.png,,,,,,88.8477,90.1821,f,1,1.2987,,0,5,5,79,1,filler_假詞,,,失務,,
,,,,,190893,男,65,B2,2026-05-01_18h23.56.689,ldt,2025.1.1,Win32,59.88023952,,,,,,90.1823,90.6826,,,,,,,,,,,tsí-sòo,1,j,w31.png,,,,,,90.6829,91.7002,j,1,0.9837,,0,6,6,24,1,實驗材料,低,懸,指數,,
,,,,,190893,男,65,B2,2026-05-01_18h23.56.689,ldt,2025.1.1,Win32,59.88023952,,,,,,91.7005,92.2007,,,,,,,,,,,hām-bîn,1,j,w44.png,,,,,,92.2009,93.9192,j,1,1.6828,,0,7,7,35,1,filler_純台語詞,,,陷眠,,
