hellorotuine.started,hellorotuine.stopped,hellokey.keys,hellokey.rt,hellokey.duration,participant,性別,年齡,台語檢定成績,date,expName,psychopyVersion,OS,frameRate,instructionroutine.started,instructionroutine.stopped,intructionkeyboard.keys,intructionkeyboard.rt,intructionkeyboard.duration,fixation.started,fixation.stopped,practiceroutine.started,practiceroutine.stopped,practrial.keys,practrial.rt,practrial.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,臺羅,isword,response,ifile,pracroutine.started,pracroutine.stopped,prackey.keys,prackey.rt,prackey.duration,trialroutine.started,trialroutine.stopped,trialkeyboard.keys,trialkeyboard.corr,trialkeyboard.rt,trialkeyboard.duration,trialloop.thisRepN,trialloop.thisTrialN,trialloop.thisN,trialloop.thisIndex,trialloop.ran,分組,台語詞頻分組,華語詞頻分組,漢字,thanksroutine.started,thanksroutine.stopped
0.0006,19.9276,space,19.877,,672184,男,28,C1,2026-04-30_16h44.31.367,ldt,2025.1.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,672184,男,28,C1,2026-04-30_16h44.31.367,ldt,2025.1.1,Win32,59.88023952,19.928,30.0448,space,10.0906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,672184,男,28,C1,2026-04-30_16h44.31.367,ldt,2025.1.1,Win32,59.88023952,,,,,,30.0517,30.5272,30.5283,32.0515,j,1.4485,,0,0,0,0,1,__,1,j,w40.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,672184,男,28,C1,2026-04-30_16h44.31.367,ldt,2025.1.1,Win32,59.88023952,,,,,,32.0524,32.557,32.5576,33.8142,f,1.2128,,0,1,1,3,1,__,0,f,w97.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,672184,男,28,C1,2026-04-30_16h44.31.367,ldt,2025.1.1,Win32,59.88023952,,,,,,33.8158,34.2932,34.2939,35.1078,j,0.7399,,0,2,2,2,1,__,1,j,w49.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,672184,男,28,C1,2026-04-30_16h44.31.367,ldt,2025.1.1,Win32,59.88023952,,,,,,35.1093,35.6192,35.6205,36.6223,f,0.9591,,0,3,3,1,1,__,0,f,w92.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,672184,男,28,C1,2026-04-30_16h44.31.367,ldt,2025.1.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,36.6229,40.6744,space,4.0255,,,,,,,,,,,,,,,,,,
,,,,,672184,男,28,C1,2026-04-30_16h44.31.367,ldt,2025.1.1,Win32,59.88023952,,,,,,40.6783,41.1497,,,,,,,,,,,hâng-ūn,1,j,w17.png,,,,,,41.1513,42.8048,j,1,1.5795,,0,0,0,14,1,實驗材料,低,低,航運,,
,,,,,672184,男,28,C1,2026-04-30_16h44.31.367,ldt,2025.1.1,Win32,59.88023952,,,,,,42.8062,43.3047,,,,,,,,,,,,0,f,w75.png,,,,,,43.305,44.1447,f,1,0.7948,,0,1,1,64,1,filler_假詞,,,野吉,,
,,,,,672184,男,28,C1,2026-04-30_16h44.31.367,ldt,2025.1.1,Win32,59.88023952,,,,,,44.1459,44.646,,,,,,,,,,,,0,f,w63.png,,,,,,44.647,45.6263,f,1,0.9339,,0,2,2,52,1,filler_假詞,,,語情,,
,,,,,672184,男,28,C1,2026-04-30_16h44.31.367,ldt,2025.1.1,Win32,59.88023952,,,,,,45.6277,46.1289,,,,,,,,,,,,0,f,w77.png,,,,,,46.1291,46.8703,f,1,0.6974,,0,3,3,66,1,filler_假詞,,,土悲,,
,,,,,672184,男,28,C1,2026-04-30_16h44.31.367,ldt,2025.1.1,Win32,59.88023952,,,,,,46.8713,47.3479,,,,,,,,,,,tsi-hù,1,j,w37.png,,,,,,47.3483,48.3177,j,1,0.894,,0,4,4,30,1,實驗材料,低,懸,支付,,
