hellorotuine.started,hellorotuine.stopped,hellokey.keys,hellokey.rt,hellokey.duration,participant,性別,年齡,台語檢定成績,date,expName,psychopyVersion,OS,frameRate,fbclid,instructionroutine.started,instructionroutine.stopped,intructionkeyboard.keys,intructionkeyboard.rt,intructionkeyboard.duration,fixation.started,fixation.stopped,practiceroutine.started,practiceroutine.stopped,practrial.keys,practrial.rt,practrial.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,臺羅,isword,response,ifile,pracroutine.started,pracroutine.stopped,prackey.keys,prackey.rt,prackey.duration,trialroutine.started,trialroutine.stopped,trialkeyboard.keys,trialkeyboard.corr,trialkeyboard.rt,trialkeyboard.duration,trialloop.thisRepN,trialloop.thisTrialN,trialloop.thisN,trialloop.thisIndex,trialloop.ran,分組,台語詞頻分組,華語詞頻分組,漢字,thanksroutine.started,thanksroutine.stopped
0.0005,14.6048,space,14.5797,,650996,F,50,B2,2026-05-01_09h42.18.257,ldt,2025.1.1,Win32,59.88023952,IwY2xjawRg4KJleHRuA2FlbQIxMABicmlkETF0aVJleXE3VUVtVGZ2TmZvc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHidphgq1Hy9EICqL71HjEmFQ4zLps-1YXlka-RURyRVEDNiq7_XCb0kaTHgW_aem_PL16qI-9a2mNAVIVe1jwew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,650996,F,50,B2,2026-05-01_09h42.18.257,ldt,2025.1.1,Win32,59.88023952,IwY2xjawRg4KJleHRuA2FlbQIxMABicmlkETF0aVJleXE3VUVtVGZ2TmZvc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHidphgq1Hy9EICqL71HjEmFQ4zLps-1YXlka-RURyRVEDNiq7_XCb0kaTHgW_aem_PL16qI-9a2mNAVIVe1jwew,14.6052,28.9436,space,14.3073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,650996,F,50,B2,2026-05-01_09h42.18.257,ldt,2025.1.1,Win32,59.88023952,IwY2xjawRg4KJleHRuA2FlbQIxMABicmlkETF0aVJleXE3VUVtVGZ2TmZvc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHidphgq1Hy9EICqL71HjEmFQ4zLps-1YXlka-RURyRVEDNiq7_XCb0kaTHgW_aem_PL16qI-9a2mNAVIVe1jwew,,,,,,28.9475,29.4437,29.4449,31.1275,f,1.6535,,0,0,0,3,1,__,0,f,w97.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,650996,F,50,B2,2026-05-01_09h42.18.257,ldt,2025.1.1,Win32,59.88023952,IwY2xjawRg4KJleHRuA2FlbQIxMABicmlkETF0aVJleXE3VUVtVGZ2TmZvc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHidphgq1Hy9EICqL71HjEmFQ4zLps-1YXlka-RURyRVEDNiq7_XCb0kaTHgW_aem_PL16qI-9a2mNAVIVe1jwew,,,,,,31.1283,31.6275,31.6282,34.0452,f,2.3906,,0,1,1,1,1,__,0,f,w92.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,650996,F,50,B2,2026-05-01_09h42.18.257,ldt,2025.1.1,Win32,59.88023952,IwY2xjawRg4KJleHRuA2FlbQIxMABicmlkETF0aVJleXE3VUVtVGZ2TmZvc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHidphgq1Hy9EICqL71HjEmFQ4zLps-1YXlka-RURyRVEDNiq7_XCb0kaTHgW_aem_PL16qI-9a2mNAVIVe1jwew,,,,,,34.046,34.5452,34.5458,35.7958,f,1.2291,,0,2,2,0,1,__,1,j,w40.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,650996,F,50,B2,2026-05-01_09h42.18.257,ldt,2025.1.1,Win32,59.88023952,IwY2xjawRg4KJleHRuA2FlbQIxMABicmlkETF0aVJleXE3VUVtVGZ2TmZvc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHidphgq1Hy9EICqL71HjEmFQ4zLps-1YXlka-RURyRVEDNiq7_XCb0kaTHgW_aem_PL16qI-9a2mNAVIVe1jwew,,,,,,35.7968,36.296,36.2967,37.213,j,0.8884,,0,3,3,2,1,__,1,j,w49.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,650996,F,50,B2,2026-05-01_09h42.18.257,ldt,2025.1.1,Win32,59.88023952,IwY2xjawRg4KJleHRuA2FlbQIxMABicmlkETF0aVJleXE3VUVtVGZ2TmZvc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHidphgq1Hy9EICqL71HjEmFQ4zLps-1YXlka-RURyRVEDNiq7_XCb0kaTHgW_aem_PL16qI-9a2mNAVIVe1jwew,,,,,,,,,,,,,,,,,,,,,,37.2136,39.9642,space,2.7182,,,,,,,,,,,,,,,,,,
,,,,,650996,F,50,B2,2026-05-01_09h42.18.257,ldt,2025.1.1,Win32,59.88023952,IwY2xjawRg4KJleHRuA2FlbQIxMABicmlkETF0aVJleXE3VUVtVGZ2TmZvc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHidphgq1Hy9EICqL71HjEmFQ4zLps-1YXlka-RURyRVEDNiq7_XCb0kaTHgW_aem_PL16qI-9a2mNAVIVe1jwew,,,,,,39.9691,40.4642,,,,,,,,,,,siu-thiann,1,j,w21.png,,,,,,40.466,41.7648,j,1,1.267,,0,0,0,16,1,實驗材料,懸,低,收聽,,
,,,,,650996,F,50,B2,2026-05-01_09h42.18.257,ldt,2025.1.1,Win32,59.88023952,IwY2xjawRg4KJleHRuA2FlbQIxMABicmlkETF0aVJleXE3VUVtVGZ2TmZvc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHidphgq1Hy9EICqL71HjEmFQ4zLps-1YXlka-RURyRVEDNiq7_XCb0kaTHgW_aem_PL16qI-9a2mNAVIVe1jwew,,,,,,41.7654,42.2651,,,,,,,,,,,,0,f,w88.png,,,,,,42.2658,45.2993,f,1,3.0039,,0,1,1,77,1,filler_假詞,,,了物,,
,,,,,650996,F,50,B2,2026-05-01_09h42.18.257,ldt,2025.1.1,Win32,59.88023952,IwY2xjawRg4KJleHRuA2FlbQIxMABicmlkETF0aVJleXE3VUVtVGZ2TmZvc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHidphgq1Hy9EICqL71HjEmFQ4zLps-1YXlka-RURyRVEDNiq7_XCb0kaTHgW_aem_PL16qI-9a2mNAVIVe1jwew,,,,,,45.2997,45.7995,,,,,,,,,,,khòng-sòo,1,j,w18.png,,,,,,45.7998,46.8832,f,0,1.0599,,0,2,2,15,1,實驗材料,低,低,控訴,,
,,,,,650996,F,50,B2,2026-05-01_09h42.18.257,ldt,2025.1.1,Win32,59.88023952,IwY2xjawRg4KJleHRuA2FlbQIxMABicmlkETF0aVJleXE3VUVtVGZ2TmZvc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHidphgq1Hy9EICqL71HjEmFQ4zLps-1YXlka-RURyRVEDNiq7_XCb0kaTHgW_aem_PL16qI-9a2mNAVIVe1jwew,,,,,,46.8835,47.3836,,,,,,,,,,,i-kì/i-kù,1,j,w33.png,,,,,,47.3844,49.4676,f,0,2.0503,,0,3,3,26,1,實驗材料,低,懸,依據,,
,,,,,650996,F,50,B2,2026-05-01_09h42.18.257,ldt,2025.1.1,Win32,59.88023952,IwY2xjawRg4KJleHRuA2FlbQIxMABicmlkETF0aVJleXE3VUVtVGZ2TmZvc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHidphgq1Hy9EICqL71HjEmFQ4zLps-1YXlka-RURyRVEDNiq7_XCb0kaTHgW_aem_PL16qI-9a2mNAVIVe1jwew,,,,,,49.4681,49.968,,,,,,,,,,,,0,f,w69.png,,,,,,49.9686,53.4691,f,1,3.4762,,0,4,4,58,1,filler_假詞,,,把氣,,
,,,,,650996,F,50,B2,2026-05-01_09h42.18.257,ldt,2025.1.1,Win32,59.88023952,IwY2xjawRg4KJleHRuA2FlbQIxMABicmlkETF0aVJleXE3VUVtVGZ2TmZvc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHidphgq1Hy9EICqL71HjEmFQ4zLps-1YXlka-RURyRVEDNiq7_XCb0kaTHgW_aem_PL16qI-9a2mNAVIVe1jwew,,,,,,53.4694,53.9693,,,,,,,,,,,hòng-siā,1,j,w22.png,,,,,,53.9698,55.2031,j,1,1.2062,,0,5,5,17,1,實驗材料,懸,低,放射,,
,,,,,650996,F,50,B2,2026-05-01_09h42.18.257,ldt,2025.1.1,Win32,59.88023952,IwY2xjawRg4KJleHRuA2FlbQIxMABicmlkETF0aVJleXE3VUVtVGZ2TmZvc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHidphgq1Hy9EICqL71HjEmFQ4zLps-1YXlka-RURyRVEDNiq7_XCb0kaTHgW_aem_PL16qI-9a2mNAVIVe1jwew,,,,,,55.2037,55.7034,,,,,,,,,,,liáu-kái,1,j,w7.png,,,,,,55.704,56.4372,j,1,0.7007,,0,6,6,6,1,實驗材料,懸,懸,了解,,
,,,,,650996,F,50,B2,2026-05-01_09h42.18.257,ldt,2025.1.1,Win32,59.88023952,IwY2xjawRg4KJleHRuA2FlbQIxMABicmlkETF0aVJleXE3VUVtVGZ2TmZvc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHidphgq1Hy9EICqL71HjEmFQ4zLps-1YXlka-RURyRVEDNiq7_XCb0kaTHgW_aem_PL16qI-9a2mNAVIVe1jwew,,,,,,56.4376,56.9373,,,,,,,,,,,,0,f,w51.png,,,,,,56.9379,59.6047,f,1,2.6446,,0,7,7,40,1,filler_假詞,,,線瓜,,
,,,,,650996,F,50,B2,2026-05-01_09h42.18.257,ldt,2025.1.1,Win32,59.88023952,IwY2xjawRg4KJleHRuA2FlbQIxMABicmlkETF0aVJleXE3VUVtVGZ2TmZvc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHidphgq1Hy9EICqL71HjEmFQ4zLps-1YXlka-RURyRVEDNiq7_XCb0kaTHgW_aem_PL16qI-9a2mNAVIVe1jwew,,,,,,59.605,60.105,,,,,,,,,,,kíng-tsìng,1,j,w16.png,,,,,,60.1057,62.0057,j,1,1.8683,,0,8,8,13,1,實驗材料,低,低,警政,,
,,,,,650996,F,50,B2,2026-05-01_09h42.18.257,ldt,2025.1.1,Win32,59.88023952,IwY2xjawRg4KJleHRuA2FlbQIxMABicmlkETF0aVJleXE3VUVtVGZ2TmZvc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHidphgq1Hy9EICqL71HjEmFQ4zLps-1YXlka-RURyRVEDNiq7_XCb0kaTHgW_aem_PL16qI-9a2mNAVIVe1jwew,,,,,,62.0059,62.5058,,,,,,,,,,,,0,f,w65.png,,,,,,62.5063,64.957,j,0,2.4171,,0,9,9,54,1,filler_假詞,,,分然,,
,,,,,650996,F,50,B2,2026-05-01_09h42.18.257,ldt,2025.1.1,Win32,59.88023952,IwY2xjawRg4KJleHRuA2FlbQIxMABicmlkETF0aVJleXE3VUVtVGZ2TmZvc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHidphgq1Hy9EICqL71HjEmFQ4zLps-1YXlka-RURyRVEDNiq7_XCb0kaTHgW_aem_PL16qI-9a2mNAVIVe1jwew,,,,,,64.9576,65.4572,,,,,,,,,,,su-uî,1,j,w32.png,,,,,,65.4576,66.3741,f,0,0.8838,,0,10,10,25,1,實驗材料,低,懸,思維,,
,,,,,650996,F,50,B2,2026-05-01_09h42.18.257,ldt,2025.1.1,Win32,59.88023952,IwY2xjawRg4KJleHRuA2FlbQIxMABicmlkETF0aVJleXE3VUVtVGZ2TmZvc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHidphgq1Hy9EICqL71HjEmFQ4zLps-1YXlka-RURyRVEDNiq7_XCb0kaTHgW_aem_PL16qI-9a2mNAVIVe1jwew,,,,,,66.3745,66.8743,,,,,,,,,,,su-iàu,1,j,w4.png,,,,,,66.8749,67.658,j,1,0.7501,,0,11,11,3,1,實驗材料,懸,懸,需要,,
,,,,,650996,F,50,B2,2026-05-01_09h42.18.257,ldt,2025.1.1,Win32,59.88023952,IwY2xjawRg4KJleHRuA2FlbQIxMABicmlkETF0aVJleXE3VUVtVGZ2TmZvc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHidphgq1Hy9EICqL71HjEmFQ4zLps-1YXlka-RURyRVEDNiq7_XCb0kaTHgW_aem_PL16qI-9a2mNAVIVe1jwew,,,,,,67.6586,68.1581,,,,,,,,,,,,0,f,w59.png,,,,,,68.1585,69.2751,f,1,1.084,,0,12,12,48,1,filler_假詞,,,貓快,,
,,,,,650996,F,50,B2,2026-05-01_09h42.18.257,ldt,2025.1.1,Win32,59.88023952,IwY2xjawRg4KJleHRuA2FlbQIxMABicmlkETF0aVJleXE3VUVtVGZ2TmZvc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHidphgq1Hy9EICqL71HjEmFQ4zLps-1YXlka-RURyRVEDNiq7_XCb0kaTHgW_aem_PL16qI-9a2mNAVIVe1jwew,,,,,,69.2755,69.7755,,,,,,,,,,,,0,f,w53.png,,,,,,69.7761,70.5924,j,0,0.789,,0,13,13,42,1,filler_假詞,,,水空,,
,,,,,650996,F,50,B2,2026-05-01_09h42.18.257,ldt,2025.1.1,Win32,59.88023952,IwY2xjawRg4KJleHRuA2FlbQIxMABicmlkETF0aVJleXE3VUVtVGZ2TmZvc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHidphgq1Hy9EICqL71HjEmFQ4zLps-1YXlka-RURyRVEDNiq7_XCb0kaTHgW_aem_PL16qI-9a2mNAVIVe1jwew,,,,,,70.5926,71.0927,,,,,,,,,,,,0,f,w86.png,,,,,,71.0933,73.3433,j,0,2.2257,,0,14,14,75,1,filler_假詞,,,涼層,,
,,,,,650996,F,50,B2,2026-05-01_09h42.18.257,ldt,2025.1.1,Win32,59.88023952,IwY2xjawRg4KJleHRuA2FlbQIxMABicmlkETF0aVJleXE3VUVtVGZ2TmZvc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHidphgq1Hy9EICqL71HjEmFQ4zLps-1YXlka-RURyRVEDNiq7_XCb0kaTHgW_aem_PL16qI-9a2mNAVIVe1jwew,,,,,,73.3436,73.8436,,,,,,,,,,,būn-tê/būn-tuê,1,j,w3.png,,,,,,73.8444,74.5604,j,1,0.6844,,0,15,15,2,1,實驗材料,懸,懸,問題,,
,,,,,650996,F,50,B2,2026-05-01_09h42.18.257,ldt,2025.1.1,Win32,59.88023952,IwY2xjawRg4KJleHRuA2FlbQIxMABicmlkETF0aVJleXE3VUVtVGZ2TmZvc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHidphgq1Hy9EICqL71HjEmFQ4zLps-1YXlka-RURyRVEDNiq7_XCb0kaTHgW_aem_PL16qI-9a2mNAVIVe1jwew,,,,,,74.5609,75.0607,,,,,,,,,,,,0,f,w71.png,,,,,,75.061,77.1447,j,0,2.0545,,0,16,16,60,1,filler_假詞,,,力巧,,
,,,,,650996,F,50,B2,2026-05-01_09h42.18.257,ldt,2025.1.1,Win32,59.88023952,IwY2xjawRg4KJleHRuA2FlbQIxMABicmlkETF0aVJleXE3VUVtVGZ2TmZvc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHidphgq1Hy9EICqL71HjEmFQ4zLps-1YXlka-RURyRVEDNiq7_XCb0kaTHgW_aem_PL16qI-9a2mNAVIVe1jwew,,,,,,77.1451,77.6451,,,,,,,,,,,kuè--lâi,1,j,w8.png,,,,,,77.6455,78.2953,j,1,0.6179,,0,17,17,7,1,實驗材料,懸,懸,過來,,
