hellorotuine.started,hellorotuine.stopped,hellokey.keys,hellokey.rt,hellokey.duration,participant,性別,年齡,台語檢定成績,date,expName,psychopyVersion,OS,frameRate,instructionroutine.started,instructionroutine.stopped,intructionkeyboard.keys,intructionkeyboard.rt,intructionkeyboard.duration,fixation.started,fixation.stopped,practiceroutine.started,practiceroutine.stopped,practrial.keys,practrial.rt,practrial.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,臺羅,isword,response,ifile,pracroutine.started,pracroutine.stopped,prackey.keys,prackey.rt,prackey.duration,trialroutine.started,trialroutine.stopped,trialkeyboard.keys,trialkeyboard.corr,trialkeyboard.rt,trialkeyboard.duration,trialloop.thisRepN,trialloop.thisTrialN,trialloop.thisN,trialloop.thisIndex,trialloop.ran,分組,台語詞頻分組,華語詞頻分組,漢字,thanksroutine.started,thanksroutine.stopped
0.0002,15.85,space,15.8187,,550552,男,33,C1,2026-04-30_16h19.52.274,ldt,2025.1.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,550552,男,33,C1,2026-04-30_16h19.52.274,ldt,2025.1.1,Win32,60.24096386,15.8504,21.5637,space,5.6835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,550552,男,33,C1,2026-04-30_16h19.52.274,ldt,2025.1.1,Win32,60.24096386,,,,,,21.5685,22.0688,22.0691,24.7609,f,2.6551,,0,0,0,3,1,__,0,f,w97.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,550552,男,33,C1,2026-04-30_16h19.52.274,ldt,2025.1.1,Win32,60.24096386,,,,,,24.7612,25.2606,25.2609,26.3433,j,1.0469,,0,1,1,0,1,__,1,j,w40.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,550552,男,33,C1,2026-04-30_16h19.52.274,ldt,2025.1.1,Win32,60.24096386,,,,,,26.3437,26.8437,26.8439,27.7261,j,0.8444,,0,2,2,2,1,__,1,j,w49.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,550552,男,33,C1,2026-04-30_16h19.52.274,ldt,2025.1.1,Win32,60.24096386,,,,,,27.7271,28.2265,28.2275,29.9417,f,1.6784,,0,3,3,1,1,__,0,f,w92.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,550552,男,33,C1,2026-04-30_16h19.52.274,ldt,2025.1.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,29.9426,35.9398,space,5.9645,,,,,,,,,,,,,,,,,,
,,,,,550552,男,33,C1,2026-04-30_16h19.52.274,ldt,2025.1.1,Win32,60.24096386,,,,,,35.9449,36.4392,,,,,,,,,,,,0,f,w68.png,,,,,,36.4412,40.1043,f,1,3.6302,,0,0,0,57,1,filler_假詞,,,變縱,,
,,,,,550552,男,33,C1,2026-04-30_16h19.52.274,ldt,2025.1.1,Win32,60.24096386,,,,,,40.105,40.6031,,,,,,,,,,,,0,f,w73.png,,,,,,40.604,42.5688,f,1,1.903,,0,1,1,62,1,filler_假詞,,,腹伏,,
,,,,,550552,男,33,C1,2026-04-30_16h19.52.274,ldt,2025.1.1,Win32,60.24096386,,,,,,42.569,43.0686,,,,,,,,,,,tsi-hù,1,j,w37.png,,,,,,43.0688,45.1179,j,1,2.0194,,0,2,2,30,1,實驗材料,低,懸,支付,,
,,,,,550552,男,33,C1,2026-04-30_16h19.52.274,ldt,2025.1.1,Win32,60.24096386,,,,,,45.1187,45.618,,,,,,,,,,,iông-kuàn,1,j,w15.png,,,,,,45.6189,46.4338,j,1,0.7751,,0,3,3,12,1,實驗材料,低,低,融券,,
,,,,,550552,男,33,C1,2026-04-30_16h19.52.274,ldt,2025.1.1,Win32,60.24096386,,,,,,46.4341,46.9335,,,,,,,,,,,bú-gí/bú-gú,1,j,w23.png,,,,,,46.9338,48.4828,j,1,1.5161,,0,4,4,18,1,實驗材料,懸,低,母語,,
