hellorotuine.started,hellorotuine.stopped,hellokey.keys,hellokey.rt,hellokey.duration,participant,性別,年齡,台語檢定成績,date,expName,psychopyVersion,OS,frameRate,instructionroutine.started,instructionroutine.stopped,intructionkeyboard.keys,intructionkeyboard.rt,intructionkeyboard.duration,fixation.started,fixation.stopped,practiceroutine.started,practiceroutine.stopped,practrial.keys,practrial.rt,practrial.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,臺羅,isword,response,ifile,pracroutine.started,pracroutine.stopped,prackey.keys,prackey.rt,prackey.duration,trialroutine.started,trialroutine.stopped,trialkeyboard.keys,trialkeyboard.corr,trialkeyboard.rt,trialkeyboard.duration,trialloop.thisRepN,trialloop.thisTrialN,trialloop.thisN,trialloop.thisIndex,trialloop.ran,分組,台語詞頻分組,華語詞頻分組,漢字,thanksroutine.started,thanksroutine.stopped
0.0002,35.1165,space,35.1038,,163060,F,46,B2,2026-04-30_19h20.34.065,ldt,2025.1.1,Win32,172.4137931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,163060,F,46,B2,2026-04-30_19h20.34.065,ldt,2025.1.1,Win32,172.4137931,35.1166,45.5343,space,10.4064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,163060,F,46,B2,2026-04-30_19h20.34.065,ldt,2025.1.1,Win32,172.4137931,,,,,,45.5377,46.0342,46.0348,47.6782,j,1.6221,,0,0,0,2,1,__,1,j,w49.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,163060,F,46,B2,2026-04-30_19h20.34.065,ldt,2025.1.1,Win32,172.4137931,,,,,,47.6789,48.178,48.1787,50.9361,f,2.7403,,0,1,1,3,1,__,0,f,w97.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,163060,F,46,B2,2026-04-30_19h20.34.065,ldt,2025.1.1,Win32,172.4137931,,,,,,50.9362,51.4338,51.4344,53.3556,f,1.897,,0,2,2,1,1,__,0,f,w92.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,163060,F,46,B2,2026-04-30_19h20.34.065,ldt,2025.1.1,Win32,172.4137931,,,,,,53.356,53.8561,53.8567,55.0504,f,1.1765,,0,3,3,0,1,__,1,j,w40.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,163060,F,46,B2,2026-04-30_19h20.34.065,ldt,2025.1.1,Win32,172.4137931,,,,,,,,,,,,,,,,,,,,,,55.051,60.6228,space,5.5622,,,,,,,,,,,,,,,,,,
,,,,,163060,F,46,B2,2026-04-30_19h20.34.065,ldt,2025.1.1,Win32,172.4137931,,,,,,60.6255,61.1227,,,,,,,,,,,kiù-miā,1,j,w26.png,,,,,,61.1238,62.5784,f,0,1.4365,,0,0,0,21,1,實驗材料,懸,低,救命,,
,,,,,163060,F,46,B2,2026-04-30_19h20.34.065,ldt,2025.1.1,Win32,172.4137931,,,,,,62.5789,63.0775,,,,,,,,,,,khe-tsuí/khue-tsuí,1,j,w27.png,,,,,,63.0781,64.2983,j,1,1.1964,,0,1,1,22,1,實驗材料,懸,低,溪水,,
,,,,,163060,F,46,B2,2026-04-30_19h20.34.065,ldt,2025.1.1,Win32,172.4137931,,,,,,64.2986,64.7948,,,,,,,,,,,tsha-ī,1,j,w34.png,,,,,,64.7954,65.9794,f,0,1.1614,,0,2,2,27,1,實驗材料,低,懸,差異,,
,,,,,163060,F,46,B2,2026-04-30_19h20.34.065,ldt,2025.1.1,Win32,172.4137931,,,,,,65.98,66.478,,,,,,,,,,,hāu-senn/hāu-sinn,1,j,w45.png,,,,,,66.4787,67.3,j,1,0.7978,,0,3,3,36,1,filler_純台語詞,,,後生,,
,,,,,163060,F,46,B2,2026-04-30_19h20.34.065,ldt,2025.1.1,Win32,172.4137931,,,,,,67.3005,67.8,,,,,,,,,,,uî-pio,1,j,w13.png,,,,,,67.8006,69.3375,f,0,1.5211,,0,4,4,10,1,實驗材料,低,低,圍標,,
,,,,,163060,F,46,B2,2026-04-30_19h20.34.065,ldt,2025.1.1,Win32,172.4137931,,,,,,69.3376,69.8336,,,,,,,,,,,hiau-pai,1,j,w46.png,,,,,,69.8342,70.6281,j,1,0.7685,,0,5,5,37,1,filler_純台語詞,,,囂俳,,
,,,,,163060,F,46,B2,2026-04-30_19h20.34.065,ldt,2025.1.1,Win32,172.4137931,,,,,,70.6286,71.128,,,,,,,,,,,,0,f,w89.png,,,,,,71.1287,72.2441,f,1,1.0993,,0,6,6,78,1,filler_假詞,,,義活,,
,,,,,163060,F,46,B2,2026-04-30_19h20.34.065,ldt,2025.1.1,Win32,172.4137931,,,,,,72.2447,72.7446,,,,,,,,,,,,0,f,w55.png,,,,,,72.7452,73.8577,f,1,1.0971,,0,7,7,44,1,filler_假詞,,,苦碗,,
,,,,,163060,F,46,B2,2026-04-30_19h20.34.065,ldt,2025.1.1,Win32,172.4137931,,,,,,73.8578,74.3557,,,,,,,,,,,,0,f,w63.png,,,,,,74.3559,76.0997,j,0,1.718,,0,8,8,52,1,filler_假詞,,,語情,,
,,,,,163060,F,46,B2,2026-04-30_19h20.34.065,ldt,2025.1.1,Win32,172.4137931,,,,,,76.0998,76.5996,,,,,,,,,,,,0,f,w58.png,,,,,,76.6,77.9209,f,1,1.304,,0,9,9,47,1,filler_假詞,,,輕牛,,
,,,,,163060,F,46,B2,2026-04-30_19h20.34.065,ldt,2025.1.1,Win32,172.4137931,,,,,,77.9211,78.422,,,,,,,,,,,,0,f,w69.png,,,,,,78.4225,79.3712,f,1,0.9327,,0,10,10,58,1,filler_假詞,,,把氣,,
,,,,,163060,F,46,B2,2026-04-30_19h20.34.065,ldt,2025.1.1,Win32,172.4137931,,,,,,79.3714,79.8722,,,,,,,,,,,,0,f,w67.png,,,,,,79.8728,81.9878,j,0,2.0991,,0,11,11,56,1,filler_假詞,,,出措,,
,,,,,163060,F,46,B2,2026-04-30_19h20.34.065,ldt,2025.1.1,Win32,172.4137931,,,,,,81.9881,82.4888,,,,,,,,,,,,0,f,w59.png,,,,,,82.4894,84.1989,f,1,1.6938,,0,12,12,48,1,filler_假詞,,,貓快,,
,,,,,163060,F,46,B2,2026-04-30_19h20.34.065,ldt,2025.1.1,Win32,172.4137931,,,,,,84.199,84.6999,,,,,,,,,,,,0,f,w87.png,,,,,,84.7005,86.1389,j,0,1.4201,,0,13,13,76,1,filler_假詞,,,大無,,
,,,,,163060,F,46,B2,2026-04-30_19h20.34.065,ldt,2025.1.1,Win32,172.4137931,,,,,,86.1394,86.639,,,,,,,,,,,huâinn-ti̍t/huînn-ti̍t,1,j,w48.png,,,,,,86.6399,87.4483,j,1,0.793,,0,14,14,39,1,filler_純台語詞,,,橫直,,
,,,,,163060,F,46,B2,2026-04-30_19h20.34.065,ldt,2025.1.1,Win32,172.4137931,,,,,,87.4485,87.9499,,,,,,,,,,,,0,f,w66.png,,,,,,87.9503,89.5168,f,1,1.5491,,0,15,15,55,1,filler_假詞,,,冒張,,
,,,,,163060,F,46,B2,2026-04-30_19h20.34.065,ldt,2025.1.1,Win32,172.4137931,,,,,,89.5175,90.0159,,,,,,,,,,,,0,f,w85.png,,,,,,90.0163,91.0717,f,1,1.0299,,0,16,16,74,1,filler_假詞,,,素鼠,,
,,,,,163060,F,46,B2,2026-04-30_19h20.34.065,ldt,2025.1.1,Win32,172.4137931,,,,,,91.0721,91.5717,,,,,,,,,,,,0,f,w90.png,,,,,,91.5721,93.077,f,1,1.4888,,0,17,17,79,1,filler_假詞,,,失務,,
,,,,,163060,F,46,B2,2026-04-30_19h20.34.065,ldt,2025.1.1,Win32,172.4137931,,,,,,93.0773,93.5764,,,,,,,,,,,,0,f,w76.png,,,,,,93.5768,94.9049,f,1,1.3012,,0,18,18,65,1,filler_假詞,,,製般,,
,,,,,163060,F,46,B2,2026-04-30_19h20.34.065,ldt,2025.1.1,Win32,172.4137931,,,,,,94.9053,95.4043,,,,,,,,,,,khòng-sòo,1,j,w18.png,,,,,,95.4046,96.5042,f,0,1.0773,,0,19,19,15,1,實驗材料,低,低,控訴,,
,,,,,163060,F,46,B2,2026-04-30_19h20.34.065,ldt,2025.1.1,Win32,172.4137931,,,,,,96.5044,97.0041,,,,,,,,,,,,0,f,w70.png,,,,,,97.0043,99.1094,f,1,2.0891,,0,20,20,59,1,filler_假詞,,,年指,,
,,,,,163060,F,46,B2,2026-04-30_19h20.34.065,ldt,2025.1.1,Win32,172.4137931,,,,,,99.1096,99.6104,,,,,,,,,,,,0,f,w77.png,,,,,,99.6109,101.8263,f,1,2.1989,,0,21,21,66,1,filler_假詞,,,土悲,,
,,,,,163060,F,46,B2,2026-04-30_19h20.34.065,ldt,2025.1.1,Win32,172.4137931,,,,,,101.8266,102.3269,,,,,,,,,,,,0,f,w78.png,,,,,,102.3273,104.1886,j,0,1.8509,,0,22,22,67,1,filler_假詞,,,假闊,,
,,,,,163060,F,46,B2,2026-04-30_19h20.34.065,ldt,2025.1.1,Win32,172.4137931,,,,,,104.1891,104.6888,,,,,,,,,,,hòng-siā,1,j,w22.png,,,,,,104.6896,105.8873,f,0,1.1827,,0,23,23,17,1,實驗材料,懸,低,放射,,
,,,,,163060,F,46,B2,2026-04-30_19h20.34.065,ldt,2025.1.1,Win32,172.4137931,,,,,,105.8876,106.3921,,,,,,,,,,,kíng-tsìng,1,j,w16.png,,,,,,106.3923,109.0873,f,0,2.6794,,0,24,24,13,1,實驗材料,低,低,警政,,
,,,,,163060,F,46,B2,2026-04-30_19h20.34.065,ldt,2025.1.1,Win32,172.4137931,,,,,,109.0874,109.5871,,,,,,,,,,,,0,f,w73.png,,,,,,109.5873,112.8735,f,1,3.2693,,0,25,25,62,1,filler_假詞,,,腹伏,,
,,,,,163060,F,46,B2,2026-04-30_19h20.34.065,ldt,2025.1.1,Win32,172.4137931,,,,,,112.8741,113.3683,,,,,,,,,,,hām-bîn,1,j,w44.png,,,,,,113.3688,114.1256,j,1,0.7293,,0,26,26,35,1,filler_純台語詞,,,陷眠,,
,,,,,163060,F,46,B2,2026-04-30_19h20.34.065,ldt,2025.1.1,Win32,172.4137931,,,,,,114.126,114.6231,,,,,,,,,,,su-uî,1,j,w32.png,,,,,,114.6236,115.8262,f,0,1.1746,,0,27,27,25,1,實驗材料,低,懸,思維,,
,,,,,163060,F,46,B2,2026-04-30_19h20.34.065,ldt,2025.1.1,Win32,172.4137931,,,,,,115.8266,116.3239,,,,,,,,,,,bân-phuê/bân-phê ,1,j,w42.png,,,,,,116.3244,117.0292,j,1,0.6777,,0,28,28,33,1,filler_純台語詞,,,蠻皮,,
,,,,,163060,F,46,B2,2026-04-30_19h20.34.065,ldt,2025.1.1,Win32,172.4137931,,,,,,117.0296,117.5251,,,,,,,,,,,,0,f,w86.png,,,,,,117.5254,118.4515,f,1,0.895,,0,29,29,75,1,filler_假詞,,,涼層,,
,,,,,163060,F,46,B2,2026-04-30_19h20.34.065,ldt,2025.1.1,Win32,172.4137931,,,,,,118.4518,118.9459,,,,,,,,,,,,0,f,w53.png,,,,,,118.9463,119.6666,f,1,0.694,,0,30,30,42,1,filler_假詞,,,水空,,
,,,,,163060,F,46,B2,2026-04-30_19h20.34.065,ldt,2025.1.1,Win32,172.4137931,,,,,,119.667,120.1644,,,,,,,,,,,tē-miâ/tuē-miâ,1,j,w25.png,,,,,,120.1646,121.0304,j,1,0.8343,,0,31,31,20,1,實驗材料,懸,低,地名,,
,,,,,163060,F,46,B2,2026-04-30_19h20.34.065,ldt,2025.1.1,Win32,172.4137931,,,,,,121.0306,121.5233,,,,,,,,,,,,0,f,w75.png,,,,,,121.5236,122.264,f,1,0.7134,,0,32,32,64,1,filler_假詞,,,野吉,,
,,,,,163060,F,46,B2,2026-04-30_19h20.34.065,ldt,2025.1.1,Win32,172.4137931,,,,,,122.2644,122.761,,,,,,,,,,,,0,f,w88.png,,,,,,122.7617,123.8659,f,1,1.0823,,0,33,33,77,1,filler_假詞,,,了物,,
,,,,,163060,F,46,B2,2026-04-30_19h20.34.065,ldt,2025.1.1,Win32,172.4137931,,,,,,123.8665,124.366,,,,,,,,,,,hôo-sîn,1,j,w47.png,,,,,,124.3666,125.0437,j,1,0.6616,,0,34,34,38,1,filler_純台語詞,,,胡蠅,,
,,,,,163060,F,46,B2,2026-04-30_19h20.34.065,ldt,2025.1.1,Win32,172.4137931,,,,,,125.0442,125.5439,,,,,,,,,,,guân-lâi,1,j,w5.png,,,,,,125.5444,126.5489,j,1,0.9889,,0,35,35,4,1,實驗材料,懸,懸,原來,,
,,,,,163060,F,46,B2,2026-04-30_19h20.34.065,ldt,2025.1.1,Win32,172.4137931,,,,,,126.5491,127.0488,,,,,,,,,,,,0,f,w52.png,,,,,,127.049,127.9827,f,1,0.9171,,0,36,36,41,1,filler_假詞,,,頭舌,,
,,,,,163060,F,46,B2,2026-04-30_19h20.34.065,ldt,2025.1.1,Win32,172.4137931,,,,,,127.9834,128.4827,,,,,,,,,,,,0,f,w62.png,,,,,,128.4833,130.1772,f,1,1.677,,0,37,37,51,1,filler_假詞,,,慌沉,,
,,,,,163060,F,46,B2,2026-04-30_19h20.34.065,ldt,2025.1.1,Win32,172.4137931,,,,,,130.1776,130.6772,,,,,,,,,,,būn-tê/būn-tuê,1,j,w3.png,,,,,,130.6778,131.499,j,1,0.806,,0,38,38,2,1,實驗材料,懸,懸,問題,,
,,,,,163060,F,46,B2,2026-04-30_19h20.34.065,ldt,2025.1.1,Win32,172.4137931,,,,,,131.4994,131.9957,,,,,,,,,,,,0,f,w74.png,,,,,,131.9963,132.7878,f,1,0.7764,,0,39,39,63,1,filler_假詞,,,動夜,,
,,,,,163060,F,46,B2,2026-04-30_19h20.34.065,ldt,2025.1.1,Win32,172.4137931,,,,,,132.7885,133.2876,,,,,,,,,,,tshit-thô,1,j,w41.png,,,,,,133.2882,133.91,j,1,0.6022,,0,40,40,32,1,filler_純台語詞,,,𨑨迌,,
,,,,,163060,F,46,B2,2026-04-30_19h20.34.065,ldt,2025.1.1,Win32,172.4137931,,,,,,133.9102,134.4103,,,,,,,,,,,thua-tiàu,1,j,w14.png,,,,,,134.411,135.5547,f,0,1.1273,,0,41,41,11,1,實驗材料,低,低,拖吊,,
,,,,,163060,F,46,B2,2026-04-30_19h20.34.065,ldt,2025.1.1,Win32,172.4137931,,,,,,135.5554,136.0548,,,,,,,,,,,,0,f,w68.png,,,,,,136.0555,137.4656,f,1,1.3943,,0,42,42,57,1,filler_假詞,,,變縱,,
,,,,,163060,F,46,B2,2026-04-30_19h20.34.065,ldt,2025.1.1,Win32,172.4137931,,,,,,137.4657,137.9657,,,,,,,,,,,,0,f,w84.png,,,,,,137.9659,138.8046,f,1,0.8224,,0,43,43,73,1,filler_假詞,,,川角,,
,,,,,163060,F,46,B2,2026-04-30_19h20.34.065,ldt,2025.1.1,Win32,172.4137931,,,,,,138.8047,139.301,,,,,,,,,,,,0,f,w51.png,,,,,,139.3011,139.9208,f,1,0.5969,,0,44,44,40,1,filler_假詞,,,線瓜,,
,,,,,163060,F,46,B2,2026-04-30_19h20.34.065,ldt,2025.1.1,Win32,172.4137931,,,,,,139.9214,140.4215,,,,,,,,,,,tshut-khì,1,j,w6.png,,,,,,140.4222,141.5655,j,1,1.1279,,0,45,45,5,1,實驗材料,懸,懸,出去,,
