hellorotuine.started,hellorotuine.stopped,hellokey.keys,hellokey.rt,hellokey.duration,participant,性別,年齡,台語檢定成績,date,expName,psychopyVersion,OS,frameRate,instructionroutine.started,instructionroutine.stopped,intructionkeyboard.keys,intructionkeyboard.rt,intructionkeyboard.duration,fixation.started,fixation.stopped,practiceroutine.started,practiceroutine.stopped,practrial.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,臺羅,isword,response,ifile,practrial.rt,practrial.duration,pracroutine.started,pracroutine.stopped,prackey.keys,prackey.rt,prackey.duration,trialroutine.started,trialroutine.stopped,trialkeyboard.keys,trialkeyboard.corr,trialkeyboard.rt,trialkeyboard.duration,trialloop.thisRepN,trialloop.thisTrialN,trialloop.thisN,trialloop.thisIndex,trialloop.ran,分組,台語詞頻分組,華語詞頻分組,漢字,thanksroutine.started,thanksroutine.stopped
,,,,,597133,F,31,C1,2026-04-30_16h12.58.216,ldt,2025.1.1,Win32,60.60606061,,,,,,80.0172,80.5172,,,,,,,,,,0,f,w89.png,,,,,,,,80.5175,85.5144,,0,,,0,3,3,78,1,filler_假詞,,,義活,,
,,,,,597133,F,31,C1,2026-04-30_16h12.58.216,ldt,2025.1.1,Win32,60.60606061,,,,,,85.5146,86.0139,,,,,,,,,,0,f,w86.png,,,,,,,,86.0142,88.2463,j,0,2.1822,,0,4,4,75,1,filler_假詞,,,涼層,,
,,,,,597133,F,31,C1,2026-04-30_16h12.58.216,ldt,2025.1.1,Win32,60.60606061,,,,,,88.2468,88.7464,,,,,,,,,tsha-ī,1,j,w34.png,,,,,,,,88.7466,90.0287,j,1,1.2519,,0,5,5,27,1,實驗材料,低,懸,差異,,
,,,,,597133,F,31,C1,2026-04-30_16h12.58.216,ldt,2025.1.1,Win32,60.60606061,,,,,,90.0288,90.5284,,,,,,,,,gāi-gio̍h,1,j,w43.png,,,,,,,,90.5286,91.3947,j,1,0.8331,,0,6,6,34,1,filler_純台語詞,,,礙虐,,
,,,,,597133,F,31,C1,2026-04-30_16h12.58.216,ldt,2025.1.1,Win32,60.60606061,,,,,,91.395,91.8944,,,,,,,,,,0,f,w73.png,,,,,,,,91.8947,95.5261,j,0,3.601,,0,7,7,62,1,filler_假詞,,,腹伏,,
,,,,,597133,F,31,C1,2026-04-30_16h12.58.216,ldt,2025.1.1,Win32,60.60606061,,,,,,95.5263,96.0257,,,,,,,,,tshit-thô,1,j,w41.png,,,,,,,,96.0258,96.8086,j,1,0.735,,0,8,8,32,1,filler_純台語詞,,,𨑨迌,,
,,,,,597133,F,31,C1,2026-04-30_16h12.58.216,ldt,2025.1.1,Win32,60.60606061,,,,,,96.8088,97.3088,,,,,,,,,,0,f,w71.png,,,,,,,,97.3091,102.3063,,0,,,0,9,9,60,1,filler_假詞,,,力巧,,
,,,,,597133,F,31,C1,2026-04-30_16h12.58.216,ldt,2025.1.1,Win32,60.60606061,,,,,,102.3067,102.8057,,,,,,,,,,0,f,w57.png,,,,,,,,102.8062,104.7048,f,1,1.8519,,0,10,10,46,1,filler_假詞,,,老失,,
,,,,,597133,F,31,C1,2026-04-30_16h12.58.216,ldt,2025.1.1,Win32,60.60606061,,,,,,104.705,105.2046,,,,,,,,,hām-bîn,1,j,w44.png,,,,,,,,105.205,106.0045,j,1,0.766,,0,11,11,35,1,filler_純台語詞,,,陷眠,,
,,,,,597133,F,31,C1,2026-04-30_16h12.58.216,ldt,2025.1.1,Win32,60.60606061,,,,,,106.0047,106.504,,,,,,,,,,0,f,w84.png,,,,,,,,106.5042,111.3683,f,1,4.8152,,0,12,12,73,1,filler_假詞,,,川角,,
,,,,,597133,F,31,C1,2026-04-30_16h12.58.216,ldt,2025.1.1,Win32,60.60606061,,,,,,111.3685,111.8683,,,,,,,,,,0,f,w51.png,,,,,,,,111.8686,116.4157,j,0,4.5145,,0,13,13,40,1,filler_假詞,,,線瓜,,
,,,,,597133,F,31,C1,2026-04-30_16h12.58.216,ldt,2025.1.1,Win32,60.60606061,,,,,,116.416,116.9155,,,,,,,,,siu-thiann,1,j,w21.png,,,,,,,,116.9157,118.0654,j,1,1.116,,0,14,14,16,1,實驗材料,懸,低,收聽,,
,,,,,597133,F,31,C1,2026-04-30_16h12.58.216,ldt,2025.1.1,Win32,60.60606061,,,,,,118.0658,118.5647,,,,,,,,,í-king,1,j,w1.png,,,,,,,,118.5649,120.8637,j,1,2.2439,,0,15,15,0,1,實驗材料,懸,懸,已經,,
,,,,,597133,F,31,C1,2026-04-30_16h12.58.216,ldt,2025.1.1,Win32,60.60606061,,,,,,120.864,121.3634,,,,,,,,,,0,f,w66.png,,,,,,,,121.3637,126.3611,,0,,,0,16,16,55,1,filler_假詞,,,冒張,,
,,,,,597133,F,31,C1,2026-04-30_16h12.58.216,ldt,2025.1.1,Win32,60.60606061,,,,,,126.3616,126.8611,,,,,,,,,guân-lâi,1,j,w5.png,,,,,,,,126.8616,127.6936,j,1,0.7822,,0,17,17,4,1,實驗材料,懸,懸,原來,,
,,,,,597133,F,31,C1,2026-04-30_16h12.58.216,ldt,2025.1.1,Win32,60.60606061,,,,,,127.6939,128.1933,,,,,,,,,iông-kuàn,1,j,w15.png,,,,,,,,128.1936,129.5592,f,0,1.3388,,0,18,18,12,1,實驗材料,低,低,融券,,
,,,,,597133,F,31,C1,2026-04-30_16h12.58.216,ldt,2025.1.1,Win32,60.60606061,,,,,,129.5594,130.0593,,,,,,,,,,0,f,w80.png,,,,,,,,130.0597,133.4741,j,0,3.4005,,0,19,19,69,1,filler_假詞,,,煮配,,
,,,,,597133,F,31,C1,2026-04-30_16h12.58.216,ldt,2025.1.1,Win32,60.60606061,,,,,,133.4743,133.9737,,,,,,,,,,0,f,w85.png,,,,,,,,133.974,135.3398,f,1,1.3414,,0,20,20,74,1,filler_假詞,,,素鼠,,
,,,,,597133,F,31,C1,2026-04-30_16h12.58.216,ldt,2025.1.1,Win32,60.60606061,,,,,,135.34,135.8396,,,,,,,,,,0,f,w83.png,,,,,,,,135.8399,139.0217,f,1,3.1481,,0,21,21,72,1,filler_假詞,,,流棲,,
,,,,,597133,F,31,C1,2026-04-30_16h12.58.216,ldt,2025.1.1,Win32,60.60606061,,,,,,139.022,139.5216,,,,,,,,,kíng-tsìng,1,j,w16.png,,,,,,,,139.5218,143.6025,f,0,4.0432,,0,22,22,13,1,實驗材料,低,低,警政,,
,,,,,597133,F,31,C1,2026-04-30_16h12.58.216,ldt,2025.1.1,Win32,60.60606061,,,,,,143.6028,144.1025,,,,,,,,,hâng-ūn,1,j,w17.png,,,,,,,,144.1028,145.2017,j,1,1.0685,,0,23,23,14,1,實驗材料,低,低,航運,,
,,,,,597133,F,31,C1,2026-04-30_16h12.58.216,ldt,2025.1.1,Win32,60.60606061,,,,,,145.2021,145.7017,,,,,,,,,būn-tê/būn-tuê,1,j,w3.png,,,,,,,,145.702,146.4676,j,1,0.7343,,0,24,24,2,1,實驗材料,懸,懸,問題,,
,,,,,597133,F,31,C1,2026-04-30_16h12.58.216,ldt,2025.1.1,Win32,60.60606061,,,,,,146.4678,146.9674,,,,,,,,,tsi-hù,1,j,w37.png,,,,,,,,146.9678,151.7487,f,0,4.7479,,0,25,25,30,1,實驗材料,低,懸,支付,,
,,,,,597133,F,31,C1,2026-04-30_16h12.58.216,ldt,2025.1.1,Win32,60.60606061,,,,,,151.7491,152.2485,,,,,,,,,,0,f,w74.png,,,,,,,,152.2487,154.4976,f,1,2.2281,,0,26,26,63,1,filler_假詞,,,動夜,,
,,,,,597133,F,31,C1,2026-04-30_16h12.58.216,ldt,2025.1.1,Win32,60.60606061,,,,,,154.4979,154.9972,,,,,,,,,tsí-sòo,1,j,w31.png,,,,,,,,154.9975,155.9297,j,1,0.8829,,0,27,27,24,1,實驗材料,低,懸,指數,,
,,,,,597133,F,31,C1,2026-04-30_16h12.58.216,ldt,2025.1.1,Win32,60.60606061,,,,,,155.9299,156.4295,,,,,,,,,,0,f,w82.png,,,,,,,,156.4297,158.0953,f,1,1.6412,,0,28,28,71,1,filler_假詞,,,食轉,,
,,,,,597133,F,31,C1,2026-04-30_16h12.58.216,ldt,2025.1.1,Win32,60.60606061,,,,,,158.0957,158.5954,,,,,,,,,,0,f,w90.png,,,,,,,,158.5957,160.8272,f,1,2.2043,,0,29,29,79,1,filler_假詞,,,失務,,
,,,,,597133,F,31,C1,2026-04-30_16h12.58.216,ldt,2025.1.1,Win32,60.60606061,,,,,,160.8274,161.3273,,,,,,,,,,0,f,w76.png,,,,,,,,161.3276,166.325,,0,,,0,30,30,65,1,filler_假詞,,,製般,,
,,,,,597133,F,31,C1,2026-04-30_16h12.58.216,ldt,2025.1.1,Win32,60.60606061,,,,,,166.3255,166.8247,,,,,,,,,tshut-khì,1,j,w6.png,,,,,,,,166.8249,167.5907,j,1,0.7171,,0,31,31,5,1,實驗材料,懸,懸,出去,,
,,,,,597133,F,31,C1,2026-04-30_16h12.58.216,ldt,2025.1.1,Win32,60.60606061,,,,,,167.591,168.0908,,,,,,,,,thua-tiàu,1,j,w14.png,,,,,,,,168.0911,169.7895,f,0,1.6718,,0,32,32,11,1,實驗材料,低,低,拖吊,,
,,,,,597133,F,31,C1,2026-04-30_16h12.58.216,ldt,2025.1.1,Win32,60.60606061,,,,,,169.7897,170.2894,,,,,,,,,,0,f,w59.png,,,,,,,,170.2897,172.9883,f,1,2.665,,0,33,33,48,1,filler_假詞,,,貓快,,
,,,,,597133,F,31,C1,2026-04-30_16h12.58.216,ldt,2025.1.1,Win32,60.60606061,,,,,,172.9886,173.4881,,,,,,,,,,0,f,w81.png,,,,,,,,173.4884,175.6368,f,1,2.1172,,0,34,34,70,1,filler_假詞,,,部斑,,
,,,,,597133,F,31,C1,2026-04-30_16h12.58.216,ldt,2025.1.1,Win32,60.60606061,,,,,,175.6371,176.1369,,,,,,,,,ha̍k-huē,1,j,w36.png,,,,,,,,176.1372,177.9354,f,0,1.772,,0,35,35,29,1,實驗材料,低,懸,學會,,
,,,,,597133,F,31,C1,2026-04-30_16h12.58.216,ldt,2025.1.1,Win32,60.60606061,,,,,,177.9357,178.4353,,,,,,,,,kuè--lâi,1,j,w8.png,,,,,,,,178.4355,179.5181,j,1,1.0499,,0,36,36,7,1,實驗材料,懸,懸,過來,,
,,,,,597133,F,31,C1,2026-04-30_16h12.58.216,ldt,2025.1.1,Win32,60.60606061,,,,,,179.5185,180.018,,,,,,,,,,0,f,w61.png,,,,,,,,180.0183,181.5671,f,1,1.5197,,0,37,37,50,1,filler_假詞,,,呆膽,,
,,,,,597133,F,31,C1,2026-04-30_16h12.58.216,ldt,2025.1.1,Win32,60.60606061,,,,,,181.5673,182.0669,,,,,,,,,,0,f,w64.png,,,,,,,,182.0672,183.8992,f,1,1.8045,,0,38,38,53,1,filler_假詞,,,莖白,,
,,,,,597133,F,31,C1,2026-04-30_16h12.58.216,ldt,2025.1.1,Win32,60.60606061,,,,,,183.8995,184.3992,,,,,,,,,,0,f,w72.png,,,,,,,,184.3997,186.3317,f,1,1.8972,,0,39,39,61,1,filler_假詞,,,家覺,,
,,,,,597133,F,31,C1,2026-04-30_16h12.58.216,ldt,2025.1.1,Win32,60.60606061,,,,,,186.332,186.8316,,,,,,,,,hôo-sîn,1,j,w47.png,,,,,,,,186.8319,187.6309,j,1,0.7666,,0,40,40,38,1,filler_純台語詞,,,胡蠅,,
,,,,,597133,F,31,C1,2026-04-30_16h12.58.216,ldt,2025.1.1,Win32,60.60606061,,,,,,187.6311,188.1307,,,,,,,,,king-siau,1,j,w12.png,,,,,,,,188.131,191.9126,j,1,3.7477,,0,41,41,9,1,實驗材料,低,低,經銷,,
,,,,,597133,F,31,C1,2026-04-30_16h12.58.216,ldt,2025.1.1,Win32,60.60606061,,,,,,191.913,192.4122,,,,,,,,,huâinn-ti̍t/huînn-ti̍t,1,j,w48.png,,,,,,,,192.4126,193.3114,j,1,0.8714,,0,42,42,39,1,filler_純台語詞,,,橫直,,
,,,,,597133,F,31,C1,2026-04-30_16h12.58.216,ldt,2025.1.1,Win32,60.60606061,,,,,,193.3116,193.8112,,,,,,,,,kóng-huat,1,j,w28.png,,,,,,,,193.8115,194.6109,j,1,0.7659,,0,43,43,23,1,實驗材料,懸,低,講法,,
,,,,,597133,F,31,C1,2026-04-30_16h12.58.216,ldt,2025.1.1,Win32,60.60606061,,,,,,194.6111,195.1106,,,,,,,,,kî-bōng,1,j,w38.png,,,,,,,,195.111,197.3929,j,1,2.2478,,0,44,44,31,1,實驗材料,低,懸,期望,,
,,,,,597133,F,31,C1,2026-04-30_16h12.58.216,ldt,2025.1.1,Win32,60.60606061,,,,,,197.3932,197.8926,,,,,,,,,,0,f,w55.png,,,,,,,,197.8929,200.991,f,1,3.0645,,0,45,45,44,1,filler_假詞,,,苦碗,,
,,,,,597133,F,31,C1,2026-04-30_16h12.58.216,ldt,2025.1.1,Win32,60.60606061,,,,,,200.9912,201.4911,,,,,,,,,liáu-kái,1,j,w7.png,,,,,,,,201.4915,202.024,j,1,0.5011,,0,46,46,6,1,實驗材料,懸,懸,了解,,
,,,,,597133,F,31,C1,2026-04-30_16h12.58.216,ldt,2025.1.1,Win32,60.60606061,,,,,,202.0243,202.524,,,,,,,,,bân-phuê/bân-phê ,1,j,w42.png,,,,,,,,202.5243,203.4064,j,1,0.854,,0,47,47,33,1,filler_純台語詞,,,蠻皮,,
,,,,,597133,F,31,C1,2026-04-30_16h12.58.216,ldt,2025.1.1,Win32,60.60606061,,,,,,203.4066,203.9062,,,,,,,,,,0,f,w88.png,,,,,,,,203.9064,205.5558,j,0,1.5922,,0,48,48,77,1,filler_假詞,,,了物,,
,,,,,597133,F,31,C1,2026-04-30_16h12.58.216,ldt,2025.1.1,Win32,60.60606061,,,,,,205.5561,206.0553,,,,,,,,,hiau-pai,1,j,w46.png,,,,,,,,206.0557,206.9383,j,1,0.8474,,0,49,49,37,1,filler_純台語詞,,,囂俳,,
,,,,,597133,F,31,C1,2026-04-30_16h12.58.216,ldt,2025.1.1,Win32,60.60606061,,,,,,206.9386,207.4381,,,,,,,,,,0,f,w62.png,,,,,,,,207.4384,209.4039,j,0,1.9333,,0,50,50,51,1,filler_假詞,,,慌沉,,
,,,,,597133,F,31,C1,2026-04-30_16h12.58.216,ldt,2025.1.1,Win32,60.60606061,,,,,,209.4041,209.9033,,,,,,,,,hòng-siā,1,j,w22.png,,,,,,,,209.9035,210.8529,j,1,0.9028,,0,51,51,17,1,實驗材料,懸,低,放射,,
,,,,,597133,F,31,C1,2026-04-30_16h12.58.216,ldt,2025.1.1,Win32,60.60606061,,,,,,210.8533,211.3526,,,,,,,,,su-uî,1,j,w32.png,,,,,,,,211.3529,212.4024,j,1,1.0162,,0,52,52,25,1,實驗材料,低,懸,思維,,
,,,,,597133,F,31,C1,2026-04-30_16h12.58.216,ldt,2025.1.1,Win32,60.60606061,,,,,,212.4026,212.902,,,,,,,,,,0,f,w67.png,,,,,,,,212.9024,215.1341,f,1,2.1984,,0,53,53,56,1,filler_假詞,,,出措,,
,,,,,597133,F,31,C1,2026-04-30_16h12.58.216,ldt,2025.1.1,Win32,60.60606061,,,,,,215.1342,215.6338,,,,,,,,,,0,f,w53.png,,,,,,,,215.6342,219.5988,j,0,3.9319,,0,54,54,42,1,filler_假詞,,,水空,,
,,,,,597133,F,31,C1,2026-04-30_16h12.58.216,ldt,2025.1.1,Win32,60.60606061,,,,,,219.5991,220.0988,,,,,,,,,hāu-senn/hāu-sinn,1,j,w45.png,,,,,,,,220.0992,220.765,j,1,0.6318,,0,55,55,36,1,filler_純台語詞,,,後生,,
,,,,,597133,F,31,C1,2026-04-30_16h12.58.216,ldt,2025.1.1,Win32,60.60606061,,,,,,220.7653,221.2648,,,,,,,,,bú-gí/bú-gú,1,j,w23.png,,,,,,,,221.265,221.914,j,1,0.6167,,0,56,56,18,1,實驗材料,懸,低,母語,,
,,,,,597133,F,31,C1,2026-04-30_16h12.58.216,ldt,2025.1.1,Win32,60.60606061,,,,,,221.9143,222.4138,,,,,,,,,,0,f,w78.png,,,,,,,,222.4141,226.262,f,1,3.8274,,0,57,57,67,1,filler_假詞,,,假闊,,
,,,,,597133,F,31,C1,2026-04-30_16h12.58.216,ldt,2025.1.1,Win32,60.60606061,,,,,,226.2623,226.762,,,,,,,,,tē-miâ/tuē-miâ,1,j,w25.png,,,,,,,,226.7623,227.7112,j,1,0.9167,,0,58,58,20,1,實驗材料,懸,低,地名,,
,,,,,597133,F,31,C1,2026-04-30_16h12.58.216,ldt,2025.1.1,Win32,60.60606061,,,,,,227.7115,228.2114,,,,,,,,,khòng-sòo,1,j,w18.png,,,,,,,,228.2117,229.8434,j,1,1.5985,,0,59,59,15,1,實驗材料,低,低,控訴,,
,,,,,597133,F,31,C1,2026-04-30_16h12.58.216,ldt,2025.1.1,Win32,60.60606061,,,,,,229.8437,230.3433,,,,,,,,,jiá-hō/liá-hō,1,j,w11.png,,,,,,,,230.3435,231.4926,f,0,1.1079,,0,60,60,8,1,實驗材料,低,低,惹禍,,
,,,,,597133,F,31,C1,2026-04-30_16h12.58.216,ldt,2025.1.1,Win32,60.60606061,,,,,,231.4927,231.9923,,,,,,,,,,0,f,w77.png,,,,,,,,231.9925,233.0251,f,1,1.0026,,0,61,61,66,1,filler_假詞,,,土悲,,
,,,,,597133,F,31,C1,2026-04-30_16h12.58.216,ldt,2025.1.1,Win32,60.60606061,,,,,,233.0254,233.5253,,,,,,,,,,0,f,w68.png,,,,,,,,233.5256,236.2568,f,1,2.7036,,0,62,62,57,1,filler_假詞,,,變縱,,
,,,,,597133,F,31,C1,2026-04-30_16h12.58.216,ldt,2025.1.1,Win32,60.60606061,,,,,,236.257,236.7567,,,,,,,,,,0,f,w75.png,,,,,,,,236.7571,237.8061,f,1,1.0173,,0,63,63,64,1,filler_假詞,,,野吉,,
,,,,,597133,F,31,C1,2026-04-30_16h12.58.216,ldt,2025.1.1,Win32,60.60606061,,,,,,237.8064,238.3059,,,,,,,,,,0,f,w69.png,,,,,,,,238.3063,239.3391,f,1,0.9971,,0,64,64,58,1,filler_假詞,,,把氣,,
,,,,,597133,F,31,C1,2026-04-30_16h12.58.216,ldt,2025.1.1,Win32,60.60606061,,,,,,239.3394,239.8388,,,,,,,,,,0,f,w70.png,,,,,,,,239.8394,242.7207,f,1,2.8456,,0,65,65,59,1,filler_假詞,,,年指,,
,,,,,597133,F,31,C1,2026-04-30_16h12.58.216,ldt,2025.1.1,Win32,60.60606061,,,,,,242.7212,243.2203,,,,,,,,,,0,f,w54.png,,,,,,,,243.2207,246.0355,f,1,2.7808,,0,66,66,43,1,filler_假詞,,,狗人,,
,,,,,597133,F,31,C1,2026-04-30_16h12.58.216,ldt,2025.1.1,Win32,60.60606061,,,,,,246.036,246.5352,,,,,,,,,,0,f,w87.png,,,,,,,,246.5356,248.2677,f,1,1.7013,,0,67,67,76,1,filler_假詞,,,大無,,
,,,,,597133,F,31,C1,2026-04-30_16h12.58.216,ldt,2025.1.1,Win32,60.60606061,,,,,,248.268,248.7676,,,,,,,,,uî-pio,1,j,w13.png,,,,,,,,248.7679,250.5999,f,0,1.8014,,0,68,68,10,1,實驗材料,低,低,圍標,,
,,,,,597133,F,31,C1,2026-04-30_16h12.58.216,ldt,2025.1.1,Win32,60.60606061,,,,,,250.6001,251.1,,,,,,,,,khe-tsuí/khue-tsuí,1,j,w27.png,,,,,,,,251.1003,251.866,j,1,0.7303,,0,69,69,22,1,實驗材料,懸,低,溪水,,
,,,,,597133,F,31,C1,2026-04-30_16h12.58.216,ldt,2025.1.1,Win32,60.60606061,,,,,,251.8667,252.3657,,,,,,,,,su-iàu,1,j,w4.png,,,,,,,,252.3658,253.2819,j,1,0.8683,,0,70,70,3,1,實驗材料,懸,懸,需要,,
,,,,,597133,F,31,C1,2026-04-30_16h12.58.216,ldt,2025.1.1,Win32,60.60606061,,,,,,253.2822,253.782,,,,,,,,,,0,f,w56.png,,,,,,,,253.7822,258.1128,j,0,4.3004,,0,71,71,45,1,filler_假詞,,,心果,,
,,,,,597133,F,31,C1,2026-04-30_16h12.58.216,ldt,2025.1.1,Win32,60.60606061,,,,,,258.1134,258.6127,,,,,,,,,tsú-kàu,1,j,w24.png,,,,,,,,258.6131,260.3951,j,1,1.7516,,0,72,72,19,1,實驗材料,懸,低,主教,,
,,,,,597133,F,31,C1,2026-04-30_16h12.58.216,ldt,2025.1.1,Win32,60.60606061,,,,,,260.3955,260.8948,,,,,,,,,khai-sí,1,j,w2.png,,,,,,,,260.895,261.6446,j,1,0.7145,,0,73,73,1,1,實驗材料,懸,懸,開始,,
,,,,,597133,F,31,C1,2026-04-30_16h12.58.216,ldt,2025.1.1,Win32,60.60606061,,,,,,261.6449,262.1444,,,,,,,,,,0,f,w65.png,,,,,,,,262.1446,263.6772,j,0,1.4991,,0,74,74,54,1,filler_假詞,,,分然,,
,,,,,597133,F,31,C1,2026-04-30_16h12.58.216,ldt,2025.1.1,Win32,60.60606061,,,,,,263.6775,264.1768,,,,,,,,,,0,f,w63.png,,,,,,,,264.1772,269.1741,,0,,,0,75,75,52,1,filler_假詞,,,語情,,
,,,,,597133,F,31,C1,2026-04-30_16h12.58.216,ldt,2025.1.1,Win32,60.60606061,,,,,,269.1746,269.674,,,,,,,,,tsâi-bū,1,j,w35.png,,,,,,,,269.6743,270.3901,j,1,0.672,,0,76,76,28,1,實驗材料,低,懸,財務,,
,,,,,597133,F,31,C1,2026-04-30_16h12.58.216,ldt,2025.1.1,Win32,60.60606061,,,,,,270.3904,270.89,,,,,,,,,,0,f,w60.png,,,,,,,,270.8904,272.9226,f,1,1.9992,,0,77,77,49,1,filler_假詞,,,豬力,,
,,,,,597133,F,31,C1,2026-04-30_16h12.58.216,ldt,2025.1.1,Win32,60.60606061,,,,,,272.9229,273.4224,,,,,,,,,i-kì/i-kù,1,j,w33.png,,,,,,,,273.4226,274.0887,j,1,0.6301,,0,78,78,26,1,實驗材料,低,懸,依據,,
,,,,,597133,F,31,C1,2026-04-30_16h12.58.216,ldt,2025.1.1,Win32,60.60606061,,,,,,274.0891,274.5884,,,,,,,,,,0,f,w52.png,,,,,,,,274.5886,279.4694,f,1,4.8452,,0,79,79,41,1,filler_假詞,,,頭舌,,
,,,,,597133,F,31,C1,2026-04-30_16h12.58.216,ldt,2025.1.1,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.4698,280.4689
