hellorotuine.started,hellorotuine.stopped,hellokey.keys,hellokey.rt,hellokey.duration,participant,性別,年齡,台語檢定成績,date,expName,psychopyVersion,OS,frameRate,fbclid,instructionroutine.started,instructionroutine.stopped,intructionkeyboard.keys,intructionkeyboard.rt,intructionkeyboard.duration,fixation.started,fixation.stopped,practiceroutine.started,practiceroutine.stopped,practrial.keys,practrial.rt,practrial.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,臺羅,isword,response,ifile,pracroutine.started,pracroutine.stopped,prackey.keys,prackey.rt,prackey.duration,trialroutine.started,trialroutine.stopped,trialkeyboard.keys,trialkeyboard.corr,trialkeyboard.rt,trialkeyboard.duration,trialloop.thisRepN,trialloop.thisTrialN,trialloop.thisN,trialloop.thisIndex,trialloop.ran,分組,台語詞頻分組,華語詞頻分組,漢字,thanksroutine.started,thanksroutine.stopped
,,,,,Chonghun,男,26,C2,2026-04-30_22h52.07.866,ldt,2025.1.1,Win32,61.72839506,IwY2xjawRgS6pleHRuA2FlbQIxMABicmlkETEzRE9naEpVdXF6alZEYzc2c3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHuRlYLXPY5t9Ffb_DIrTGxTGtW5Il941t2DbEHpwMOjHJ1GW0vs6EsRrCxRy_aem_sCdHlGDpZZzJPM7kommpgw,,,,,,114.0211,114.5092,,,,,,,,,,,huâinn-ti̍t/huînn-ti̍t,1,j,w48.png,,,,,,114.5095,115.2925,j,1,0.74,,0,43,43,39,1,filler_純台語詞,,,橫直,,
,,,,,Chonghun,男,26,C2,2026-04-30_22h52.07.866,ldt,2025.1.1,Win32,61.72839506,IwY2xjawRgS6pleHRuA2FlbQIxMABicmlkETEzRE9naEpVdXF6alZEYzc2c3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHuRlYLXPY5t9Ffb_DIrTGxTGtW5Il941t2DbEHpwMOjHJ1GW0vs6EsRrCxRy_aem_sCdHlGDpZZzJPM7kommpgw,,,,,,115.2929,115.7866,,,,,,,,,,,,0,f,w69.png,,,,,,115.787,116.6865,f,1,0.8312,,0,44,44,58,1,filler_假詞,,,把氣,,
,,,,,Chonghun,男,26,C2,2026-04-30_22h52.07.866,ldt,2025.1.1,Win32,61.72839506,IwY2xjawRgS6pleHRuA2FlbQIxMABicmlkETEzRE9naEpVdXF6alZEYzc2c3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHuRlYLXPY5t9Ffb_DIrTGxTGtW5Il941t2DbEHpwMOjHJ1GW0vs6EsRrCxRy_aem_sCdHlGDpZZzJPM7kommpgw,,,,,,116.6867,117.1865,,,,,,,,,,,,0,f,w86.png,,,,,,117.1867,118.0034,f,1,0.7795,,0,45,45,75,1,filler_假詞,,,涼層,,
,,,,,Chonghun,男,26,C2,2026-04-30_22h52.07.866,ldt,2025.1.1,Win32,61.72839506,IwY2xjawRgS6pleHRuA2FlbQIxMABicmlkETEzRE9naEpVdXF6alZEYzc2c3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHuRlYLXPY5t9Ffb_DIrTGxTGtW5Il941t2DbEHpwMOjHJ1GW0vs6EsRrCxRy_aem_sCdHlGDpZZzJPM7kommpgw,,,,,,118.0036,118.5086,,,,,,,,,,,hām-bîn,1,j,w44.png,,,,,,118.5089,119.32,j,1,0.7741,,0,46,46,35,1,filler_純台語詞,,,陷眠,,
,,,,,Chonghun,男,26,C2,2026-04-30_22h52.07.866,ldt,2025.1.1,Win32,61.72839506,IwY2xjawRgS6pleHRuA2FlbQIxMABicmlkETEzRE9naEpVdXF6alZEYzc2c3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHuRlYLXPY5t9Ffb_DIrTGxTGtW5Il941t2DbEHpwMOjHJ1GW0vs6EsRrCxRy_aem_sCdHlGDpZZzJPM7kommpgw,,,,,,119.3203,119.8194,,,,,,,,,,,,0,f,w82.png,,,,,,119.8196,120.7919,f,1,0.9288,,0,47,47,71,1,filler_假詞,,,食轉,,
,,,,,Chonghun,男,26,C2,2026-04-30_22h52.07.866,ldt,2025.1.1,Win32,61.72839506,IwY2xjawRgS6pleHRuA2FlbQIxMABicmlkETEzRE9naEpVdXF6alZEYzc2c3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHuRlYLXPY5t9Ffb_DIrTGxTGtW5Il941t2DbEHpwMOjHJ1GW0vs6EsRrCxRy_aem_sCdHlGDpZZzJPM7kommpgw,,,,,,120.7921,121.2859,,,,,,,,,,,khòng-sòo,1,j,w18.png,,,,,,121.287,122.1524,j,1,0.8091,,0,48,48,15,1,實驗材料,低,低,控訴,,
,,,,,Chonghun,男,26,C2,2026-04-30_22h52.07.866,ldt,2025.1.1,Win32,61.72839506,IwY2xjawRgS6pleHRuA2FlbQIxMABicmlkETEzRE9naEpVdXF6alZEYzc2c3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHuRlYLXPY5t9Ffb_DIrTGxTGtW5Il941t2DbEHpwMOjHJ1GW0vs6EsRrCxRy_aem_sCdHlGDpZZzJPM7kommpgw,,,,,,122.1527,122.6523,,,,,,,,,,,tsú-kàu,1,j,w24.png,,,,,,122.6526,123.5591,j,1,0.878,,0,49,49,19,1,實驗材料,懸,低,主教,,
,,,,,Chonghun,男,26,C2,2026-04-30_22h52.07.866,ldt,2025.1.1,Win32,61.72839506,IwY2xjawRgS6pleHRuA2FlbQIxMABicmlkETEzRE9naEpVdXF6alZEYzc2c3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHuRlYLXPY5t9Ffb_DIrTGxTGtW5Il941t2DbEHpwMOjHJ1GW0vs6EsRrCxRy_aem_sCdHlGDpZZzJPM7kommpgw,,,,,,123.5595,124.0526,,,,,,,,,,,hiau-pai,1,j,w46.png,,,,,,124.0532,124.9743,j,1,0.8761,,0,50,50,37,1,filler_純台語詞,,,囂俳,,
,,,,,Chonghun,男,26,C2,2026-04-30_22h52.07.866,ldt,2025.1.1,Win32,61.72839506,IwY2xjawRgS6pleHRuA2FlbQIxMABicmlkETEzRE9naEpVdXF6alZEYzc2c3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHuRlYLXPY5t9Ffb_DIrTGxTGtW5Il941t2DbEHpwMOjHJ1GW0vs6EsRrCxRy_aem_sCdHlGDpZZzJPM7kommpgw,,,,,,124.9746,125.4745,,,,,,,,,,,bân-phuê/bân-phê ,1,j,w42.png,,,,,,125.4747,126.4023,j,1,0.8855,,0,51,51,33,1,filler_純台語詞,,,蠻皮,,
,,,,,Chonghun,男,26,C2,2026-04-30_22h52.07.866,ldt,2025.1.1,Win32,61.72839506,IwY2xjawRgS6pleHRuA2FlbQIxMABicmlkETEzRE9naEpVdXF6alZEYzc2c3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHuRlYLXPY5t9Ffb_DIrTGxTGtW5Il941t2DbEHpwMOjHJ1GW0vs6EsRrCxRy_aem_sCdHlGDpZZzJPM7kommpgw,,,,,,126.4026,126.9018,,,,,,,,,,,,0,f,w51.png,,,,,,126.9023,127.7684,f,1,0.8178,,0,52,52,40,1,filler_假詞,,,線瓜,,
