hellorotuine.started,hellorotuine.stopped,hellokey.keys,hellokey.rt,hellokey.duration,participant,性別,年齡,台語檢定成績,date,expName,psychopyVersion,OS,frameRate,instructionroutine.started,instructionroutine.stopped,intructionkeyboard.keys,intructionkeyboard.rt,intructionkeyboard.duration,fixation.started,fixation.stopped,practiceroutine.started,practiceroutine.stopped,practrial.keys,practrial.rt,practrial.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,臺羅,isword,response,ifile,pracroutine.started,pracroutine.stopped,prackey.keys,prackey.rt,prackey.duration,trialroutine.started,trialroutine.stopped,trialkeyboard.keys,trialkeyboard.corr,trialkeyboard.rt,trialkeyboard.duration,trialloop.thisRepN,trialloop.thisTrialN,trialloop.thisN,trialloop.thisIndex,trialloop.ran,分組,台語詞頻分組,華語詞頻分組,漢字,thanksroutine.started,thanksroutine.stopped
0.0003,31.8257,space,31.7976,,817271,女,55,C1,2026-05-01_17h03.26.442,ldt,2025.1.1,Win32,59.17159763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,817271,女,55,C1,2026-05-01_17h03.26.442,ldt,2025.1.1,Win32,59.17159763,31.8262,33.7752,space,1.9248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,817271,女,55,C1,2026-05-01_17h03.26.442,ldt,2025.1.1,Win32,59.17159763,,,,,,33.78,34.2745,34.2753,36.7082,f,2.3999,,0,0,0,1,1,__,0,f,w92.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,817271,女,55,C1,2026-05-01_17h03.26.442,ldt,2025.1.1,Win32,59.17159763,,,,,,36.7085,37.2073,37.2084,40.59,f,3.3477,,0,1,1,3,1,__,0,f,w97.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,817271,女,55,C1,2026-05-01_17h03.26.442,ldt,2025.1.1,Win32,59.17159763,,,,,,40.5913,41.0903,41.0916,42.3896,j,1.2677,,0,2,2,0,1,__,1,j,w40.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,817271,女,55,C1,2026-05-01_17h03.26.442,ldt,2025.1.1,Win32,59.17159763,,,,,,42.3911,42.8901,42.8917,43.6898,j,0.7643,,0,3,3,2,1,__,1,j,w49.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,817271,女,55,C1,2026-05-01_17h03.26.442,ldt,2025.1.1,Win32,59.17159763,,,,,,,,,,,,,,,,,,,,,,43.6911,45.508,space,1.7875,,,,,,,,,,,,,,,,,,
,,,,,817271,女,55,C1,2026-05-01_17h03.26.442,ldt,2025.1.1,Win32,59.17159763,,,,,,45.5114,46.0067,,,,,,,,,,,,0,f,w61.png,,,,,,46.008,47.9407,f,1,1.8991,,0,0,0,50,1,filler_假詞,,,呆膽,,
,,,,,817271,女,55,C1,2026-05-01_17h03.26.442,ldt,2025.1.1,Win32,59.17159763,,,,,,47.9413,48.4394,,,,,,,,,,,su-iàu,1,j,w4.png,,,,,,48.4406,49.5403,j,1,1.0665,,0,1,1,3,1,實驗材料,懸,懸,需要,,
,,,,,817271,女,55,C1,2026-05-01_17h03.26.442,ldt,2025.1.1,Win32,59.17159763,,,,,,49.5413,50.0404,,,,,,,,,,,,0,f,w63.png,,,,,,50.0414,53.4905,j,0,3.4139,,0,2,2,52,1,filler_假詞,,,語情,,
