hellorotuine.started,hellorotuine.stopped,hellokey.keys,hellokey.rt,hellokey.duration,participant,性別,年齡,台語檢定成績,date,expName,psychopyVersion,OS,frameRate,instructionroutine.started,instructionroutine.stopped,intructionkeyboard.keys,intructionkeyboard.rt,intructionkeyboard.duration,fixation.started,fixation.stopped,practiceroutine.started,practiceroutine.stopped,practrial.keys,practrial.rt,practrial.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,臺羅,isword,response,ifile,pracroutine.started,pracroutine.stopped,prackey.keys,prackey.rt,prackey.duration,trialroutine.started,trialroutine.stopped,trialkeyboard.keys,trialkeyboard.corr,trialkeyboard.rt,trialkeyboard.duration,trialloop.thisRepN,trialloop.thisTrialN,trialloop.thisN,trialloop.thisIndex,trialloop.ran,分組,台語詞頻分組,華語詞頻分組,漢字,thanksroutine.started,thanksroutine.stopped
0.000299999,38.1711,space,38.135,,865057,m,0,B,2026-04-30_16h23.43.962,ldt,2025.1.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,865057,m,0,B,2026-04-30_16h23.43.962,ldt,2025.1.1,Win32,60.24096386,38.1717,58.2453,space,20.0437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,865057,m,0,B,2026-04-30_16h23.43.962,ldt,2025.1.1,Win32,60.24096386,,,,,,58.2502,58.7445,58.7454,59.6442,j,0.8536,,0,0,0,0,1,__,1,j,w40.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,865057,m,0,B,2026-04-30_16h23.43.962,ldt,2025.1.1,Win32,60.24096386,,,,,,59.6446,60.1438,60.144,60.9766,j,0.779699999,,0,1,1,2,1,__,1,j,w49.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,865057,m,0,B,2026-04-30_16h23.43.962,ldt,2025.1.1,Win32,60.24096386,,,,,,60.9771,61.4764,61.4768,62.792,f,1.282200001,,0,2,2,1,1,__,0,f,w92.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,865057,m,0,B,2026-04-30_16h23.43.962,ldt,2025.1.1,Win32,60.24096386,,,,,,62.7922,63.2918,63.292,64.2747,j,0.9445,,0,3,3,3,1,__,0,f,w97.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,865057,m,0,B,2026-04-30_16h23.43.962,ldt,2025.1.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,64.2749,68.4561,space,4.166700001,,,,,,,,,,,,,,,,,,
,,,,,865057,m,0,B,2026-04-30_16h23.43.962,ldt,2025.1.1,Win32,60.24096386,,,,,,68.4608,68.9558,,,,,,,,,,,,0,f,w70.png,,,,,,68.9562,69.8391,j,0,0.846,,0,0,0,59,1,filler_假詞,,,年指,,
,,,,,865057,m,0,B,2026-04-30_16h23.43.962,ldt,2025.1.1,Win32,60.24096386,,,,,,69.8397,70.3388,,,,,,,,,,,,0,f,w84.png,,,,,,70.3392,71.0048,j,0,0.629800001,,0,1,1,73,1,filler_假詞,,,川角,,
,,,,,865057,m,0,B,2026-04-30_16h23.43.962,ldt,2025.1.1,Win32,60.24096386,,,,,,71.0055,71.5046,,,,,,,,,,,,0,f,w62.png,,,,,,71.5049,72.8543,j,0,1.310299999,,0,2,2,51,1,filler_假詞,,,慌沉,,
,,,,,865057,m,0,B,2026-04-30_16h23.43.962,ldt,2025.1.1,Win32,60.24096386,,,,,,72.8544,73.355,,,,,,,,,,,hiau-pai,1,j,w46.png,,,,,,73.3557,74.1536,j,1,0.7594,,0,3,3,37,1,filler_純台語詞,,,囂俳,,
,,,,,865057,m,0,B,2026-04-30_16h23.43.962,ldt,2025.1.1,Win32,60.24096386,,,,,,74.154,74.6534,,,,,,,,,,,iông-kuàn,1,j,w15.png,,,,,,74.6539,75.8858,f,0,1.194,,0,4,4,12,1,實驗材料,低,低,融券,,
