hellorotuine.started,hellorotuine.stopped,hellokey.keys,hellokey.rt,hellokey.duration,participant,性別,年齡,台語檢定成績,date,expName,psychopyVersion,OS,frameRate,instructionroutine.started,instructionroutine.stopped,intructionkeyboard.keys,intructionkeyboard.rt,intructionkeyboard.duration,fixation.started,fixation.stopped,practiceroutine.started,practiceroutine.stopped,practrial.keys,practrial.rt,practrial.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,臺羅,isword,response,ifile,pracroutine.started,pracroutine.stopped,prackey.keys,prackey.rt,prackey.duration,trialroutine.started,trialroutine.stopped,trialkeyboard.keys,trialkeyboard.corr,trialkeyboard.rt,trialkeyboard.duration,trialloop.thisRepN,trialloop.thisTrialN,trialloop.thisN,trialloop.thisIndex,trialloop.ran,分組,台語詞頻分組,華語詞頻分組,漢字,thanksroutine.started,thanksroutine.stopped
0,44.247,space,44.226,,365852,女,31,B2,2026-05-02_18h00.29.226,ldt,2025.1.1,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,365852,女,31,B2,2026-05-02_18h00.29.226,ldt,2025.1.1,Win32,60.0240096,44.248,59.931,space,15.661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,365852,女,31,B2,2026-05-02_18h00.29.226,ldt,2025.1.1,Win32,60.0240096,,,,,,59.938,60.431,60.432,64.547,f,4.074,,0,0,0,0,1,__,1,j,w40.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,365852,女,31,B2,2026-05-02_18h00.29.226,ldt,2025.1.1,Win32,60.0240096,,,,,,64.548,65.049,65.052,66.482,j,1.391,,0,1,1,2,1,__,1,j,w49.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,365852,女,31,B2,2026-05-02_18h00.29.226,ldt,2025.1.1,Win32,60.0240096,,,,,,66.483,66.98,66.981,69.78,f,2.738,,0,2,2,1,1,__,0,f,w92.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,365852,女,31,B2,2026-05-02_18h00.29.226,ldt,2025.1.1,Win32,60.0240096,,,,,,69.781,70.281,70.282,74.48,f,4.153,,0,3,3,3,1,__,0,f,w97.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,365852,女,31,B2,2026-05-02_18h00.29.226,ldt,2025.1.1,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,74.48,83.664,space,9.16,,,,,,,,,,,,,,,,,,
,,,,,365852,女,31,B2,2026-05-02_18h00.29.226,ldt,2025.1.1,Win32,60.0240096,,,,,,83.674,84.164,,,,,,,,,,,,0,f,w59.png,,,,,,84.165,85.614,j,0,1.401,,0,0,0,48,1,filler_假詞,,,貓快,,
,,,,,365852,女,31,B2,2026-05-02_18h00.29.226,ldt,2025.1.1,Win32,60.0240096,,,,,,85.614,86.114,,,,,,,,,,,í-king,1,j,w1.png,,,,,,86.114,87.13,j,1,0.981,,0,1,1,0,1,實驗材料,懸,懸,已經,,
,,,,,365852,女,31,B2,2026-05-02_18h00.29.226,ldt,2025.1.1,Win32,60.0240096,,,,,,87.131,87.631,,,,,,,,,,,,0,f,w73.png,,,,,,87.631,89.03,f,1,1.361,,0,2,2,62,1,filler_假詞,,,腹伏,,
