hellorotuine.started,hellorotuine.stopped,hellokey.keys,hellokey.rt,hellokey.duration,participant,性別,年齡,台語檢定成績,date,expName,psychopyVersion,OS,frameRate,instructionroutine.started,instructionroutine.stopped,intructionkeyboard.keys,intructionkeyboard.rt,intructionkeyboard.duration,fixation.started,fixation.stopped,practiceroutine.started,practiceroutine.stopped,practrial.keys,practrial.rt,practrial.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,臺羅,isword,response,ifile,pracroutine.started,pracroutine.stopped,prackey.keys,prackey.rt,prackey.duration,trialroutine.started,trialroutine.stopped,trialkeyboard.keys,trialkeyboard.corr,trialkeyboard.rt,trialkeyboard.duration,trialloop.thisRepN,trialloop.thisTrialN,trialloop.thisN,trialloop.thisIndex,trialloop.ran,分組,台語詞頻分組,華語詞頻分組,漢字,thanksroutine.started,thanksroutine.stopped
0.0002,67.3044,space,67.2812,,201471,女,51,C2,2026-05-01_23h36.16.886,ldt,2025.1.1,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,201471,女,51,C2,2026-05-01_23h36.16.886,ldt,2025.1.1,Win32,60.60606061,67.3045,80.6994,space,13.3607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,201471,女,51,C2,2026-05-01_23h36.16.886,ldt,2025.1.1,Win32,60.60606061,,,,,,80.702,81.1998,81.2,83.0013,f,1.7616,,0,0,0,3,1,__,0,f,w97.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,201471,女,51,C2,2026-05-01_23h36.16.886,ldt,2025.1.1,Win32,60.60606061,,,,,,83.0016,83.5018,83.5019,85.1866,j,1.6531,,0,1,1,0,1,__,1,j,w40.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,201471,女,51,C2,2026-05-01_23h36.16.886,ldt,2025.1.1,Win32,60.60606061,,,,,,85.1868,85.687,85.6872,86.5046,j,0.7896,,0,2,2,2,1,__,1,j,w49.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,201471,女,51,C2,2026-05-01_23h36.16.886,ldt,2025.1.1,Win32,60.60606061,,,,,,86.505,87.0048,87.005,88.1894,f,1.1571,,0,3,3,1,1,__,0,f,w92.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,201471,女,51,C2,2026-05-01_23h36.16.886,ldt,2025.1.1,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,88.1896,93.194,space,4.9919,,,,,,,,,,,,,,,,,,
,,,,,201471,女,51,C2,2026-05-01_23h36.16.886,ldt,2025.1.1,Win32,60.60606061,,,,,,93.2022,93.6941,,,,,,,,,,,,0,f,w89.png,,,,,,93.6943,95.0789,f,1,1.3533,,0,0,0,78,1,filler_假詞,,,義活,,
,,,,,201471,女,51,C2,2026-05-01_23h36.16.886,ldt,2025.1.1,Win32,60.60606061,,,,,,95.0793,95.5792,,,,,,,,,,,,0,f,w88.png,,,,,,95.5794,96.5967,f,1,0.9864,,0,1,1,77,1,filler_假詞,,,了物,,
,,,,,201471,女,51,C2,2026-05-01_23h36.16.886,ldt,2025.1.1,Win32,60.60606061,,,,,,96.5968,97.0974,,,,,,,,,,,,0,f,w62.png,,,,,,97.0977,98.2485,f,1,1.1137,,0,2,2,51,1,filler_假詞,,,慌沉,,
,,,,,201471,女,51,C2,2026-05-01_23h36.16.886,ldt,2025.1.1,Win32,60.60606061,,,,,,98.249,98.7485,,,,,,,,,,,,0,f,w67.png,,,,,,98.7486,99.6325,f,1,0.8529,,0,3,3,56,1,filler_假詞,,,出措,,
,,,,,201471,女,51,C2,2026-05-01_23h36.16.886,ldt,2025.1.1,Win32,60.60606061,,,,,,99.6326,100.1331,,,,,,,,,,,,0,f,w58.png,,,,,,100.1334,101.0505,f,1,0.8786,,0,4,4,47,1,filler_假詞,,,輕牛,,
